"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T16:00:00+02:00";9375801344
"Total apps memory used";"2020-05-04T16:00:05+02:00";9382486016
"Total apps memory used";"2020-05-04T16:00:10+02:00";9365991424
"Total apps memory used";"2020-05-04T16:00:15+02:00";9394249728
"Total apps memory used";"2020-05-04T16:00:20+02:00";9393315840
"Total apps memory used";"2020-05-04T16:00:25+02:00";9391689728
"Total apps memory used";"2020-05-04T16:00:30+02:00";9403535360
"Total apps memory used";"2020-05-04T16:00:35+02:00";9393061888
"Total apps memory used";"2020-05-04T16:00:40+02:00";9397891072
"Total apps memory used";"2020-05-04T16:00:45+02:00";9384026112
"Total apps memory used";"2020-05-04T16:00:50+02:00";9394831360
"Total apps memory used";"2020-05-04T16:00:55+02:00";9401098240
"Total apps memory used";"2020-05-04T16:01:00+02:00";9402048512
"Total apps memory used";"2020-05-04T16:01:05+02:00";9400000512
"Total apps memory used";"2020-05-04T16:01:10+02:00";9410883584
"Total apps memory used";"2020-05-04T16:01:15+02:00";9403678720
"Total apps memory used";"2020-05-04T16:01:20+02:00";9387991040
"Total apps memory used";"2020-05-04T16:01:25+02:00";9381429248
"Total apps memory used";"2020-05-04T16:01:30+02:00";9396629504
"Total apps memory used";"2020-05-04T16:01:35+02:00";9420103680
"Total apps memory used";"2020-05-04T16:01:40+02:00";9410506752
"Total apps memory used";"2020-05-04T16:01:45+02:00";9396035584
"Total apps memory used";"2020-05-04T16:01:50+02:00";9404612608
"Total apps memory used";"2020-05-04T16:01:55+02:00";9406291968
"Total apps memory used";"2020-05-04T16:02:00+02:00";9401933824
"Total apps memory used";"2020-05-04T16:02:05+02:00";9396289536
"Total apps memory used";"2020-05-04T16:02:10+02:00";9401331712
"Total apps memory used";"2020-05-04T16:02:15+02:00";9392242688
"Total apps memory used";"2020-05-04T16:02:20+02:00";9410244608
"Total apps memory used";"2020-05-04T16:02:25+02:00";9403936768
"Total apps memory used";"2020-05-04T16:02:30+02:00";9413636096
"Total apps memory used";"2020-05-04T16:02:35+02:00";9390907392
"Total apps memory used";"2020-05-04T16:02:40+02:00";9407184896
"Total apps memory used";"2020-05-04T16:02:45+02:00";9414369280
"Total apps memory used";"2020-05-04T16:02:50+02:00";9391968256
"Total apps memory used";"2020-05-04T16:02:55+02:00";9409523712
"Total apps memory used";"2020-05-04T16:03:00+02:00";9421324288
"Total apps memory used";"2020-05-04T16:03:05+02:00";9417773056
"Total apps memory used";"2020-05-04T16:03:10+02:00";9401012224
"Total apps memory used";"2020-05-04T16:03:15+02:00";9390809088
"Total apps memory used";"2020-05-04T16:03:20+02:00";9399939072
"Total apps memory used";"2020-05-04T16:03:25+02:00";9402253312
"Total apps memory used";"2020-05-04T16:03:30+02:00";9419792384
"Total apps memory used";"2020-05-04T16:03:35+02:00";9410228224
"Total apps memory used";"2020-05-04T16:03:40+02:00";9408884736
"Total apps memory used";"2020-05-04T16:03:45+02:00";9412124672
"Total apps memory used";"2020-05-04T16:03:50+02:00";9413058560
"Total apps memory used";"2020-05-04T16:03:55+02:00";9411010560
"Total apps memory used";"2020-05-04T16:04:00+02:00";9414397952
"Total apps memory used";"2020-05-04T16:04:05+02:00";9412259840
"Total apps memory used";"2020-05-04T16:04:10+02:00";9395720192
"Total apps memory used";"2020-05-04T16:04:15+02:00";9402740736
"Total apps memory used";"2020-05-04T16:04:20+02:00";9413734400
"Total apps memory used";"2020-05-04T16:04:25+02:00";9399463936
"Total apps memory used";"2020-05-04T16:04:30+02:00";9418620928
"Total apps memory used";"2020-05-04T16:04:35+02:00";9418240000
"Total apps memory used";"2020-05-04T16:04:40+02:00";9412177920
"Total apps memory used";"2020-05-04T16:04:45+02:00";9423695872
"Total apps memory used";"2020-05-04T16:04:50+02:00";9419161600
"Total apps memory used";"2020-05-04T16:04:55+02:00";9401868288
"Total apps memory used";"2020-05-04T16:05:00+02:00";9428914176
"Total apps memory used";"2020-05-04T16:05:05+02:00";9424003072
"Total apps memory used";"2020-05-04T16:05:10+02:00";9426440192
"Total apps memory used";"2020-05-04T16:05:15+02:00";9410998272
"Total apps memory used";"2020-05-04T16:05:20+02:00";9426927616
"Total apps memory used";"2020-05-04T16:05:25+02:00";9380950016
"Total apps memory used";"2020-05-04T16:05:30+02:00";9403629568
"Total apps memory used";"2020-05-04T16:05:35+02:00";9420808192
"Total apps memory used";"2020-05-04T16:05:40+02:00";9402552320
"Total apps memory used";"2020-05-04T16:05:45+02:00";9420070912
"Total apps memory used";"2020-05-04T16:05:50+02:00";9399685120
"Total apps memory used";"2020-05-04T16:05:55+02:00";9420500992
"Total apps memory used";"2020-05-04T16:06:00+02:00";9416507392
"Total apps memory used";"2020-05-04T16:06:05+02:00";9429815296
"Total apps memory used";"2020-05-04T16:06:10+02:00";9425924096
"Total apps memory used";"2020-05-04T16:06:15+02:00";9410797568
"Total apps memory used";"2020-05-04T16:06:20+02:00";9414397952
"Total apps memory used";"2020-05-04T16:06:25+02:00";9408077824
"Total apps memory used";"2020-05-04T16:06:30+02:00";9414971392
"Total apps memory used";"2020-05-04T16:06:35+02:00";9418096640
"Total apps memory used";"2020-05-04T16:06:40+02:00";9408651264
"Total apps memory used";"2020-05-04T16:06:45+02:00";9401901056
"Total apps memory used";"2020-05-04T16:06:50+02:00";9405943808
"Total apps memory used";"2020-05-04T16:06:55+02:00";9413427200
"Total apps memory used";"2020-05-04T16:07:00+02:00";9396826112
"Total apps memory used";"2020-05-04T16:07:05+02:00";9402900480
"Total apps memory used";"2020-05-04T16:07:10+02:00";9423908864
"Total apps memory used";"2020-05-04T16:07:15+02:00";9414504448
"Total apps memory used";"2020-05-04T16:07:20+02:00";9408847872
"Total apps memory used";"2020-05-04T16:07:25+02:00";9402703872
"Total apps memory used";"2020-05-04T16:07:30+02:00";9413914624
"Total apps memory used";"2020-05-04T16:07:35+02:00";9420775424
"Total apps memory used";"2020-05-04T16:07:40+02:00";9419804672
"Total apps memory used";"2020-05-04T16:07:45+02:00";9417916416
"Total apps memory used";"2020-05-04T16:07:50+02:00";9428541440
"Total apps memory used";"2020-05-04T16:07:55+02:00";9427955712
"Total apps memory used";"2020-05-04T16:08:00+02:00";9441513472
"Total apps memory used";"2020-05-04T16:08:05+02:00";9425891328
"Total apps memory used";"2020-05-04T16:08:10+02:00";9417728000
"Total apps memory used";"2020-05-04T16:08:15+02:00";9427480576
"Total apps memory used";"2020-05-04T16:08:20+02:00";9446785024
"Total apps memory used";"2020-05-04T16:08:25+02:00";9423634432
"Total apps memory used";"2020-05-04T16:08:30+02:00";9432403968
"Total apps memory used";"2020-05-04T16:08:35+02:00";9418276864
"Total apps memory used";"2020-05-04T16:08:40+02:00";9423249408
"Total apps memory used";"2020-05-04T16:08:45+02:00";9454555136
"Total apps memory used";"2020-05-04T16:08:50+02:00";9412964352
"Total apps memory used";"2020-05-04T16:08:55+02:00";9424117760
"Total apps memory used";"2020-05-04T16:09:00+02:00";9429245952
"Total apps memory used";"2020-05-04T16:09:05+02:00";9429598208
"Total apps memory used";"2020-05-04T16:09:10+02:00";9415176192
"Total apps memory used";"2020-05-04T16:09:15+02:00";9437278208
"Total apps memory used";"2020-05-04T16:09:20+02:00";9423802368
"Total apps memory used";"2020-05-04T16:09:25+02:00";9425313792
"Total apps memory used";"2020-05-04T16:09:30+02:00";9422995456
"Total apps memory used";"2020-05-04T16:09:35+02:00";9421541376
"Total apps memory used";"2020-05-04T16:09:40+02:00";9418383360
"Total apps memory used";"2020-05-04T16:09:45+02:00";9413971968
"Total apps memory used";"2020-05-04T16:09:50+02:00";9420386304
"Total apps memory used";"2020-05-04T16:09:55+02:00";9419890688
