"Series";"Time";"Value"
"Total Network Received";"2020-05-04T16:07:50+02:00";286589683.93390673
"Total Network Received";"2020-05-04T16:07:55+02:00";285672052.79999995
"Total Network Received";"2020-05-04T16:08:00+02:00";285238188.79999995
"Total Network Received";"2020-05-04T16:08:05+02:00";280880924.8
"Total Network Received";"2020-05-04T16:08:10+02:00";287068530.86105114
"Total Network Received";"2020-05-04T16:08:15+02:00";287500580.91001207
"Total Network Received";"2020-05-04T16:08:20+02:00";291584256.57935
"Total Network Received";"2020-05-04T16:08:25+02:00";296958096.7122611
"Total Network Received";"2020-05-04T16:08:30+02:00";294879290.37750995
"Total Network Received";"2020-05-04T16:08:35+02:00";284648256.2169166
"Total Network Received";"2020-05-04T16:08:40+02:00";286261176.69241583
"Total Network Received";"2020-05-04T16:08:45+02:00";297441416.61707395
"Total Network Received";"2020-05-04T16:08:50+02:00";294084726.3084617
"Total Network Received";"2020-05-04T16:08:55+02:00";297445472.4580518
"Total Network Received";"2020-05-04T16:09:00+02:00";297283637.09096754
"Total Network Received";"2020-05-04T16:09:05+02:00";290783771.5616723
"Total Network Received";"2020-05-04T16:09:10+02:00";289014178.57662344
"Total Network Received";"2020-05-04T16:09:15+02:00";290619796.4860861
"Total Network Received";"2020-05-04T16:09:20+02:00";284514657.5999999
"Total Network Received";"2020-05-04T16:09:25+02:00";284756202.04318494
"Total Network Received";"2020-05-04T16:09:30+02:00";287083333.9763479
"Total Network Received";"2020-05-04T16:09:35+02:00";284139960.25525796
"Total Network Received";"2020-05-04T16:09:40+02:00";288258465.8719456
"Total Network Received";"2020-05-04T16:09:45+02:00";286672627.7325251
"Total Network Received";"2020-05-04T16:09:50+02:00";289389836.26997405
"Total Network Received";"2020-05-04T16:09:55+02:00";289423525.32598364
