"Series";"Time";"Value"
"CPU-Total";"2020-05-04T16:12:05+02:00";540.9576772223174
"CPU-Total";"2020-05-04T16:12:10+02:00";612.3138117130202
"CPU-Total";"2020-05-04T16:12:15+02:00";636.3064638782485
"CPU-Total";"2020-05-04T16:12:20+02:00";675.8662267546483
"CPU-Total";"2020-05-04T16:12:25+02:00";651.1273854770851
"CPU-Total";"2020-05-04T16:12:30+02:00";589.9988406955783
"CPU-Total";"2020-05-04T16:12:35+02:00";603.6371948344256
"CPU-Total";"2020-05-04T16:12:40+02:00";610.7645929185647
"CPU-Total";"2020-05-04T16:12:45+02:00";554.6419585147587
"CPU-Total";"2020-05-04T16:12:50+02:00";552.3608008070447
"CPU-Total";"2020-05-04T16:12:55+02:00";634.6666133546856
"CPU-Total";"2020-05-04T16:13:00+02:00";642.9260982878416
"CPU-Total";"2020-05-04T16:13:05+02:00";702.2433059835697
"CPU-Total";"2020-05-04T16:13:10+02:00";605.9032387046084
"CPU-Total";"2020-05-04T16:13:15+02:00";668.0883993972565
"CPU-Total";"2020-05-04T16:13:20+02:00";622.1676727981338
"CPU-Total";"2020-05-04T16:13:25+02:00";636.0442231936935
"CPU-Total";"2020-05-04T16:13:30+02:00";589.9870296237215
"CPU-Total";"2020-05-04T16:13:35+02:00";559.7999999999957
"CPU-Total";"2020-05-04T16:13:40+02:00";592.4657868426111
"CPU-Total";"2020-05-04T16:13:45+02:00";626.5179764047497
"CPU-Total";"2020-05-04T16:13:50+02:00";582.7754485030769
"CPU-Total";"2020-05-04T16:13:55+02:00";553.4000000000015
"CPU-Total";"2020-05-04T16:14:00+02:00";528.3535886829936
"CPU-Total";"2020-05-04T16:14:05+02:00";586.6981304470454
"CPU-Total";"2020-05-04T16:14:10+02:00";539.0671465706822
"CPU-Total";"2020-05-04T16:14:15+02:00";595.8416657077174
"CPU-Total";"2020-05-04T16:14:20+02:00";581.5354287834564
"CPU-Total";"2020-05-04T16:14:25+02:00";653.945178602609
"CPU-Total";"2020-05-04T16:14:30+02:00";631.5239512003003
"CPU-Total";"2020-05-04T16:14:35+02:00";582.1796641614068
"CPU-Total";"2020-05-04T16:14:40+02:00";539.5134053621543
"CPU-Total";"2020-05-04T16:14:45+02:00";600.2400319935874
"CPU-Total";"2020-05-04T16:14:50+02:00";587.6389922016346
"CPU-Total";"2020-05-04T16:14:55+02:00";560.9104441776202
"CPU-Total";"2020-05-04T16:15:00+02:00";536.8998200359594
"CPU-Total";"2020-05-04T16:15:05+02:00";627.1149429886093
"CPU-Total";"2020-05-04T16:15:10+02:00";681.4225154968948
"CPU-Total";"2020-05-04T16:15:15+02:00";628.5651130226286
"CPU-Total";"2020-05-04T16:15:20+02:00";530.0499900019634
"CPU-Total";"2020-05-04T16:15:25+02:00";541.5003598560518
"CPU-Total";"2020-05-04T16:15:30+02:00";597.2369126175792
"CPU-Total";"2020-05-04T16:15:35+02:00";527.8428256953555
"CPU-Total";"2020-05-04T16:15:40+02:00";544.1514302860942
"CPU-Total";"2020-05-04T16:15:45+02:00";540.5999999999768
"CPU-Total";"2020-05-04T16:15:50+02:00";628.0000000000473
"CPU-Total";"2020-05-04T16:15:55+02:00";600.6535492900822
"CPU-Total";"2020-05-04T16:16:00+02:00";551.7464692938618
"CPU-Total";"2020-05-04T16:16:05+02:00";654.3994924764711
"CPU-Total";"2020-05-04T16:16:10+02:00";643.619965669583
"CPU-Total";"2020-05-04T16:16:15+02:00";621.3634859732181
"CPU-Total";"2020-05-04T16:16:20+02:00";567.3320927207026
"CPU-Total";"2020-05-04T16:16:25+02:00";546.5249928636626
"CPU-Total";"2020-05-04T16:16:30+02:00";598.8592473979147
"CPU-Total";"2020-05-04T16:16:35+02:00";606.6680527789233
