"Series";"Time";"Value"
"Total Network Received";"2020-05-04T16:12:05+02:00";569489639.3171253
"Total Network Received";"2020-05-04T16:12:10+02:00";574115907.801559
"Total Network Received";"2020-05-04T16:12:15+02:00";572716609.9685409
"Total Network Received";"2020-05-04T16:12:20+02:00";571177427.3980404
"Total Network Received";"2020-05-04T16:12:25+02:00";570513230.2470094
"Total Network Received";"2020-05-04T16:12:30+02:00";574964995.7232062
"Total Network Received";"2020-05-04T16:12:35+02:00";574451332.9088725
"Total Network Received";"2020-05-04T16:12:40+02:00";573748863.3333067
"Total Network Received";"2020-05-04T16:12:45+02:00";573737978.4758888
"Total Network Received";"2020-05-04T16:12:50+02:00";563172571.6230803
"Total Network Received";"2020-05-04T16:12:55+02:00";571748052.747541
"Total Network Received";"2020-05-04T16:13:00+02:00";567042961.3368
"Total Network Received";"2020-05-04T16:13:05+02:00";583992434.6214129
"Total Network Received";"2020-05-04T16:13:10+02:00";578623610.8244703
"Total Network Received";"2020-05-04T16:13:15+02:00";566078116.1075027
"Total Network Received";"2020-05-04T16:13:20+02:00";572095310.5380188
"Total Network Received";"2020-05-04T16:13:25+02:00";564572276.2047049
"Total Network Received";"2020-05-04T16:13:30+02:00";574225155.4767014
"Total Network Received";"2020-05-04T16:13:35+02:00";579704017.5999999
"Total Network Received";"2020-05-04T16:13:40+02:00";570639105.0484303
"Total Network Received";"2020-05-04T16:13:45+02:00";566631841.7567687
"Total Network Received";"2020-05-04T16:13:50+02:00";563232956.9970047
"Total Network Received";"2020-05-04T16:13:55+02:00";564577043.1999999
"Total Network Received";"2020-05-04T16:14:00+02:00";571117554.4231883
"Total Network Received";"2020-05-04T16:14:05+02:00";569795596.1275468
"Total Network Received";"2020-05-04T16:14:10+02:00";571823600.9466908
"Total Network Received";"2020-05-04T16:14:15+02:00";568325708.2428225
"Total Network Received";"2020-05-04T16:14:20+02:00";571390502.5051146
"Total Network Received";"2020-05-04T16:14:25+02:00";580995175.9980581
"Total Network Received";"2020-05-04T16:14:30+02:00";566041547.128755
"Total Network Received";"2020-05-04T16:14:35+02:00";567381291.5482066
"Total Network Received";"2020-05-04T16:14:40+02:00";568813319.8585032
"Total Network Received";"2020-05-04T16:14:45+02:00";580517516.4544691
"Total Network Received";"2020-05-04T16:14:50+02:00";580870007.1841633
"Total Network Received";"2020-05-04T16:14:55+02:00";569341148.8057623
"Total Network Received";"2020-05-04T16:15:00+02:00";564791751.2593483
"Total Network Received";"2020-05-04T16:15:05+02:00";570240154.684057
"Total Network Received";"2020-05-04T16:15:10+02:00";562825281.835153
"Total Network Received";"2020-05-04T16:15:15+02:00";573494754.404961
"Total Network Received";"2020-05-04T16:15:20+02:00";588824899.0493101
"Total Network Received";"2020-05-04T16:15:25+02:00";566465995.447581
"Total Network Received";"2020-05-04T16:15:30+02:00";569879162.7287344
"Total Network Received";"2020-05-04T16:15:35+02:00";578326562.6739244
"Total Network Received";"2020-05-04T16:15:40+02:00";563471949.0070814
"Total Network Received";"2020-05-04T16:15:45+02:00";583423145.5999999
"Total Network Received";"2020-05-04T16:15:50+02:00";563191969.5999999
"Total Network Received";"2020-05-04T16:15:55+02:00";567738522.7735254
"Total Network Received";"2020-05-04T16:16:00+02:00";574280432.1616324
"Total Network Received";"2020-05-04T16:16:05+02:00";568971200.2224256
"Total Network Received";"2020-05-04T16:16:10+02:00";574795252.0372369
"Total Network Received";"2020-05-04T16:16:15+02:00";576125011.2544224
"Total Network Received";"2020-05-04T16:16:20+02:00";560420555.0776339
"Total Network Received";"2020-05-04T16:16:25+02:00";557209138.3866446
"Total Network Received";"2020-05-04T16:16:30+02:00";569248940.5758204
"Total Network Received";"2020-05-04T16:16:35+02:00";570931608.0319872
"Total Network Received";"2020-05-04T16:16:40+02:00";574833216.53794
"Total Network Received";"2020-05-04T16:16:45+02:00";568731643.14997
"Total Network Received";"2020-05-04T16:16:50+02:00";573319052.0174435
"Total Network Received";"2020-05-04T16:16:55+02:00";582017308.8831315
"Total Network Received";"2020-05-04T16:17:00+02:00";567550718.1485856
"Total Network Received";"2020-05-04T16:17:05+02:00";573520712.1932526
"Total Network Received";"2020-05-04T16:17:10+02:00";559641624.9105378
"Total Network Received";"2020-05-04T16:17:15+02:00";568256866.7884924
"Total Network Received";"2020-05-04T16:17:20+02:00";571645211.5341468
"Total Network Received";"2020-05-04T16:17:25+02:00";582170652.8
"Total Network Received";"2020-05-04T16:17:30+02:00";579666427.1999999
"Total Network Received";"2020-05-04T16:17:35+02:00";570769916.1444511
"Total Network Received";"2020-05-04T16:17:40+02:00";571171808.0000001
"Total Network Received";"2020-05-04T16:17:45+02:00";567727623.1844465
"Total Network Received";"2020-05-04T16:17:50+02:00";563625040.3560135
"Total Network Received";"2020-05-04T16:17:55+02:00";557872314.7047479
"Total Network Received";"2020-05-04T16:18:00+02:00";569059054.1541418
"Total Network Received";"2020-05-04T16:18:05+02:00";569823582.4
"Total Network Received";"2020-05-04T16:18:10+02:00";575346968.2028348
"Total Network Received";"2020-05-04T16:18:15+02:00";582482112.2512821
"Total Network Received";"2020-05-04T16:18:20+02:00";574156094.527802
"Total Network Received";"2020-05-04T16:18:25+02:00";571464809.4593092
"Total Network Received";"2020-05-04T16:18:30+02:00";564036297.8572164
"Total Network Received";"2020-05-04T16:18:35+02:00";571098819.7538431
"Total Network Received";"2020-05-04T16:18:40+02:00";564125675.4630926
"Total Network Received";"2020-05-04T16:18:45+02:00";575702680.54987
"Total Network Received";"2020-05-04T16:18:50+02:00";580965343.9999999
"Total Network Received";"2020-05-04T16:18:55+02:00";570282443.9447683
"Total Network Received";"2020-05-04T16:19:00+02:00";557422807.4601197
"Total Network Received";"2020-05-04T16:19:05+02:00";573868424.1231754
"Total Network Received";"2020-05-04T16:19:10+02:00";564699726.3014597
"Total Network Received";"2020-05-04T16:19:15+02:00";563144451.5798081
"Total Network Received";"2020-05-04T16:19:20+02:00";570933098.6537175
"Total Network Received";"2020-05-04T16:19:25+02:00";574006150.903395
"Total Network Received";"2020-05-04T16:19:30+02:00";577924487.4318866
"Total Network Received";"2020-05-04T16:19:35+02:00";574263185.536369
"Total Network Received";"2020-05-04T16:19:40+02:00";571072076.7964581
"Total Network Received";"2020-05-04T16:19:45+02:00";575617873.6345531
"Total Network Received";"2020-05-04T16:19:50+02:00";560075669.4409772
