"Series";"Time";"Value"
"CPU-Total";"2020-05-04T13:48:10+02:00";792.8519979020205
"CPU-Total";"2020-05-04T13:48:15+02:00";765.1569020544289
"CPU-Total";"2020-05-04T13:48:20+02:00";757.9373081005866
"CPU-Total";"2020-05-04T13:48:25+02:00";772.7506503902498
"CPU-Total";"2020-05-04T13:48:30+02:00";764.2989331282
"CPU-Total";"2020-05-04T13:48:35+02:00";755.2195489580123
"CPU-Total";"2020-05-04T13:48:40+02:00";781.5657121643136
"CPU-Total";"2020-05-04T13:48:45+02:00";762.4795213628286
"CPU-Total";"2020-05-04T13:48:50+02:00";758.2339658544191
"CPU-Total";"2020-05-04T13:48:55+02:00";774.9972525435651
"CPU-Total";"2020-05-04T13:49:00+02:00";787.0274753435187
"CPU-Total";"2020-05-04T13:49:05+02:00";793.4252539168143
"CPU-Total";"2020-05-04T13:49:10+02:00";798.0388640961562
"CPU-Total";"2020-05-04T13:49:15+02:00";781.3187133823868
"CPU-Total";"2020-05-04T13:49:20+02:00";784.3365473094578
"CPU-Total";"2020-05-04T13:49:25+02:00";794.8176178166561
"CPU-Total";"2020-05-04T13:49:30+02:00";777.4085104817854
"CPU-Total";"2020-05-04T13:49:35+02:00";781.5978159192019
"CPU-Total";"2020-05-04T13:49:40+02:00";772.8927865807318
"CPU-Total";"2020-05-04T13:49:45+02:00";755.4469869949914
"CPU-Total";"2020-05-04T13:49:50+02:00";753.2184088004262
"CPU-Total";"2020-05-04T13:49:55+02:00";781.64415279254
"CPU-Total";"2020-05-04T13:50:00+02:00";799.504818513954
"CPU-Total";"2020-05-04T13:50:05+02:00";798.8047598460784
"CPU-Total";"2020-05-04T13:50:10+02:00";778.7230970881108
"CPU-Total";"2020-05-04T13:50:15+02:00";768.3618709782812
"CPU-Total";"2020-05-04T13:50:20+02:00";769.6254054842979
"CPU-Total";"2020-05-04T13:50:25+02:00";770.6290067380623
"CPU-Total";"2020-05-04T13:50:30+02:00";750.5747193305253
"CPU-Total";"2020-05-04T13:50:35+02:00";758.086571155117
"CPU-Total";"2020-05-04T13:50:40+02:00";785.551017838063
"CPU-Total";"2020-05-04T13:50:45+02:00";783.9290129595895
"CPU-Total";"2020-05-04T13:50:50+02:00";783.7610455473208
"CPU-Total";"2020-05-04T13:50:55+02:00";787.9138600356359
"CPU-Total";"2020-05-04T13:51:00+02:00";771.4257542247269
"CPU-Total";"2020-05-04T13:51:05+02:00";789.2529917950683
"CPU-Total";"2020-05-04T13:51:10+02:00";772.4636272745247
"CPU-Total";"2020-05-04T13:51:15+02:00";773.916046568452
"CPU-Total";"2020-05-04T13:51:20+02:00";790.9618552579053
"CPU-Total";"2020-05-04T13:51:25+02:00";777.0197386576272
"CPU-Total";"2020-05-04T13:51:30+02:00";758.7721108004146
"CPU-Total";"2020-05-04T13:51:35+02:00";766.2167158561184
"CPU-Total";"2020-05-04T13:51:40+02:00";771.5077796321114
