"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T13:48:10+02:00";1287001496.2313595
"Total Network Transmitted";"2020-05-04T13:48:15+02:00";1272588398.4956272
"Total Network Transmitted";"2020-05-04T13:48:20+02:00";1281116960.6397147
"Total Network Transmitted";"2020-05-04T13:48:25+02:00";1289139185.2970984
"Total Network Transmitted";"2020-05-04T13:48:30+02:00";1281243893.3870265
"Total Network Transmitted";"2020-05-04T13:48:35+02:00";1276560266.3868723
"Total Network Transmitted";"2020-05-04T13:48:40+02:00";1287973880.6157222
"Total Network Transmitted";"2020-05-04T13:48:45+02:00";1291119179.1314816
"Total Network Transmitted";"2020-05-04T13:48:50+02:00";1281285823.6069512
"Total Network Transmitted";"2020-05-04T13:48:55+02:00";1309306632.800162
"Total Network Transmitted";"2020-05-04T13:49:00+02:00";1295981050.8505697
"Total Network Transmitted";"2020-05-04T13:49:05+02:00";1275006747.4301789
"Total Network Transmitted";"2020-05-04T13:49:10+02:00";1297388304.5126185
"Total Network Transmitted";"2020-05-04T13:49:15+02:00";1278547471.7170763
"Total Network Transmitted";"2020-05-04T13:49:20+02:00";1293213936.8926585
"Total Network Transmitted";"2020-05-04T13:49:25+02:00";1289245906.2321734
"Total Network Transmitted";"2020-05-04T13:49:30+02:00";1284275803.472681
"Total Network Transmitted";"2020-05-04T13:49:35+02:00";1287501843.6374266
"Total Network Transmitted";"2020-05-04T13:49:40+02:00";1294002743.1819706
"Total Network Transmitted";"2020-05-04T13:49:45+02:00";1300145510.2176886
"Total Network Transmitted";"2020-05-04T13:49:50+02:00";1286322626.4743423
"Total Network Transmitted";"2020-05-04T13:49:55+02:00";1285963142.135143
"Total Network Transmitted";"2020-05-04T13:50:00+02:00";1283166000.9446955
"Total Network Transmitted";"2020-05-04T13:50:05+02:00";1271033793.209677
"Total Network Transmitted";"2020-05-04T13:50:10+02:00";1289974466.5843968
"Total Network Transmitted";"2020-05-04T13:50:15+02:00";1295016926.1328082
"Total Network Transmitted";"2020-05-04T13:50:20+02:00";1280434876.1588802
"Total Network Transmitted";"2020-05-04T13:50:25+02:00";1289414879.9595532
"Total Network Transmitted";"2020-05-04T13:50:30+02:00";1294856863.2008562
"Total Network Transmitted";"2020-05-04T13:50:35+02:00";1288303432.4354072
"Total Network Transmitted";"2020-05-04T13:50:40+02:00";1292376919.210128
"Total Network Transmitted";"2020-05-04T13:50:45+02:00";1299053532.586463
"Total Network Transmitted";"2020-05-04T13:50:50+02:00";1287011545.7990692
"Total Network Transmitted";"2020-05-04T13:50:55+02:00";1289675460.2106705
"Total Network Transmitted";"2020-05-04T13:51:00+02:00";1292529794.9151382
"Total Network Transmitted";"2020-05-04T13:51:05+02:00";1279247015.7813087
"Total Network Transmitted";"2020-05-04T13:51:10+02:00";1306792194.2520297
"Total Network Transmitted";"2020-05-04T13:51:15+02:00";1276404537.1566498
"Total Network Transmitted";"2020-05-04T13:51:20+02:00";1298694751.3576968
"Total Network Transmitted";"2020-05-04T13:51:25+02:00";1282092169.2756062
"Total Network Transmitted";"2020-05-04T13:51:30+02:00";1292505775.3817062
"Total Network Transmitted";"2020-05-04T13:51:35+02:00";1304748128.307703
"Total Network Transmitted";"2020-05-04T13:51:40+02:00";1307313444.6032956
"Total Network Transmitted";"2020-05-04T13:51:45+02:00";1279076197.7699647
"Total Network Transmitted";"2020-05-04T13:51:50+02:00";1296437058.3920825
"Total Network Transmitted";"2020-05-04T13:51:55+02:00";1282751810.322652
"Total Network Transmitted";"2020-05-04T13:52:00+02:00";1283854513.6548038
"Total Network Transmitted";"2020-05-04T13:52:05+02:00";1307664057.259794
"Total Network Transmitted";"2020-05-04T13:52:10+02:00";1270293209.5069652
"Total Network Transmitted";"2020-05-04T13:52:15+02:00";1277381014.9083939
"Total Network Transmitted";"2020-05-04T13:52:20+02:00";1303624224.3694813
"Total Network Transmitted";"2020-05-04T13:52:25+02:00";1274497730.0194223
"Total Network Transmitted";"2020-05-04T13:52:30+02:00";1288546403.9176335
"Total Network Transmitted";"2020-05-04T13:52:35+02:00";1294546645.3764184
"Total Network Transmitted";"2020-05-04T13:52:40+02:00";1297446085.3145266
"Total Network Transmitted";"2020-05-04T13:52:45+02:00";1281534063.9219968
"Total Network Transmitted";"2020-05-04T13:52:50+02:00";1283955164.0205193
"Total Network Transmitted";"2020-05-04T13:52:55+02:00";1278900232.7534497
"Total Network Transmitted";"2020-05-04T13:53:00+02:00";1283371902.0218658
"Total Network Transmitted";"2020-05-04T13:53:05+02:00";1273635290.8099704
"Total Network Transmitted";"2020-05-04T13:53:10+02:00";1296233392.27599
"Total Network Transmitted";"2020-05-04T13:53:15+02:00";1288474984.3260758
"Total Network Transmitted";"2020-05-04T13:53:20+02:00";1285766521.476875
"Total Network Transmitted";"2020-05-04T13:53:25+02:00";1280421826.250072
"Total Network Transmitted";"2020-05-04T13:53:30+02:00";1279459929.8766239
"Total Network Transmitted";"2020-05-04T13:53:35+02:00";1293209889.5994112
"Total Network Transmitted";"2020-05-04T13:53:40+02:00";1313499958.9020755
"Total Network Transmitted";"2020-05-04T13:53:45+02:00";1285839185.517433
"Total Network Transmitted";"2020-05-04T13:53:50+02:00";1296184080.9734373
"Total Network Transmitted";"2020-05-04T13:53:55+02:00";1287090580.4710755
"Total Network Transmitted";"2020-05-04T13:54:00+02:00";1285316543.989756
"Total Network Transmitted";"2020-05-04T13:54:05+02:00";1285980339.6486638
"Total Network Transmitted";"2020-05-04T13:54:10+02:00";1297317491.6284049
"Total Network Transmitted";"2020-05-04T13:54:15+02:00";1280457446.62593
"Total Network Transmitted";"2020-05-04T13:54:20+02:00";1277978715.9455671
"Total Network Transmitted";"2020-05-04T13:54:25+02:00";1282141228.0640812
"Total Network Transmitted";"2020-05-04T13:54:30+02:00";1285345938.3440504
"Total Network Transmitted";"2020-05-04T13:54:35+02:00";1287121311.9967103
"Total Network Transmitted";"2020-05-04T13:54:40+02:00";1285320301.2697134
"Total Network Transmitted";"2020-05-04T13:54:45+02:00";1293542143.540708
"Total Network Transmitted";"2020-05-04T13:54:50+02:00";1294197707.4100568
"Total Network Transmitted";"2020-05-04T13:54:55+02:00";1301591427.1945453
"Total Network Transmitted";"2020-05-04T13:55:00+02:00";1288223986.0342147
"Total Network Transmitted";"2020-05-04T13:55:05+02:00";1273446324.941342
"Total Network Transmitted";"2020-05-04T13:55:10+02:00";1297319656.7204819
"Total Network Transmitted";"2020-05-04T13:55:15+02:00";1283484842.2375422
"Total Network Transmitted";"2020-05-04T13:55:20+02:00";1311312006.4470432
"Total Network Transmitted";"2020-05-04T13:55:25+02:00";1286577326.3803053
"Total Network Transmitted";"2020-05-04T13:55:30+02:00";1291415758.260885
"Total Network Transmitted";"2020-05-04T13:55:35+02:00";1283615268.7489588
"Total Network Transmitted";"2020-05-04T13:55:40+02:00";1279527973.22479
"Total Network Transmitted";"2020-05-04T13:55:45+02:00";1296980592.6857872
"Total Network Transmitted";"2020-05-04T13:55:50+02:00";1290385784.8438518
"Total Network Transmitted";"2020-05-04T13:55:55+02:00";1269273630.9199624
"Total Network Transmitted";"2020-05-04T13:56:00+02:00";1301641740.6627586
"Total Network Transmitted";"2020-05-04T13:56:05+02:00";1286762191.3072767
"Total Network Transmitted";"2020-05-04T13:56:10+02:00";1292605535.4840004
"Total Network Transmitted";"2020-05-04T13:56:15+02:00";1283794777.1189072
"Total Network Transmitted";"2020-05-04T13:56:20+02:00";1276539080.8131921
"Total Network Transmitted";"2020-05-04T13:56:25+02:00";1284923890.7536945
"Total Network Transmitted";"2020-05-04T13:56:30+02:00";1272762941.0235522
"Total Network Transmitted";"2020-05-04T13:56:35+02:00";1279190082.2392514
"Total Network Transmitted";"2020-05-04T13:56:40+02:00";1284492554.7307591
"Total Network Transmitted";"2020-05-04T13:56:45+02:00";1274018687.802039
"Total Network Transmitted";"2020-05-04T13:56:50+02:00";1297497370.8432877
"Total Network Transmitted";"2020-05-04T13:56:55+02:00";1274564654.7891412
"Total Network Transmitted";"2020-05-04T13:57:00+02:00";1272223999.6216724
"Total Network Transmitted";"2020-05-04T13:57:05+02:00";1280547738.4014719
"Total Network Transmitted";"2020-05-04T13:57:10+02:00";1285344030.619994
"Total Network Transmitted";"2020-05-04T13:57:15+02:00";1294119692.6072412
"Total Network Transmitted";"2020-05-04T13:57:20+02:00";1299038293.6270888
"Total Network Transmitted";"2020-05-04T13:57:25+02:00";1287645809.3946936
"Total Network Transmitted";"2020-05-04T13:57:30+02:00";1278561031.370735
"Total Network Transmitted";"2020-05-04T13:57:35+02:00";1279685392.8877501
"Total Network Transmitted";"2020-05-04T13:57:40+02:00";1284501156.8234618
