"Series";"Time";"Value"
"Total Network Received";"2020-05-04T13:54:30+02:00";1283272129.3480685
"Total Network Received";"2020-05-04T13:54:35+02:00";1284430380.2015147
"Total Network Received";"2020-05-04T13:54:40+02:00";1280929367.0989625
"Total Network Received";"2020-05-04T13:54:45+02:00";1290989292.2568514
"Total Network Received";"2020-05-04T13:54:50+02:00";1291242760.8822381
"Total Network Received";"2020-05-04T13:54:55+02:00";1298935296.5751147
"Total Network Received";"2020-05-04T13:55:00+02:00";1285939090.2147322
"Total Network Received";"2020-05-04T13:55:05+02:00";1269845818.2261214
"Total Network Received";"2020-05-04T13:55:10+02:00";1292716083.1491957
"Total Network Received";"2020-05-04T13:55:15+02:00";1280702971.2688625
"Total Network Received";"2020-05-04T13:55:20+02:00";1306313781.421271
"Total Network Received";"2020-05-04T13:55:25+02:00";1286333738.8640027
"Total Network Received";"2020-05-04T13:55:30+02:00";1287544866.8749373
"Total Network Received";"2020-05-04T13:55:35+02:00";1280310904.6771083
"Total Network Received";"2020-05-04T13:55:40+02:00";1276465634.9741707
"Total Network Received";"2020-05-04T13:55:45+02:00";1297776707.0909572
"Total Network Received";"2020-05-04T13:55:50+02:00";1284432245.2605214
"Total Network Received";"2020-05-04T13:55:55+02:00";1268807207.935929
"Total Network Received";"2020-05-04T13:56:00+02:00";1298649458.2165883
"Total Network Received";"2020-05-04T13:56:05+02:00";1280365532.4537008
"Total Network Received";"2020-05-04T13:56:10+02:00";1293091673.780096
"Total Network Received";"2020-05-04T13:56:15+02:00";1279882601.4619055
"Total Network Received";"2020-05-04T13:56:20+02:00";1271824443.1623816
"Total Network Received";"2020-05-04T13:56:25+02:00";1283358797.7356627
"Total Network Received";"2020-05-04T13:56:30+02:00";1269874072.5224266
"Total Network Received";"2020-05-04T13:56:35+02:00";1278220262.452148
"Total Network Received";"2020-05-04T13:56:40+02:00";1278275213.9452858
"Total Network Received";"2020-05-04T13:56:45+02:00";1274326835.4283435
"Total Network Received";"2020-05-04T13:56:50+02:00";1294743441.5716372
"Total Network Received";"2020-05-04T13:56:55+02:00";1269351293.28029
"Total Network Received";"2020-05-04T13:57:00+02:00";1268022161.9269633
"Total Network Received";"2020-05-04T13:57:05+02:00";1279736637.9599411
"Total Network Received";"2020-05-04T13:57:10+02:00";1282259418.545684
"Total Network Received";"2020-05-04T13:57:15+02:00";1291409611.4395702
"Total Network Received";"2020-05-04T13:57:20+02:00";1294164205.6043665
"Total Network Received";"2020-05-04T13:57:25+02:00";1286464990.7673893
"Total Network Received";"2020-05-04T13:57:30+02:00";1275269512.9199324
"Total Network Received";"2020-05-04T13:57:35+02:00";1279143429.1561248
"Total Network Received";"2020-05-04T13:57:40+02:00";1279116695.429619
"Total Network Received";"2020-05-04T13:57:45+02:00";1288255686.727314
"Total Network Received";"2020-05-04T13:57:50+02:00";1292215013.9579482
"Total Network Received";"2020-05-04T13:57:55+02:00";1280069827.234522
"Total Network Received";"2020-05-04T13:58:00+02:00";1292598501.272974
"Total Network Received";"2020-05-04T13:58:05+02:00";1289475922.0173898
