"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T13:55:00+02:00";8117882880
"Total apps memory used";"2020-05-04T13:55:05+02:00";8117714944
"Total apps memory used";"2020-05-04T13:55:10+02:00";8106061824
"Total apps memory used";"2020-05-04T13:55:15+02:00";8117444608
"Total apps memory used";"2020-05-04T13:55:20+02:00";8105373696
"Total apps memory used";"2020-05-04T13:55:25+02:00";8143900672
"Total apps memory used";"2020-05-04T13:55:30+02:00";8123953152
"Total apps memory used";"2020-05-04T13:55:35+02:00";8122138624
"Total apps memory used";"2020-05-04T13:55:40+02:00";8119291904
"Total apps memory used";"2020-05-04T13:55:45+02:00";8105676800
"Total apps memory used";"2020-05-04T13:55:50+02:00";8115638272
"Total apps memory used";"2020-05-04T13:55:55+02:00";8117088256
"Total apps memory used";"2020-05-04T13:56:00+02:00";8119730176
"Total apps memory used";"2020-05-04T13:56:05+02:00";8109240320
"Total apps memory used";"2020-05-04T13:56:10+02:00";8116461568
"Total apps memory used";"2020-05-04T13:56:15+02:00";8114507776
"Total apps memory used";"2020-05-04T13:56:20+02:00";8115343360
"Total apps memory used";"2020-05-04T13:56:25+02:00";8119746560
"Total apps memory used";"2020-05-04T13:56:30+02:00";8109768704
"Total apps memory used";"2020-05-04T13:56:35+02:00";8126439424
"Total apps memory used";"2020-05-04T13:56:40+02:00";8114851840
"Total apps memory used";"2020-05-04T13:56:45+02:00";8117784576
"Total apps memory used";"2020-05-04T13:56:50+02:00";8117870592
"Total apps memory used";"2020-05-04T13:56:55+02:00";8118132736
"Total apps memory used";"2020-05-04T13:57:00+02:00";8118300672
"Total apps memory used";"2020-05-04T13:57:05+02:00";8115712000
"Total apps memory used";"2020-05-04T13:57:10+02:00";8116862976
"Total apps memory used";"2020-05-04T13:57:15+02:00";8119832576
"Total apps memory used";"2020-05-04T13:57:20+02:00";8124207104
"Total apps memory used";"2020-05-04T13:57:25+02:00";8133390336
"Total apps memory used";"2020-05-04T13:57:30+02:00";8132849664
"Total apps memory used";"2020-05-04T13:57:35+02:00";8119902208
"Total apps memory used";"2020-05-04T13:57:40+02:00";8120872960
"Total apps memory used";"2020-05-04T13:57:45+02:00";8127111168
"Total apps memory used";"2020-05-04T13:57:50+02:00";8119009280
"Total apps memory used";"2020-05-04T13:57:55+02:00";8131702784
"Total apps memory used";"2020-05-04T13:58:00+02:00";8125304832
"Total apps memory used";"2020-05-04T13:58:05+02:00";8111120384
