"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T13:36:10+02:00";1028866394.0306553
"Total Network Transmitted";"2020-05-04T13:36:15+02:00";1025582044.8000001
"Total Network Transmitted";"2020-05-04T13:36:20+02:00";1015616281.081064
"Total Network Transmitted";"2020-05-04T13:36:25+02:00";1015172307.0176611
"Total Network Transmitted";"2020-05-04T13:36:30+02:00";1022345945.327781
"Total Network Transmitted";"2020-05-04T13:36:35+02:00";1037271306.0592616
"Total Network Transmitted";"2020-05-04T13:36:40+02:00";1042565795.3207403
"Total Network Transmitted";"2020-05-04T13:36:45+02:00";1049865664.0887519
"Total Network Transmitted";"2020-05-04T13:36:50+02:00";1032183326.6718841
"Total Network Transmitted";"2020-05-04T13:36:55+02:00";1028676373.2039917
"Total Network Transmitted";"2020-05-04T13:37:00+02:00";1013812015.3754494
"Total Network Transmitted";"2020-05-04T13:37:05+02:00";1027619776.4635042
"Total Network Transmitted";"2020-05-04T13:37:10+02:00";1036000517.0504872
"Total Network Transmitted";"2020-05-04T13:37:15+02:00";1016562320.655948
"Total Network Transmitted";"2020-05-04T13:37:20+02:00";1047775126.2318418
"Total Network Transmitted";"2020-05-04T13:37:25+02:00";1025315033.0560005
"Total Network Transmitted";"2020-05-04T13:37:30+02:00";1033251681.3999804
"Total Network Transmitted";"2020-05-04T13:37:35+02:00";1046259216.1598719
"Total Network Transmitted";"2020-05-04T13:37:40+02:00";1017566355.8204314
"Total Network Transmitted";"2020-05-04T13:37:45+02:00";1034961396.6505256
"Total Network Transmitted";"2020-05-04T13:37:50+02:00";1027801242.5099337
"Total Network Transmitted";"2020-05-04T13:37:55+02:00";1023793179.4130168
"Total Network Transmitted";"2020-05-04T13:38:00+02:00";1035603612.2872267
"Total Network Transmitted";"2020-05-04T13:38:05+02:00";1047615392.406465
"Total Network Transmitted";"2020-05-04T13:38:10+02:00";1035803182.118714
"Total Network Transmitted";"2020-05-04T13:38:15+02:00";1039305446.6406608
"Total Network Transmitted";"2020-05-04T13:38:20+02:00";1029111859.8718174
"Total Network Transmitted";"2020-05-04T13:38:25+02:00";1023696663.0458276
"Total Network Transmitted";"2020-05-04T13:38:30+02:00";1021535888.736533
"Total Network Transmitted";"2020-05-04T13:38:35+02:00";1038278418.4026934
"Total Network Transmitted";"2020-05-04T13:38:40+02:00";1035493328.2052106
"Total Network Transmitted";"2020-05-04T13:38:45+02:00";1025281011.3198645
"Total Network Transmitted";"2020-05-04T13:38:50+02:00";1040532298.8230699
