"Series";"Time";"Value"
"Total Network Received";"2020-05-04T13:41:50+02:00";1016485469.0484023
"Total Network Received";"2020-05-04T13:41:55+02:00";1025174677.3159873
"Total Network Received";"2020-05-04T13:42:00+02:00";1034434675.8877804
"Total Network Received";"2020-05-04T13:42:05+02:00";1026816787.4484196
"Total Network Received";"2020-05-04T13:42:10+02:00";1031961421.9689846
"Total Network Received";"2020-05-04T13:42:15+02:00";1044387084.2376299
"Total Network Received";"2020-05-04T13:42:20+02:00";1025352761.9003415
"Total Network Received";"2020-05-04T13:42:25+02:00";1032964269.0391576
"Total Network Received";"2020-05-04T13:42:30+02:00";1030488791.4765172
"Total Network Received";"2020-05-04T13:42:35+02:00";1033076014.6636713
"Total Network Received";"2020-05-04T13:42:40+02:00";1042398041.0807523
"Total Network Received";"2020-05-04T13:42:45+02:00";1034614029.8136425
"Total Network Received";"2020-05-04T13:42:50+02:00";1027928582.8994204
"Total Network Received";"2020-05-04T13:42:55+02:00";1031760370.4732506
"Total Network Received";"2020-05-04T13:43:00+02:00";1018711316.800506
"Total Network Received";"2020-05-04T13:43:05+02:00";1022751610.6085076
"Total Network Received";"2020-05-04T13:43:10+02:00";1013587600.271837
"Total Network Received";"2020-05-04T13:43:15+02:00";1041526715.1489654
"Total Network Received";"2020-05-04T13:43:20+02:00";1042429291.5923985
"Total Network Received";"2020-05-04T13:43:25+02:00";1039301500.668788
"Total Network Received";"2020-05-04T13:43:30+02:00";1026011292.9757442
"Total Network Received";"2020-05-04T13:43:35+02:00";1029371644.5730674
"Total Network Received";"2020-05-04T13:43:40+02:00";1018989064.0488943
"Total Network Received";"2020-05-04T13:43:45+02:00";1039247285.379231
"Total Network Received";"2020-05-04T13:43:50+02:00";1023083005.890229
"Total Network Received";"2020-05-04T13:43:55+02:00";1015543520.6586916
"Total Network Received";"2020-05-04T13:44:00+02:00";1041335121.0093488
"Total Network Received";"2020-05-04T13:44:05+02:00";1017043803.1375376
"Total Network Received";"2020-05-04T13:44:10+02:00";1023413452.5786487
"Total Network Received";"2020-05-04T13:44:15+02:00";1030861368.2754245
"Total Network Received";"2020-05-04T13:44:20+02:00";1027905642.5289271
"Total Network Received";"2020-05-04T13:44:25+02:00";1029920317.6968968
"Total Network Received";"2020-05-04T13:44:30+02:00";1009511698.7816763
"Total Network Received";"2020-05-04T13:44:35+02:00";1032492756.2045991
"Total Network Received";"2020-05-04T13:44:40+02:00";1035576277.5963945
"Total Network Received";"2020-05-04T13:44:45+02:00";1037934433.1237068
"Total Network Received";"2020-05-04T13:44:50+02:00";1032092092.6789916
"Total Network Received";"2020-05-04T13:44:55+02:00";1023645361.6535656
"Total Network Received";"2020-05-04T13:45:00+02:00";1015985592.9465857
"Total Network Received";"2020-05-04T13:45:05+02:00";1011847202.8474171
"Total Network Received";"2020-05-04T13:45:10+02:00";1032542819.2293601
"Total Network Received";"2020-05-04T13:45:15+02:00";1022834209.7619524
"Total Network Received";"2020-05-04T13:45:20+02:00";1037700877.726922
"Total Network Received";"2020-05-04T13:45:25+02:00";1022068152.0691843
"Total Network Received";"2020-05-04T13:45:30+02:00";1009598460.6738824
"Total Network Received";"2020-05-04T13:45:35+02:00";1028626891.2220428
"Total Network Received";"2020-05-04T13:45:40+02:00";1024135151.0087618
"Total Network Received";"2020-05-04T13:45:45+02:00";1024125866.7773647
"Total Network Received";"2020-05-04T13:45:50+02:00";1015204558.3190238
"Total Network Received";"2020-05-04T13:45:55+02:00";1031274685.3330133
"Total Network Received";"2020-05-04T13:46:00+02:00";1027945873.6707057
"Total Network Received";"2020-05-04T13:46:05+02:00";1040236809.1948898
