"Series";"Time";"Value"
"CPU-Total";"2020-05-04T13:24:05+02:00";518.0672665467107
"CPU-Total";"2020-05-04T13:24:10+02:00";522.599999999984
"CPU-Total";"2020-05-04T13:24:15+02:00";511.7321064212962
"CPU-Total";"2020-05-04T13:24:20+02:00";507.75513869487855
"CPU-Total";"2020-05-04T13:24:25+02:00";517.723847695374
"CPU-Total";"2020-05-04T13:24:30+02:00";509.61593132361395
"CPU-Total";"2020-05-04T13:24:35+02:00";522.0679464107297
"CPU-Total";"2020-05-04T13:24:40+02:00";548.7414829659233
"CPU-Total";"2020-05-04T13:24:45+02:00";519.9308261652285
"CPU-Total";"2020-05-04T13:24:50+02:00";520.5999999999902
"CPU-Total";"2020-05-04T13:24:55+02:00";502.8000000000246
"CPU-Total";"2020-05-04T13:25:00+02:00";511.79999999998927
"CPU-Total";"2020-05-04T13:25:05+02:00";515.0000000000227
"CPU-Total";"2020-05-04T13:25:10+02:00";526.7999999999802
"CPU-Total";"2020-05-04T13:25:15+02:00";515.9382646941217
"CPU-Total";"2020-05-04T13:25:20+02:00";522.2641856742629
"CPU-Total";"2020-05-04T13:25:25+02:00";531.6680663867303
"CPU-Total";"2020-05-04T13:25:30+02:00";520.4048370977548
"CPU-Total";"2020-05-04T13:25:35+02:00";520.995757454467
"CPU-Total";"2020-05-04T13:25:40+02:00";552.5344268853881
"CPU-Total";"2020-05-04T13:25:45+02:00";525.3999999999859
"CPU-Total";"2020-05-04T13:25:50+02:00";523.3373850459832
"CPU-Total";"2020-05-04T13:25:55+02:00";518.9317063412645
"CPU-Total";"2020-05-04T13:26:00+02:00";515.5319463892772
"CPU-Total";"2020-05-04T13:26:05+02:00";512.3345861655272
"CPU-Total";"2020-05-04T13:26:10+02:00";527.9322664533016
"CPU-Total";"2020-05-04T13:26:15+02:00";530.4000000000087
"CPU-Total";"2020-05-04T13:26:20+02:00";506.13050610120547
"CPU-Total";"2020-05-04T13:26:25+02:00";515.8752997601912
"CPU-Total";"2020-05-04T13:26:30+02:00";535.323138510808
"CPU-Total";"2020-05-04T13:26:35+02:00";565.8481503699344
"CPU-Total";"2020-05-04T13:26:40+02:00";552.1534305581775
"CPU-Total";"2020-05-04T13:26:45+02:00";532.8619447779129
"CPU-Total";"2020-05-04T13:26:50+02:00";518.4000000000015
"CPU-Total";"2020-05-04T13:26:55+02:00";527.8038776734072
"CPU-Total";"2020-05-04T13:27:00+02:00";525.5945567340351
"CPU-Total";"2020-05-04T13:27:05+02:00";513.4721023181199
"CPU-Total";"2020-05-04T13:27:10+02:00";519.0594594594737
"CPU-Total";"2020-05-04T13:27:15+02:00";512.7361855258056
"CPU-Total";"2020-05-04T13:27:20+02:00";522.6631452581007
"CPU-Total";"2020-05-04T13:27:25+02:00";529.068106378698
"CPU-Total";"2020-05-04T13:27:30+02:00";514.6677464507193
"CPU-Total";"2020-05-04T13:27:35+02:00";500.8000000000084
"CPU-Total";"2020-05-04T13:27:40+02:00";519.2666666666719
"CPU-Total";"2020-05-04T13:27:45+02:00";511.63967206559005
"CPU-Total";"2020-05-04T13:27:50+02:00";522.2292985851744
"CPU-Total";"2020-05-04T13:27:55+02:00";528.1329065813223
"CPU-Total";"2020-05-04T13:28:00+02:00";552.9999999999973
"CPU-Total";"2020-05-04T13:28:05+02:00";548.8678664267021
"CPU-Total";"2020-05-04T13:28:10+02:00";537.3316263252628
"CPU-Total";"2020-05-04T13:28:15+02:00";526.2253240279205
"CPU-Total";"2020-05-04T13:28:20+02:00";524.8625850339954
"CPU-Total";"2020-05-04T13:28:25+02:00";533.5185427020716
"CPU-Total";"2020-05-04T13:28:30+02:00";517.5151829448328
