"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T13:24:05+02:00";7912558592
"Total apps memory used";"2020-05-04T13:24:10+02:00";7927103488
"Total apps memory used";"2020-05-04T13:24:15+02:00";7905316864
"Total apps memory used";"2020-05-04T13:24:20+02:00";7906930688
"Total apps memory used";"2020-05-04T13:24:25+02:00";7899566080
"Total apps memory used";"2020-05-04T13:24:30+02:00";7924023296
"Total apps memory used";"2020-05-04T13:24:35+02:00";7915360256
"Total apps memory used";"2020-05-04T13:24:40+02:00";7939186688
"Total apps memory used";"2020-05-04T13:24:45+02:00";7894863872
"Total apps memory used";"2020-05-04T13:24:50+02:00";7916998656
"Total apps memory used";"2020-05-04T13:24:55+02:00";7915073536
"Total apps memory used";"2020-05-04T13:25:00+02:00";7911313408
"Total apps memory used";"2020-05-04T13:25:05+02:00";7912153088
"Total apps memory used";"2020-05-04T13:25:10+02:00";7911985152
"Total apps memory used";"2020-05-04T13:25:15+02:00";7914176512
"Total apps memory used";"2020-05-04T13:25:20+02:00";7923515392
"Total apps memory used";"2020-05-04T13:25:25+02:00";7927250944
"Total apps memory used";"2020-05-04T13:25:30+02:00";7935287296
"Total apps memory used";"2020-05-04T13:25:35+02:00";7942451200
"Total apps memory used";"2020-05-04T13:25:40+02:00";7940096000
"Total apps memory used";"2020-05-04T13:25:45+02:00";7939223552
"Total apps memory used";"2020-05-04T13:25:50+02:00";7931621376
"Total apps memory used";"2020-05-04T13:25:55+02:00";7942619136
"Total apps memory used";"2020-05-04T13:26:00+02:00";7938633728
"Total apps memory used";"2020-05-04T13:26:05+02:00";7930146816
"Total apps memory used";"2020-05-04T13:26:10+02:00";7937912832
"Total apps memory used";"2020-05-04T13:26:15+02:00";7921180672
"Total apps memory used";"2020-05-04T13:26:20+02:00";7944572928
"Total apps memory used";"2020-05-04T13:26:25+02:00";7939305472
"Total apps memory used";"2020-05-04T13:26:30+02:00";7932329984
"Total apps memory used";"2020-05-04T13:26:35+02:00";7938179072
"Total apps memory used";"2020-05-04T13:26:40+02:00";7935770624
"Total apps memory used";"2020-05-04T13:26:45+02:00";7930531840
"Total apps memory used";"2020-05-04T13:26:50+02:00";7926636544
"Total apps memory used";"2020-05-04T13:26:55+02:00";7946178560
"Total apps memory used";"2020-05-04T13:27:00+02:00";7930544128
"Total apps memory used";"2020-05-04T13:27:05+02:00";7937552384
"Total apps memory used";"2020-05-04T13:27:10+02:00";7940362240
"Total apps memory used";"2020-05-04T13:27:15+02:00";7928643584
"Total apps memory used";"2020-05-04T13:27:20+02:00";7933054976
"Total apps memory used";"2020-05-04T13:27:25+02:00";7944667136
"Total apps memory used";"2020-05-04T13:27:30+02:00";7930437632
"Total apps memory used";"2020-05-04T13:27:35+02:00";7941148672
"Total apps memory used";"2020-05-04T13:27:40+02:00";7935123456
"Total apps memory used";"2020-05-04T13:27:45+02:00";7937458176
"Total apps memory used";"2020-05-04T13:27:50+02:00";7931609088
"Total apps memory used";"2020-05-04T13:27:55+02:00";7945330688
