"Series";"Time";"Value"
"Total Network Received";"2020-05-04T13:27:10+02:00";780007759.3289287
"Total Network Received";"2020-05-04T13:27:15+02:00";767713341.2164733
"Total Network Received";"2020-05-04T13:27:20+02:00";771732338.7044418
"Total Network Received";"2020-05-04T13:27:25+02:00";775077853.1397719
"Total Network Received";"2020-05-04T13:27:30+02:00";764618141.8961006
"Total Network Received";"2020-05-04T13:27:35+02:00";775586859.2000002
"Total Network Received";"2020-05-04T13:27:40+02:00";768105980.5714287
"Total Network Received";"2020-05-04T13:27:45+02:00";767213328.5938013
"Total Network Received";"2020-05-04T13:27:50+02:00";778451294.098498
"Total Network Received";"2020-05-04T13:27:55+02:00";772652936.2323664
"Total Network Received";"2020-05-04T13:28:00+02:00";774709217.6
"Total Network Received";"2020-05-04T13:28:05+02:00";767803470.3321736
"Total Network Received";"2020-05-04T13:28:10+02:00";764789393.5692738
"Total Network Received";"2020-05-04T13:28:15+02:00";764108545.1054838
"Total Network Received";"2020-05-04T13:28:20+02:00";783382445.1771108
"Total Network Received";"2020-05-04T13:28:25+02:00";789154772.0302045
"Total Network Received";"2020-05-04T13:28:30+02:00";769048715.073624
"Total Network Received";"2020-05-04T13:28:35+02:00";770183564.4504902
"Total Network Received";"2020-05-04T13:28:40+02:00";769089713.0869373
"Total Network Received";"2020-05-04T13:28:45+02:00";777655355.2000002
"Total Network Received";"2020-05-04T13:28:50+02:00";769966284.2765845
"Total Network Received";"2020-05-04T13:28:55+02:00";779670800.6007601
"Total Network Received";"2020-05-04T13:29:00+02:00";773615516.7999998
"Total Network Received";"2020-05-04T13:29:05+02:00";757647628.6502699
"Total Network Received";"2020-05-04T13:29:10+02:00";780111079.7446909
"Total Network Received";"2020-05-04T13:29:15+02:00";765522788.7999998
"Total Network Received";"2020-05-04T13:29:20+02:00";774073447.0665066
"Total Network Received";"2020-05-04T13:29:25+02:00";777561976.0000001
"Total Network Received";"2020-05-04T13:29:30+02:00";778943033.3670864
"Total Network Received";"2020-05-04T13:29:35+02:00";781733806.4000001
"Total Network Received";"2020-05-04T13:29:40+02:00";771437214.3999999
"Total Network Received";"2020-05-04T13:29:45+02:00";774364178.5065174
"Total Network Received";"2020-05-04T13:29:50+02:00";765933544.6871774
"Total Network Received";"2020-05-04T13:29:55+02:00";772622004.8000001
"Total Network Received";"2020-05-04T13:30:00+02:00";770661722.654502
"Total Network Received";"2020-05-04T13:30:05+02:00";763705389.8868225
"Total Network Received";"2020-05-04T13:30:10+02:00";774337656
"Total Network Received";"2020-05-04T13:30:15+02:00";770109347.9425944
"Total Network Received";"2020-05-04T13:30:20+02:00";778450721.234908
"Total Network Received";"2020-05-04T13:30:25+02:00";772576668.8579085
"Total Network Received";"2020-05-04T13:30:30+02:00";769813350.4268854
"Total Network Received";"2020-05-04T13:30:35+02:00";761197367.5408919
"Total Network Received";"2020-05-04T13:30:40+02:00";774108895.6136829
"Total Network Received";"2020-05-04T13:30:45+02:00";782501007.9999999
"Total Network Received";"2020-05-04T13:30:50+02:00";783320006.3999997
"Total Network Received";"2020-05-04T13:30:55+02:00";775834471.9999999
"Total Network Received";"2020-05-04T13:31:00+02:00";769676609.4081534
"Total Network Received";"2020-05-04T13:31:05+02:00";773389692.4349082
"Total Network Received";"2020-05-04T13:31:10+02:00";762419994.0322337
"Total Network Received";"2020-05-04T13:31:15+02:00";770489705.8146967
"Total Network Received";"2020-05-04T13:31:20+02:00";776548810.5102563
"Total Network Received";"2020-05-04T13:31:25+02:00";781759366.9197838
"Total Network Received";"2020-05-04T13:31:30+02:00";779841579.1999998
"Total Network Received";"2020-05-04T13:31:35+02:00";776168088.6913817
"Total Network Received";"2020-05-04T13:31:40+02:00";772039873.3613273
"Total Network Received";"2020-05-04T13:31:45+02:00";789362532.3755102
"Total Network Received";"2020-05-04T13:31:50+02:00";774675183.9404572
"Total Network Received";"2020-05-04T13:31:55+02:00";762347945.8576326
"Total Network Received";"2020-05-04T13:32:00+02:00";772902468.7999998
"Total Network Received";"2020-05-04T13:32:05+02:00";779856278.3999999
"Total Network Received";"2020-05-04T13:32:10+02:00";774969581.6436712
"Total Network Received";"2020-05-04T13:32:15+02:00";771910611.8613075
"Total Network Received";"2020-05-04T13:32:20+02:00";774716246.624499
"Total Network Received";"2020-05-04T13:32:25+02:00";767648944.0284985
"Total Network Received";"2020-05-04T13:32:30+02:00";772235335.7999133
"Total Network Received";"2020-05-04T13:32:35+02:00";772965294.2693356
"Total Network Received";"2020-05-04T13:32:40+02:00";769366312.2533891
"Total Network Received";"2020-05-04T13:32:45+02:00";779507953.6000003
"Total Network Received";"2020-05-04T13:32:50+02:00";766637016.5015405
"Total Network Received";"2020-05-04T13:32:55+02:00";780181173.2133845
"Total Network Received";"2020-05-04T13:33:00+02:00";772135306.7915162
"Total Network Received";"2020-05-04T13:33:05+02:00";767267383.2866853
"Total Network Received";"2020-05-04T13:33:10+02:00";774237073.1361855
"Total Network Received";"2020-05-04T13:33:15+02:00";762976631.1481189
"Total Network Received";"2020-05-04T13:33:20+02:00";772510851.2
"Total Network Received";"2020-05-04T13:33:25+02:00";770880695.4813836
"Total Network Received";"2020-05-04T13:33:30+02:00";769375406.3587282
"Total Network Received";"2020-05-04T13:33:35+02:00";780588633.7837535
"Total Network Received";"2020-05-04T13:33:40+02:00";765621899.9278543
"Total Network Received";"2020-05-04T13:33:45+02:00";776275858.7677668
"Total Network Received";"2020-05-04T13:33:50+02:00";768522861.0377232
"Total Network Received";"2020-05-04T13:33:55+02:00";767225103.6107932
"Total Network Received";"2020-05-04T13:34:00+02:00";773519413.8331869
