"Series";"Time";"Value"
"Total Network Received";"2020-05-04T16:48:10+02:00";1358751099.6573632
"Total Network Received";"2020-05-04T16:48:15+02:00";1351257509.17724
"Total Network Received";"2020-05-04T16:48:20+02:00";1364856218.4936562
"Total Network Received";"2020-05-04T16:48:25+02:00";1357246447.7390206
"Total Network Received";"2020-05-04T16:48:30+02:00";1388754282.3492832
"Total Network Received";"2020-05-04T16:48:35+02:00";1411066095.264074
"Total Network Received";"2020-05-04T16:48:40+02:00";1361038527.907512
"Total Network Received";"2020-05-04T16:48:45+02:00";1349075567.9698327
"Total Network Received";"2020-05-04T16:48:50+02:00";1363740949.7277322
"Total Network Received";"2020-05-04T16:48:55+02:00";1391423665.295834
"Total Network Received";"2020-05-04T16:49:00+02:00";1391680679.1775572
"Total Network Received";"2020-05-04T16:49:05+02:00";1373144874.2599635
"Total Network Received";"2020-05-04T16:49:10+02:00";1386521436.2252386
"Total Network Received";"2020-05-04T16:49:15+02:00";1358953428.7207518
"Total Network Received";"2020-05-04T16:49:20+02:00";1400357651.7746134
"Total Network Received";"2020-05-04T16:49:25+02:00";1392685921.9759264
"Total Network Received";"2020-05-04T16:49:30+02:00";1387758506.1816268
"Total Network Received";"2020-05-04T16:49:35+02:00";1419595207.594381
"Total Network Received";"2020-05-04T16:49:40+02:00";1349970140.8051095
"Total Network Received";"2020-05-04T16:49:45+02:00";1390656983.9285316
"Total Network Received";"2020-05-04T16:49:50+02:00";1370919055.2665317
"Total Network Received";"2020-05-04T16:49:55+02:00";1361560575.5041718
"Total Network Received";"2020-05-04T16:50:00+02:00";1353238669.837437
"Total Network Received";"2020-05-04T16:50:05+02:00";1375847119.8563213
"Total Network Received";"2020-05-04T16:50:10+02:00";1362551565.0823195
"Total Network Received";"2020-05-04T16:50:15+02:00";1342318533.7575731
"Total Network Received";"2020-05-04T16:50:20+02:00";1381039023.6375954
"Total Network Received";"2020-05-04T16:50:25+02:00";1323111928.2040596
"Total Network Received";"2020-05-04T16:50:30+02:00";1394593427.1554081
"Total Network Received";"2020-05-04T16:50:35+02:00";1363041174.2015383
"Total Network Received";"2020-05-04T16:50:40+02:00";1332549387.2070854
"Total Network Received";"2020-05-04T16:50:45+02:00";1384939462.1511118
"Total Network Received";"2020-05-04T16:50:50+02:00";1366319571.1629398
"Total Network Received";"2020-05-04T16:50:55+02:00";1384873392.6043205
"Total Network Received";"2020-05-04T16:51:00+02:00";1369646627.7910874
"Total Network Received";"2020-05-04T16:51:05+02:00";1376703825.063411
"Total Network Received";"2020-05-04T16:51:10+02:00";1351131657.3598754
"Total Network Received";"2020-05-04T16:51:15+02:00";1367577265.2028599
"Total Network Received";"2020-05-04T16:51:20+02:00";1365400563.458567
"Total Network Received";"2020-05-04T16:51:25+02:00";1349397324.3898654
"Total Network Received";"2020-05-04T16:51:30+02:00";1377006828.3625684
"Total Network Received";"2020-05-04T16:51:35+02:00";1306091709.855629
"Total Network Received";"2020-05-04T16:51:40+02:00";1353988860.4983194
"Total Network Received";"2020-05-04T16:51:45+02:00";1377321982.0179582
"Total Network Received";"2020-05-04T16:51:50+02:00";1378075377.9832325
"Total Network Received";"2020-05-04T16:51:55+02:00";1386337000.0548215
"Total Network Received";"2020-05-04T16:52:00+02:00";1383326415.8490083
"Total Network Received";"2020-05-04T16:52:05+02:00";1375887835.2819111
"Total Network Received";"2020-05-04T16:52:10+02:00";1368881327.9802992
"Total Network Received";"2020-05-04T16:52:15+02:00";1386649004.082492
"Total Network Received";"2020-05-04T16:52:20+02:00";1352733568.0917583
"Total Network Received";"2020-05-04T16:52:25+02:00";1362910895.0942504
"Total Network Received";"2020-05-04T16:52:30+02:00";1383664242.7557216
"Total Network Received";"2020-05-04T16:52:35+02:00";1383404558.5253
"Total Network Received";"2020-05-04T16:52:40+02:00";1401068252.6668108
"Total Network Received";"2020-05-04T16:52:45+02:00";1369374245.5165298
"Total Network Received";"2020-05-04T16:52:50+02:00";1379049347.3065217
"Total Network Received";"2020-05-04T16:52:55+02:00";1357941473.7815473
"Total Network Received";"2020-05-04T16:53:00+02:00";1352672081.256501
"Total Network Received";"2020-05-04T16:53:05+02:00";1337231306.9615421
"Total Network Received";"2020-05-04T16:53:10+02:00";1361685606.00291
"Total Network Received";"2020-05-04T16:53:15+02:00";1349424021.2163596
"Total Network Received";"2020-05-04T16:53:20+02:00";1363187188.6804187
"Total Network Received";"2020-05-04T16:53:25+02:00";1370481064.0316648
"Total Network Received";"2020-05-04T16:53:30+02:00";1340905743.0811071
"Total Network Received";"2020-05-04T16:53:35+02:00";1358061330.8813596
"Total Network Received";"2020-05-04T16:53:40+02:00";1392213023.3881142
"Total Network Received";"2020-05-04T16:53:45+02:00";1374341181.5593336
"Total Network Received";"2020-05-04T16:53:50+02:00";1384284651.1490471
"Total Network Received";"2020-05-04T16:53:55+02:00";1378992939.94877
"Total Network Received";"2020-05-04T16:54:00+02:00";1385821732.5649762
"Total Network Received";"2020-05-04T16:54:05+02:00";1342080452.105126
"Total Network Received";"2020-05-04T16:54:10+02:00";1379688299.583885
"Total Network Received";"2020-05-04T16:54:15+02:00";1340874954.0818574
"Total Network Received";"2020-05-04T16:54:20+02:00";1367773370.970476
"Total Network Received";"2020-05-04T16:54:25+02:00";1361453545.2670748
"Total Network Received";"2020-05-04T16:54:30+02:00";1369373992.2236567
"Total Network Received";"2020-05-04T16:54:35+02:00";1340049211.8862128
"Total Network Received";"2020-05-04T16:54:40+02:00";1359782873.0061834
"Total Network Received";"2020-05-04T16:54:45+02:00";1371581642.5651598
"Total Network Received";"2020-05-04T16:54:50+02:00";1387570712.0350935
"Total Network Received";"2020-05-04T16:54:55+02:00";1396065403.950897
"Total Network Received";"2020-05-04T16:55:00+02:00";1373253889.1116855
"Total Network Received";"2020-05-04T16:55:05+02:00";1387809680.4392161
"Total Network Received";"2020-05-04T16:55:10+02:00";1380978108.6892676
"Total Network Received";"2020-05-04T16:55:15+02:00";1361043551.889392
"Total Network Received";"2020-05-04T16:55:20+02:00";1384991799.1408367
