"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T16:48:10+02:00";10115977216
"Total apps memory used";"2020-05-04T16:48:15+02:00";10099015680
"Total apps memory used";"2020-05-04T16:48:20+02:00";10106679296
"Total apps memory used";"2020-05-04T16:48:25+02:00";10108780544
"Total apps memory used";"2020-05-04T16:48:30+02:00";10095824896
"Total apps memory used";"2020-05-04T16:48:35+02:00";10124980224
"Total apps memory used";"2020-05-04T16:48:40+02:00";10109341696
"Total apps memory used";"2020-05-04T16:48:45+02:00";10112921600
"Total apps memory used";"2020-05-04T16:48:50+02:00";10101587968
"Total apps memory used";"2020-05-04T16:48:55+02:00";10117238784
"Total apps memory used";"2020-05-04T16:49:00+02:00";10124632064
"Total apps memory used";"2020-05-04T16:49:05+02:00";10123907072
"Total apps memory used";"2020-05-04T16:49:10+02:00";10108977152
"Total apps memory used";"2020-05-04T16:49:15+02:00";10103111680
"Total apps memory used";"2020-05-04T16:49:20+02:00";10120212480
"Total apps memory used";"2020-05-04T16:49:25+02:00";10128027648
"Total apps memory used";"2020-05-04T16:49:30+02:00";10118488064
"Total apps memory used";"2020-05-04T16:49:35+02:00";10119852032
"Total apps memory used";"2020-05-04T16:49:40+02:00";10125664256
"Total apps memory used";"2020-05-04T16:49:45+02:00";10126393344
"Total apps memory used";"2020-05-04T16:49:50+02:00";10124546048
"Total apps memory used";"2020-05-04T16:49:55+02:00";10108817408
"Total apps memory used";"2020-05-04T16:50:00+02:00";10104807424
"Total apps memory used";"2020-05-04T16:50:05+02:00";10113929216
"Total apps memory used";"2020-05-04T16:50:10+02:00";10103185408
"Total apps memory used";"2020-05-04T16:50:15+02:00";10119417856
"Total apps memory used";"2020-05-04T16:50:20+02:00";10110406656
"Total apps memory used";"2020-05-04T16:50:25+02:00";10128683008
"Total apps memory used";"2020-05-04T16:50:30+02:00";10119389184
"Total apps memory used";"2020-05-04T16:50:35+02:00";10113785856
"Total apps memory used";"2020-05-04T16:50:40+02:00";10147688448
"Total apps memory used";"2020-05-04T16:50:45+02:00";10117152768
"Total apps memory used";"2020-05-04T16:50:50+02:00";10125959168
