"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T16:48:10+02:00";1357319728.4469748
"Total Network Transmitted";"2020-05-04T16:48:15+02:00";1353325758.2254782
"Total Network Transmitted";"2020-05-04T16:48:20+02:00";1368873640.9011714
"Total Network Transmitted";"2020-05-04T16:48:25+02:00";1363744693.141226
"Total Network Transmitted";"2020-05-04T16:48:30+02:00";1390873715.3884423
"Total Network Transmitted";"2020-05-04T16:48:35+02:00";1414038629.8370214
"Total Network Transmitted";"2020-05-04T16:48:40+02:00";1361088332.584582
"Total Network Transmitted";"2020-05-04T16:48:45+02:00";1355210565.4951928
"Total Network Transmitted";"2020-05-04T16:48:50+02:00";1365459970.267923
"Total Network Transmitted";"2020-05-04T16:48:55+02:00";1399616110.5211864
"Total Network Transmitted";"2020-05-04T16:49:00+02:00";1392583503.8512015
"Total Network Transmitted";"2020-05-04T16:49:05+02:00";1380248269.0843875
"Total Network Transmitted";"2020-05-04T16:49:10+02:00";1386298877.205322
"Total Network Transmitted";"2020-05-04T16:49:15+02:00";1360327183.98915
"Total Network Transmitted";"2020-05-04T16:49:20+02:00";1405655594.5440066
"Total Network Transmitted";"2020-05-04T16:49:25+02:00";1394456996.0401757
"Total Network Transmitted";"2020-05-04T16:49:30+02:00";1390956761.5348365
"Total Network Transmitted";"2020-05-04T16:49:35+02:00";1422599510.0505888
"Total Network Transmitted";"2020-05-04T16:49:40+02:00";1354304457.1286614
"Total Network Transmitted";"2020-05-04T16:49:45+02:00";1394218099.7536902
"Total Network Transmitted";"2020-05-04T16:49:50+02:00";1374434693.4380732
"Total Network Transmitted";"2020-05-04T16:49:55+02:00";1359725139.0708618
"Total Network Transmitted";"2020-05-04T16:50:00+02:00";1360411834.8743093
"Total Network Transmitted";"2020-05-04T16:50:05+02:00";1380009610.1274345
"Total Network Transmitted";"2020-05-04T16:50:10+02:00";1366361111.375813
"Total Network Transmitted";"2020-05-04T16:50:15+02:00";1341595844.720494
"Total Network Transmitted";"2020-05-04T16:50:20+02:00";1383759864.2929938
"Total Network Transmitted";"2020-05-04T16:50:25+02:00";1325132402.5803566
"Total Network Transmitted";"2020-05-04T16:50:30+02:00";1397345182.8029318
"Total Network Transmitted";"2020-05-04T16:50:35+02:00";1367031522.0342371
"Total Network Transmitted";"2020-05-04T16:50:40+02:00";1339202355.6674263
