"Series";"Time";"Value"
"CPU-Total";"2020-05-04T16:48:10+02:00";1096.44713803792
"CPU-Total";"2020-05-04T16:48:15+02:00";1088.9715652085133
"CPU-Total";"2020-05-04T16:48:20+02:00";1102.2326452456703
"CPU-Total";"2020-05-04T16:48:25+02:00";1098.1736310690058
"CPU-Total";"2020-05-04T16:48:30+02:00";1090.1313488194696
"CPU-Total";"2020-05-04T16:48:35+02:00";1088.9990711243593
"CPU-Total";"2020-05-04T16:48:40+02:00";1117.382494469329
"CPU-Total";"2020-05-04T16:48:45+02:00";1076.9338530760435
"CPU-Total";"2020-05-04T16:48:50+02:00";1080.6750888312447
"CPU-Total";"2020-05-04T16:48:55+02:00";1086.314044655408
"CPU-Total";"2020-05-04T16:49:00+02:00";1092.6053873791357
"CPU-Total";"2020-05-04T16:49:05+02:00";1108.1899666510333
"CPU-Total";"2020-05-04T16:49:10+02:00";1095.2730201862103
"CPU-Total";"2020-05-04T16:49:15+02:00";1094.2942858277593
"CPU-Total";"2020-05-04T16:49:20+02:00";1071.4119311432717
"CPU-Total";"2020-05-04T16:49:25+02:00";1079.4018446415105
"CPU-Total";"2020-05-04T16:49:30+02:00";1084.8229515108785
"CPU-Total";"2020-05-04T16:49:35+02:00";1076.4453853224743
"CPU-Total";"2020-05-04T16:49:40+02:00";1087.800843521396
"CPU-Total";"2020-05-04T16:49:45+02:00";1094.5700238699399
"CPU-Total";"2020-05-04T16:49:50+02:00";1083.170010772919
"CPU-Total";"2020-05-04T16:49:55+02:00";1068.8803210115682
"CPU-Total";"2020-05-04T16:50:00+02:00";1075.9560080889894
"CPU-Total";"2020-05-04T16:50:05+02:00";1093.951536072401
"CPU-Total";"2020-05-04T16:50:10+02:00";1093.8179359426601
"CPU-Total";"2020-05-04T16:50:15+02:00";1100.3832862146082
"CPU-Total";"2020-05-04T16:50:20+02:00";1081.9230857123764
"CPU-Total";"2020-05-04T16:50:25+02:00";1087.070133444983
"CPU-Total";"2020-05-04T16:50:30+02:00";1095.948051413991
"CPU-Total";"2020-05-04T16:50:35+02:00";1106.3894857489029
"CPU-Total";"2020-05-04T16:50:40+02:00";1104.741526617261
"CPU-Total";"2020-05-04T16:50:45+02:00";1074.8479384422747
"CPU-Total";"2020-05-04T16:50:50+02:00";1069.49925308417
"CPU-Total";"2020-05-04T16:50:55+02:00";1091.9452590458795
"CPU-Total";"2020-05-04T16:51:00+02:00";1086.3130556334484
"CPU-Total";"2020-05-04T16:51:05+02:00";1083.634633991783
"CPU-Total";"2020-05-04T16:51:10+02:00";1116.0820140090746
"CPU-Total";"2020-05-04T16:51:15+02:00";1087.8967821268145
"CPU-Total";"2020-05-04T16:51:20+02:00";1103.4384159588465
"CPU-Total";"2020-05-04T16:51:25+02:00";1093.8768433528858
"CPU-Total";"2020-05-04T16:51:30+02:00";1082.8990273366849
"CPU-Total";"2020-05-04T16:51:35+02:00";1098.1503056269503
"CPU-Total";"2020-05-04T16:51:40+02:00";1121.9466331149279
"CPU-Total";"2020-05-04T16:51:45+02:00";1110.434689058179
"CPU-Total";"2020-05-04T16:51:50+02:00";1066.5954509584205
"CPU-Total";"2020-05-04T16:51:55+02:00";1103.7112999862604
"CPU-Total";"2020-05-04T16:52:00+02:00";1097.7489925964787
"CPU-Total";"2020-05-04T16:52:05+02:00";1066.4533094804049
"CPU-Total";"2020-05-04T16:52:10+02:00";1086.5024730596767
"CPU-Total";"2020-05-04T16:52:15+02:00";1061.9538080698098
"CPU-Total";"2020-05-04T16:52:20+02:00";1085.7715575182874
"CPU-Total";"2020-05-04T16:52:25+02:00";1082.0439039704008
"CPU-Total";"2020-05-04T16:52:30+02:00";1089.9134710310504
"CPU-Total";"2020-05-04T16:52:35+02:00";1075.8365911487836
"CPU-Total";"2020-05-04T16:52:40+02:00";1104.1416448232164
"CPU-Total";"2020-05-04T16:52:45+02:00";1087.3280635263293
"CPU-Total";"2020-05-04T16:52:50+02:00";1074.665796238018
"CPU-Total";"2020-05-04T16:52:55+02:00";1112.6746988112716
"CPU-Total";"2020-05-04T16:53:00+02:00";1095.2046703296805
"CPU-Total";"2020-05-04T16:53:05+02:00";1100.0988094494098
"CPU-Total";"2020-05-04T16:53:10+02:00";1094.9568135334548
"CPU-Total";"2020-05-04T16:53:15+02:00";1083.4344105717962
