"Series";"Time";"Value"
"CPU-Total";"2020-05-04T13:00:00+02:00";296.07648313150224
"CPU-Total";"2020-05-04T13:00:05+02:00";274.72770554111065
"CPU-Total";"2020-05-04T13:00:10+02:00";277.4723455308917
"CPU-Total";"2020-05-04T13:00:15+02:00";266.92718543709015
"CPU-Total";"2020-05-04T13:00:20+02:00";263.5999999999967
"CPU-Total";"2020-05-04T13:00:25+02:00";274.6000000000003
"CPU-Total";"2020-05-04T13:00:30+02:00";278.6000000000013
"CPU-Total";"2020-05-04T13:00:35+02:00";256.00000000000136
"CPU-Total";"2020-05-04T13:00:40+02:00";255.39999999999966
"CPU-Total";"2020-05-04T13:00:45+02:00";258.99999999999864
"CPU-Total";"2020-05-04T13:00:50+02:00";264.0660667866459
"CPU-Total";"2020-05-04T13:00:55+02:00";275.3346269253756
"CPU-Total";"2020-05-04T13:01:00+02:00";274.00000000000773
"CPU-Total";"2020-05-04T13:01:05+02:00";262.40000000000236
"CPU-Total";"2020-05-04T13:01:10+02:00";269.2724255148909
"CPU-Total";"2020-05-04T13:01:15+02:00";270.52718543708914
"CPU-Total";"2020-05-04T13:01:20+02:00";259.1999999999961
"CPU-Total";"2020-05-04T13:01:25+02:00";287.20000000000476
"CPU-Total";"2020-05-04T13:01:30+02:00";254.47306538692317
"CPU-Total";"2020-05-04T13:01:35+02:00";254.7999999999934
"CPU-Total";"2020-05-04T13:01:40+02:00";266.92742548510205
"CPU-Total";"2020-05-04T13:01:45+02:00";275.9999999999991
"CPU-Total";"2020-05-04T13:01:50+02:00";257.7999999999998
"CPU-Total";"2020-05-04T13:01:55+02:00";259.40000000000276
"CPU-Total";"2020-05-04T13:02:00+02:00";260.0221067359631
"CPU-Total";"2020-05-04T13:02:05+02:00";267.84801653236536
"CPU-Total";"2020-05-04T13:02:10+02:00";272.93530706142093
"CPU-Total";"2020-05-04T13:02:15+02:00";260.7999999999924
"CPU-Total";"2020-05-04T13:02:20+02:00";260.2000000000043
"CPU-Total";"2020-05-04T13:02:25+02:00";287.99999999999943
