"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T13:08:15+02:00";7496978432
"Total apps memory used";"2020-05-04T13:08:20+02:00";7491727360
"Total apps memory used";"2020-05-04T13:08:25+02:00";7484284928
"Total apps memory used";"2020-05-04T13:08:30+02:00";7498539008
"Total apps memory used";"2020-05-04T13:08:35+02:00";7486558208
"Total apps memory used";"2020-05-04T13:08:40+02:00";7493275648
"Total apps memory used";"2020-05-04T13:08:45+02:00";7497990144
"Total apps memory used";"2020-05-04T13:08:50+02:00";7501991936
"Total apps memory used";"2020-05-04T13:08:55+02:00";7500034048
"Total apps memory used";"2020-05-04T13:09:00+02:00";7510827008
"Total apps memory used";"2020-05-04T13:09:05+02:00";7506939904
"Total apps memory used";"2020-05-04T13:09:10+02:00";7499882496
"Total apps memory used";"2020-05-04T13:09:15+02:00";7505743872
"Total apps memory used";"2020-05-04T13:09:20+02:00";7498186752
"Total apps memory used";"2020-05-04T13:09:25+02:00";7490023424
"Total apps memory used";"2020-05-04T13:09:30+02:00";7535992832
"Total apps memory used";"2020-05-04T13:09:35+02:00";7531311104
"Total apps memory used";"2020-05-04T13:09:40+02:00";7517011968
"Total apps memory used";"2020-05-04T13:09:45+02:00";7509004288
"Total apps memory used";"2020-05-04T13:09:50+02:00";7502962688
"Total apps memory used";"2020-05-04T13:09:55+02:00";7509012480
"Total apps memory used";"2020-05-04T13:10:00+02:00";7503200256
