timeStamp,elapsed,label,success,Latency
1588589942661,9,Logout,true,3
1588589942657,16,List Products with different page,true,15
1588589942657,26,Add Product to Cart,true,5
1588589942660,26,Add Product 2 to Cart,true,6
1588589942695,17,List Products,true,16
1588589942703,17,Login,true,11
1588589942711,93,List Products with different page,true,91
1588589942762,45,Home,true,45
1588589942759,53,Logout,true,46
1588589942755,60,List Products with different page,true,58
1588589942784,37,List Products with different page,true,34
1588589942769,53,List Products,true,50
1588589942763,66,Login,true,58
1588589942731,99,Look at Product,true,98
1588589942728,102,Add Product to Cart,true,76
1588589942797,38,Add Product 2 to Cart,true,9
1588589942782,54,Look at Product,true,52
1588589942755,82,Add Product 2 to Cart,true,52
1588589942779,60,Add Product to Cart,true,27
1588589942860,6,Home,true,6
1588589942860,10,Logout,true,3
1588589942856,14,List Products with different page,true,13
1588589942860,17,Login,true,11
1588589942856,25,Add Product 2 to Cart,true,5
1588589942895,26,Look at Product,true,25
1588589942903,19,List Products,true,16
1588589942911,26,Add Product 2 to Cart,true,5
1588589942928,16,List Products with different page,true,15
1588589942931,25,Add Product to Cart,true,4
1588589942959,6,Home,true,6
1588589942955,10,Logout,true,3
1588589942963,17,List Products,true,16
1588589942962,19,Login,true,11
1588589942956,27,Add Product 2 to Cart,true,4
1588589942969,26,Look at Product,true,25
1588589942979,16,List Products with different page,true,14
1588589942996,9,Logout,true,3
1588589942982,24,Add Product to Cart,true,5
1588589942984,24,Add Product 2 to Cart,true,4
1588589943060,6,Home,true,6
1588589943056,11,Logout,true,4
1588589943060,18,Login,true,11
1588589943060,19,List Products,true,17
1588589943056,27,Add Product 2 to Cart,true,5
1588589943096,28,Add Product to Cart,true,5
1588589943112,18,Logout,true,3
1588589943103,35,Look at Product,true,33
1588589943131,21,List Products with different page,true,19
1588589943155,7,Home,true,7
1588589943128,37,Add Product 2 to Cart,true,6
1588589943156,10,Logout,true,4
1588589943159,18,Login,true,12
1588589943162,19,List Products,true,16
1588589943163,22,Look at Product,true,20
1588589943168,24,Add Product to Cart,true,4
1588589943185,10,Logout,true,3
1588589943181,15,List Products with different page,true,14
1588589943196,6,Home,true,6
1588589943179,29,Add Product 2 to Cart,true,6
1588589943256,7,Home,true,7
1588589943256,10,Logout,true,4
1588589943260,17,Login,true,11
1588589943260,18,List Products,true,16
1588589943261,26,Look at Product,true,23
1588589943295,19,List Products with different page,true,17
1588589943310,6,Home,true,6
1588589943303,26,Add Product to Cart,true,5
1588589943328,10,Logout,true,4
1588589943331,27,Add Product 2 to Cart,true,4
1588589943355,7,Home,true,7
1588589943355,18,Login,true,12
1588589943359,16,List Products,true,14
1588589943368,14,List Products with different page,true,13
1588589943380,9,Logout,true,3
1588589943363,27,Add Product to Cart,true,4
1588589943384,6,Home,true,6
1588589943363,28,Look at Product,true,27
1588589943381,27,Add Product 2 to Cart,true,5
1588589943397,18,Login,true,11
1588589943456,7,Home,true,7
1588589943456,20,Login,true,12
1588589943461,15,List Products,true,14
1588589943460,27,Add Product to Cart,true,4
1588589943462,26,Look at Product,true,25
1588589943503,16,List Products with different page,true,14
1588589943495,30,Add Product 2 to Cart,true,7
1588589943511,17,Login,true,11
1588589943528,6,Home,true,6
1588589943531,10,Logout,true,3
1588589943555,17,List Products,true,14
1588589943556,17,Login,true,11
1588589943563,20,List Products with different page,true,18
1588589943579,5,Home,true,5
1588589943559,32,Look at Product,true,29
1588589943581,13,Logout,true,2
1588589943562,33,Add Product to Cart,true,5
1588589943568,35,Add Product 2 to Cart,true,3
1588589943584,22,Login,true,15
1588589943596,14,List Products,true,13
1588589943656,15,List Products,true,14
1588589943656,17,Login,true,11
1588589943660,16,List Products with different page,true,14
1588589943661,22,Add Product to Cart,true,4
1588589943660,26,Look at Product,true,24
1588589943695,11,Logout,true,4
1588589943702,33,Add Product 2 to Cart,true,5
1588589943711,14,List Products,true,13
1588589943734,8,Home,true,7
1588589943734,21,Login,true,11
1588589943755,18,List Products,true,14
1588589943768,10,Logout,true,3
1588589943762,16,List Products with different page,true,15
1588589943759,22,Add Product to Cart,true,4
1588589943756,26,Look at Product,true,24
1588589943781,6,Home,true,6
1588589943763,26,Add Product 2 to Cart,true,5
1588589943779,18,Login,true,11
1588589943784,12,List Products,true,11
1588589943797,27,Look at Product,true,26
1588589943856,14,List Products,true,13
1588589943860,15,List Products with different page,true,13
1588589943856,26,Look at Product,true,25
1588589943861,26,Add Product to Cart,true,4
1588589943861,27,Add Product 2 to Cart,true,5
1588589943895,8,Home,true,8
1588589943903,11,Logout,true,3
1588589943911,24,Look at Product,true,23
1588589943928,20,List Products,true,17
1588589943931,20,Login,true,12
1588589943963,10,Logout,true,3
1588589943968,5,Home,true,5
1588589943959,16,List Products with different page,true,15
1588589943955,26,Look at Product,true,25
1588589943955,27,Add Product to Cart,true,5
1588589943962,31,Add Product 2 to Cart,true,5
1588589943979,14,List Products,true,13
1588589943981,19,Login,true,12
1588589943984,25,Look at Product,true,24
1588589943997,23,Add Product to Cart,true,4
1588589944060,9,Logout,true,3
1588589944059,15,List Products with different page,true,14
1588589944056,25,Look at Product,true,24
1588589944056,29,Add Product to Cart,true,5
1588589944060,29,Add Product 2 to Cart,true,5
1588589944103,7,Home,true,6
1588589944095,18,Login,true,12
1588589944111,25,Add Product to Cart,true,4
1588589944131,13,List Products,true,13
1588589944128,23,Look at Product,true,22
1588589944162,8,Home,true,8
1588589944162,9,Logout,true,4
1588589944155,16,List Products with different page,true,15
1588589944155,28,Add Product to Cart,true,5
1588589944167,18,Login,true,12
1588589944159,30,Add Product 2 to Cart,true,4
1588589944181,18,List Products,true,16
1588589944179,23,Look at Product,true,22
1588589944184,27,Add Product to Cart,true,4
1588589944197,16,List Products with different page,true,15
1588589944260,6,Home,true,6
1588589944260,9,Logout,true,3
1588589944256,18,List Products with different page,true,17
1588589944256,24,Add Product to Cart,true,5
1588589944260,24,Add Product 2 to Cart,true,4
1588589944295,25,List Products,true,24
1588589944303,21,Login,true,15
1588589944311,21,List Products with different page,true,20
1588589944328,27,Add Product to Cart,true,6
1588589944331,24,Look at Product,true,23
1588589944362,5,Home,true,5
1588589944359,11,Logout,true,4
1588589944355,17,List Products with different page,true,17
1588589944355,27,Add Product 2 to Cart,true,5
1588589944363,19,Login,true,11
1588589944368,17,List Products,true,16
1588589944384,15,List Products with different page,true,13
1588589944379,23,Add Product to Cart,true,4
1588589944381,27,Look at Product,true,25
1588589944397,25,Add Product 2 to Cart,true,4
1588589944460,6,Home,true,6
1588589944460,10,Logout,true,3
1588589944456,19,List Products with different page,true,17
1588589944460,20,Login,true,12
1588589944456,42,Add Product 2 to Cart,true,6
1588589944503,24,List Products,true,22
1588589944495,44,Look at Product,true,42
1588589944528,23,List Products with different page,true,21
1588589944511,43,Add Product 2 to Cart,true,7
1588589944559,7,Home,true,7
1588589944555,12,Logout,true,3
1588589944531,36,Add Product to Cart,true,7
1588589944562,17,Login,true,11
1588589944563,15,List Products,true,13
1588589944555,29,Add Product 2 to Cart,true,5
1588589944568,22,Look at Product,true,21
1588589944579,18,List Products with different page,true,16
1588589944597,10,Logout,true,3
1588589944581,33,Add Product to Cart,true,4
1588589944584,33,Add Product 2 to Cart,true,5
