"Series";"Time";"Value"
"Total Network Received";"2020-05-04T13:00:00+02:00";262068835.03640696
"Total Network Received";"2020-05-04T13:00:05+02:00";266060962.12778556
"Total Network Received";"2020-05-04T13:00:10+02:00";259444355.46586686
"Total Network Received";"2020-05-04T13:00:15+02:00";257777247.25489098
"Total Network Received";"2020-05-04T13:00:20+02:00";259386704.00000006
"Total Network Received";"2020-05-04T13:00:25+02:00";257911692.79999998
"Total Network Received";"2020-05-04T13:00:30+02:00";263397542.39999995
"Total Network Received";"2020-05-04T13:00:35+02:00";264930895.99999997
"Total Network Received";"2020-05-04T13:00:40+02:00";259389902.4
"Total Network Received";"2020-05-04T13:00:45+02:00";257634519.99999997
"Total Network Received";"2020-05-04T13:00:50+02:00";261321518.06886625
"Total Network Received";"2020-05-04T13:00:55+02:00";259700991.65081015
"Total Network Received";"2020-05-04T13:01:00+02:00";255735427.19999996
"Total Network Received";"2020-05-04T13:01:05+02:00";250261038.40000004
"Total Network Received";"2020-05-04T13:01:10+02:00";261584093.91529697
"Total Network Received";"2020-05-04T13:01:15+02:00";265326460.3141428
"Total Network Received";"2020-05-04T13:01:20+02:00";259370128.00000006
"Total Network Received";"2020-05-04T13:01:25+02:00";257270062.39999995
"Total Network Received";"2020-05-04T13:01:30+02:00";255343162.16820642
"Total Network Received";"2020-05-04T13:01:35+02:00";256998140.79999995
"Total Network Received";"2020-05-04T13:01:40+02:00";256603324.73630726
"Total Network Received";"2020-05-04T13:01:45+02:00";262977574.4
"Total Network Received";"2020-05-04T13:01:50+02:00";260600822.4
"Total Network Received";"2020-05-04T13:01:55+02:00";268273577.60000005
"Total Network Received";"2020-05-04T13:02:00+02:00";262422463.85768542
"Total Network Received";"2020-05-04T13:02:05+02:00";257751297.8920913
"Total Network Received";"2020-05-04T13:02:10+02:00";261369829.90582126
"Total Network Received";"2020-05-04T13:02:15+02:00";258954793.6
"Total Network Received";"2020-05-04T13:02:20+02:00";267582667.20000005
"Total Network Received";"2020-05-04T13:02:25+02:00";265206204.8
"Total Network Received";"2020-05-04T13:02:30+02:00";267209348.80000004
"Total Network Received";"2020-05-04T13:02:35+02:00";267871758.39104173
"Total Network Received";"2020-05-04T13:02:40+02:00";260531349.6440088
"Total Network Received";"2020-05-04T13:02:45+02:00";258798571.19999996
"Total Network Received";"2020-05-04T13:02:50+02:00";263447712.00000006
"Total Network Received";"2020-05-04T13:02:55+02:00";259926440
"Total Network Received";"2020-05-04T13:03:00+02:00";270084416
"Total Network Received";"2020-05-04T13:03:05+02:00";260168113.60000002
"Total Network Received";"2020-05-04T13:03:10+02:00";264431801.60000002
"Total Network Received";"2020-05-04T13:03:15+02:00";262074647.7584483
"Total Network Received";"2020-05-04T13:03:20+02:00";258159516.7987198
"Total Network Received";"2020-05-04T13:03:25+02:00";260068368
"Total Network Received";"2020-05-04T13:03:30+02:00";258021995.20000005
"Total Network Received";"2020-05-04T13:03:35+02:00";256131344.00000003
"Total Network Received";"2020-05-04T13:03:40+02:00";263532129.6
"Total Network Received";"2020-05-04T13:03:45+02:00";260906675.31816357
"Total Network Received";"2020-05-04T13:03:50+02:00";266158886.80400798
"Total Network Received";"2020-05-04T13:03:55+02:00";260636012.80000004
"Total Network Received";"2020-05-04T13:04:00+02:00";255428425.60000002
"Total Network Received";"2020-05-04T13:04:05+02:00";262997027.2
"Total Network Received";"2020-05-04T13:04:10+02:00";254335244.8000001
"Total Network Received";"2020-05-04T13:04:15+02:00";259126294.4
"Total Network Received";"2020-05-04T13:04:20+02:00";254604619.86098778
"Total Network Received";"2020-05-04T13:04:25+02:00";265821611.77899578
"Total Network Received";"2020-05-04T13:04:30+02:00";259602667.5007399
"Total Network Received";"2020-05-04T13:04:35+02:00";259389928.64428878
"Total Network Received";"2020-05-04T13:04:40+02:00";256887904.00000003
"Total Network Received";"2020-05-04T13:04:45+02:00";265822113.6
"Total Network Received";"2020-05-04T13:04:50+02:00";263743046.4
"Total Network Received";"2020-05-04T13:04:55+02:00";260511326.4000001
"Total Network Received";"2020-05-04T13:05:00+02:00";252756343.99999997
"Total Network Received";"2020-05-04T13:05:05+02:00";261034852.80000007
"Total Network Received";"2020-05-04T13:05:10+02:00";265273088.00000003
"Total Network Received";"2020-05-04T13:05:15+02:00";264420670.4
"Total Network Received";"2020-05-04T13:05:20+02:00";255598576
"Total Network Received";"2020-05-04T13:05:25+02:00";254424432.00000006
"Total Network Received";"2020-05-04T13:05:30+02:00";259677041.60000002
"Total Network Received";"2020-05-04T13:05:35+02:00";256430078.39999995
"Total Network Received";"2020-05-04T13:05:40+02:00";257937235.20000002
"Total Network Received";"2020-05-04T13:05:45+02:00";255940121.60000002
"Total Network Received";"2020-05-04T13:05:50+02:00";259083782.4
"Total Network Received";"2020-05-04T13:05:55+02:00";254964444.8
"Total Network Received";"2020-05-04T13:06:00+02:00";259749086.40000004
"Total Network Received";"2020-05-04T13:06:05+02:00";260678691.2
"Total Network Received";"2020-05-04T13:06:10+02:00";255813848.00000003
"Total Network Received";"2020-05-04T13:06:15+02:00";259311358.40000007
"Total Network Received";"2020-05-04T13:06:20+02:00";253925219.10529894
"Total Network Received";"2020-05-04T13:06:25+02:00";258041012.9040208
"Total Network Received";"2020-05-04T13:06:30+02:00";259448961.26374727
"Total Network Received";"2020-05-04T13:06:35+02:00";264162664.46582866
"Total Network Received";"2020-05-04T13:06:40+02:00";259299027.19999996
"Total Network Received";"2020-05-04T13:06:45+02:00";259327063.68057612
"Total Network Received";"2020-05-04T13:06:50+02:00";258683694.79128173
"Total Network Received";"2020-05-04T13:06:55+02:00";252419888.43592718
"Total Network Received";"2020-05-04T13:07:00+02:00";257865398.78232357
"Total Network Received";"2020-05-04T13:07:05+02:00";255615389.1552711
"Total Network Received";"2020-05-04T13:07:10+02:00";257818387.20000005
"Total Network Received";"2020-05-04T13:07:15+02:00";265995137.60000005
"Total Network Received";"2020-05-04T13:07:20+02:00";264986115.20958084
"Total Network Received";"2020-05-04T13:07:25+02:00";262718784.3366733
"Total Network Received";"2020-05-04T13:07:30+02:00";266238224
"Total Network Received";"2020-05-04T13:07:35+02:00";256876670.39999998
"Total Network Received";"2020-05-04T13:07:40+02:00";257619177.59999996
