"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T13:08:10+02:00";261648727.99999997
"Total Network Transmitted";"2020-05-04T13:08:15+02:00";256982424
"Total Network Transmitted";"2020-05-04T13:08:20+02:00";266072234.8045591
"Total Network Transmitted";"2020-05-04T13:08:25+02:00";260252375.09998006
"Total Network Transmitted";"2020-05-04T13:08:30+02:00";263791710.4
"Total Network Transmitted";"2020-05-04T13:08:35+02:00";257862676.09966013
"Total Network Transmitted";"2020-05-04T13:08:40+02:00";259504254.00344074
"Total Network Transmitted";"2020-05-04T13:08:45+02:00";257041292.79999998
"Total Network Transmitted";"2020-05-04T13:08:50+02:00";263246651.2
"Total Network Transmitted";"2020-05-04T13:08:55+02:00";263137984
"Total Network Transmitted";"2020-05-04T13:09:00+02:00";266073332.79999995
"Total Network Transmitted";"2020-05-04T13:09:05+02:00";260428784
"Total Network Transmitted";"2020-05-04T13:09:10+02:00";259075484.66338736
"Total Network Transmitted";"2020-05-04T13:09:15+02:00";262489060.8160032
"Total Network Transmitted";"2020-05-04T13:09:20+02:00";269432582.4
"Total Network Transmitted";"2020-05-04T13:09:25+02:00";259058443.19999993
"Total Network Transmitted";"2020-05-04T13:09:30+02:00";261211884.8
"Total Network Transmitted";"2020-05-04T13:09:35+02:00";257069019.2
"Total Network Transmitted";"2020-05-04T13:09:40+02:00";262550995.20000005
"Total Network Transmitted";"2020-05-04T13:09:45+02:00";265021145.60000002
"Total Network Transmitted";"2020-05-04T13:09:50+02:00";265409928
"Total Network Transmitted";"2020-05-04T13:09:55+02:00";258607944.00000003
"Total Network Transmitted";"2020-05-04T13:10:00+02:00";261446956.80000004
