"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T16:24:05+02:00";852306663.1182238
"Total Network Transmitted";"2020-05-04T16:24:10+02:00";848440982.4072769
"Total Network Transmitted";"2020-05-04T16:24:15+02:00";854980337.0216948
"Total Network Transmitted";"2020-05-04T16:24:20+02:00";865861286.8363768
"Total Network Transmitted";"2020-05-04T16:24:25+02:00";873566527.1254996
"Total Network Transmitted";"2020-05-04T16:24:30+02:00";853646775.9091874
"Total Network Transmitted";"2020-05-04T16:24:35+02:00";865341147.5198946
"Total Network Transmitted";"2020-05-04T16:24:40+02:00";845270098.5425938
"Total Network Transmitted";"2020-05-04T16:24:45+02:00";848889094.0376711
"Total Network Transmitted";"2020-05-04T16:24:50+02:00";859192162.228599
"Total Network Transmitted";"2020-05-04T16:24:55+02:00";847999739.9876573
"Total Network Transmitted";"2020-05-04T16:25:00+02:00";853135852.2469516
"Total Network Transmitted";"2020-05-04T16:25:05+02:00";854502364.4325665
"Total Network Transmitted";"2020-05-04T16:25:10+02:00";843316032.5361056
"Total Network Transmitted";"2020-05-04T16:25:15+02:00";849872041.8446517
"Total Network Transmitted";"2020-05-04T16:25:20+02:00";847503483.5024606
"Total Network Transmitted";"2020-05-04T16:25:25+02:00";840041485.9881696
"Total Network Transmitted";"2020-05-04T16:25:30+02:00";855821803.9378705
"Total Network Transmitted";"2020-05-04T16:25:35+02:00";851838214.8717515
"Total Network Transmitted";"2020-05-04T16:25:40+02:00";856932089.347572
"Total Network Transmitted";"2020-05-04T16:25:45+02:00";868876318.1445888
"Total Network Transmitted";"2020-05-04T16:25:50+02:00";867096826.2098
"Total Network Transmitted";"2020-05-04T16:25:55+02:00";860122156.3990552
"Total Network Transmitted";"2020-05-04T16:26:00+02:00";857882817.2721187
"Total Network Transmitted";"2020-05-04T16:26:05+02:00";850451463.5236872
"Total Network Transmitted";"2020-05-04T16:26:10+02:00";865163363.7415484
"Total Network Transmitted";"2020-05-04T16:26:15+02:00";847806613.1625788
"Total Network Transmitted";"2020-05-04T16:26:20+02:00";850885685.9110109
"Total Network Transmitted";"2020-05-04T16:26:25+02:00";860558298.0540098
"Total Network Transmitted";"2020-05-04T16:26:30+02:00";873420787.4537836
