"Series";"Time";"Value"
"Total Network Received";"2020-05-04T16:26:40+02:00";874440483.3364018
"Total Network Received";"2020-05-04T16:26:45+02:00";848175996.7016169
"Total Network Received";"2020-05-04T16:26:50+02:00";840558857.1621355
"Total Network Received";"2020-05-04T16:26:55+02:00";866655665.1476103
"Total Network Received";"2020-05-04T16:27:00+02:00";859128066.0468339
"Total Network Received";"2020-05-04T16:27:05+02:00";860466895.4118729
"Total Network Received";"2020-05-04T16:27:10+02:00";854009347.8763376
"Total Network Received";"2020-05-04T16:27:15+02:00";851478723.440574
"Total Network Received";"2020-05-04T16:27:20+02:00";866082176.3601322
"Total Network Received";"2020-05-04T16:27:25+02:00";858134622.0700394
"Total Network Received";"2020-05-04T16:27:30+02:00";848100536.4558836
"Total Network Received";"2020-05-04T16:27:35+02:00";841287159.175019
"Total Network Received";"2020-05-04T16:27:40+02:00";851161430.9966956
"Total Network Received";"2020-05-04T16:27:45+02:00";859571113.7331111
"Total Network Received";"2020-05-04T16:27:50+02:00";851399179.448872
"Total Network Received";"2020-05-04T16:27:55+02:00";855988062.3999999
"Total Network Received";"2020-05-04T16:28:00+02:00";858742992.000535
"Total Network Received";"2020-05-04T16:28:05+02:00";848218792.0788794
"Total Network Received";"2020-05-04T16:28:10+02:00";850237279.9059764
"Total Network Received";"2020-05-04T16:28:15+02:00";851146871.5154899
"Total Network Received";"2020-05-04T16:28:20+02:00";847907677.7392166
"Total Network Received";"2020-05-04T16:28:25+02:00";851877085.3568375
"Total Network Received";"2020-05-04T16:28:30+02:00";847465939.0495027
"Total Network Received";"2020-05-04T16:28:35+02:00";847550969.3100357
"Total Network Received";"2020-05-04T16:28:40+02:00";849304569.6368589
"Total Network Received";"2020-05-04T16:28:45+02:00";856148663.7905076
"Total Network Received";"2020-05-04T16:28:50+02:00";853855243.1463457
"Total Network Received";"2020-05-04T16:28:55+02:00";865961762.5702175
"Total Network Received";"2020-05-04T16:29:00+02:00";852797441.9235849
"Total Network Received";"2020-05-04T16:29:05+02:00";863112382.4779208
"Total Network Received";"2020-05-04T16:29:10+02:00";874092432.637992
"Total Network Received";"2020-05-04T16:29:15+02:00";856726230.470386
"Total Network Received";"2020-05-04T16:29:20+02:00";845176162.7349784
"Total Network Received";"2020-05-04T16:29:25+02:00";849128403.57186
"Total Network Received";"2020-05-04T16:29:30+02:00";851172937.3102493
"Total Network Received";"2020-05-04T16:29:35+02:00";852407697.5668378
"Total Network Received";"2020-05-04T16:29:40+02:00";848320242.555535
"Total Network Received";"2020-05-04T16:29:45+02:00";867267623.5169132
"Total Network Received";"2020-05-04T16:29:50+02:00";852129174.5546342
"Total Network Received";"2020-05-04T16:29:55+02:00";859402824.5357839
"Total Network Received";"2020-05-04T16:30:00+02:00";856308228.2980646
"Total Network Received";"2020-05-04T16:30:05+02:00";844117659.4745508
"Total Network Received";"2020-05-04T16:30:10+02:00";833817757.0666306
"Total Network Received";"2020-05-04T16:30:15+02:00";836962496.0181851
"Total Network Received";"2020-05-04T16:30:20+02:00";879818113.9482448
"Total Network Received";"2020-05-04T16:30:25+02:00";861897799.4490155
"Total Network Received";"2020-05-04T16:30:30+02:00";860023324.0511662
"Total Network Received";"2020-05-04T16:30:35+02:00";851863846.7523398
"Total Network Received";"2020-05-04T16:30:40+02:00";844854095.8696673
"Total Network Received";"2020-05-04T16:30:45+02:00";852117725.2030537
"Total Network Received";"2020-05-04T16:30:50+02:00";845316282.416482
"Total Network Received";"2020-05-04T16:30:55+02:00";852647035.8474531
"Total Network Received";"2020-05-04T16:31:00+02:00";844707117.4610002
"Total Network Received";"2020-05-04T16:31:05+02:00";855908667.5822864
"Total Network Received";"2020-05-04T16:31:10+02:00";851881056.4800929
"Total Network Received";"2020-05-04T16:31:15+02:00";873886281.9134309
"Total Network Received";"2020-05-04T16:31:20+02:00";866549619.6063181
"Total Network Received";"2020-05-04T16:31:25+02:00";854658864.6237972
"Total Network Received";"2020-05-04T16:31:30+02:00";844804260.7157127
"Total Network Received";"2020-05-04T16:31:35+02:00";858690811.2833668
"Total Network Received";"2020-05-04T16:31:40+02:00";869322608.741589
"Total Network Received";"2020-05-04T16:31:45+02:00";857077806.3360914
"Total Network Received";"2020-05-04T16:31:50+02:00";868962125.4236147
"Total Network Received";"2020-05-04T16:31:55+02:00";853366496.1440328
"Total Network Received";"2020-05-04T16:32:00+02:00";861926972.033584
"Total Network Received";"2020-05-04T16:32:05+02:00";852160957.9678613
"Total Network Received";"2020-05-04T16:32:10+02:00";868855758.2426943
"Total Network Received";"2020-05-04T16:32:15+02:00";836150460.5054826
"Total Network Received";"2020-05-04T16:32:20+02:00";847798211.3279771
"Total Network Received";"2020-05-04T16:32:25+02:00";855968412.8765838
"Total Network Received";"2020-05-04T16:32:30+02:00";852502542.9535168
"Total Network Received";"2020-05-04T16:32:35+02:00";854148832.7827079
"Total Network Received";"2020-05-04T16:32:40+02:00";849667810.7932997
"Total Network Received";"2020-05-04T16:32:45+02:00";854947461.1047207
"Total Network Received";"2020-05-04T16:32:50+02:00";846988552.7164652
"Total Network Received";"2020-05-04T16:32:55+02:00";850027651.2059005
"Total Network Received";"2020-05-04T16:33:00+02:00";874407978.4571688
"Total Network Received";"2020-05-04T16:33:05+02:00";852324391.584851
"Total Network Received";"2020-05-04T16:33:10+02:00";862032789.6727616
"Total Network Received";"2020-05-04T16:33:15+02:00";850289988.7022476
"Total Network Received";"2020-05-04T16:33:20+02:00";850697203.1030785
"Total Network Received";"2020-05-04T16:33:25+02:00";842893230.8718599
"Total Network Received";"2020-05-04T16:33:30+02:00";850105541.3241125
"Total Network Received";"2020-05-04T16:33:35+02:00";863039682.180056
"Total Network Received";"2020-05-04T16:33:40+02:00";858774746.7216471
"Total Network Received";"2020-05-04T16:33:45+02:00";847442351.1837921
"Total Network Received";"2020-05-04T16:33:50+02:00";854083486.6640584
"Total Network Received";"2020-05-04T16:33:55+02:00";862327933.2678703
"Total Network Received";"2020-05-04T16:34:00+02:00";855152963.7466666
