"Series";"Time";"Value"
"CPU-Total";"2020-05-04T16:24:05+02:00";831.4899107715762
"CPU-Total";"2020-05-04T16:24:10+02:00";788.4813129925336
"CPU-Total";"2020-05-04T16:24:15+02:00";825.6098260820368
"CPU-Total";"2020-05-04T16:24:20+02:00";777.3278104970028
"CPU-Total";"2020-05-04T16:24:25+02:00";822.17983905867
"CPU-Total";"2020-05-04T16:24:30+02:00";836.0467654071404
"CPU-Total";"2020-05-04T16:24:35+02:00";774.5967685849631
"CPU-Total";"2020-05-04T16:24:40+02:00";840.6011408374203
"CPU-Total";"2020-05-04T16:24:45+02:00";815.7695417296951
"CPU-Total";"2020-05-04T16:24:50+02:00";819.2400639696577
"CPU-Total";"2020-05-04T16:24:55+02:00";862.3428540455026
"CPU-Total";"2020-05-04T16:25:00+02:00";862.6970150728596
"CPU-Total";"2020-05-04T16:25:05+02:00";869.0846969394067
"CPU-Total";"2020-05-04T16:25:10+02:00";833.5584166333483
"CPU-Total";"2020-05-04T16:25:15+02:00";850.7470916749686
"CPU-Total";"2020-05-04T16:25:20+02:00";863.107981596389
"CPU-Total";"2020-05-04T16:25:25+02:00";868.6412470024361
"CPU-Total";"2020-05-04T16:25:30+02:00";830.5479583667108
"CPU-Total";"2020-05-04T16:25:35+02:00";817.504137253052
"CPU-Total";"2020-05-04T16:25:40+02:00";804.7931683566253
"CPU-Total";"2020-05-04T16:25:45+02:00";839.9670734147558
"CPU-Total";"2020-05-04T16:25:50+02:00";829.4325307843924
"CPU-Total";"2020-05-04T16:25:55+02:00";841.4781549949455
"CPU-Total";"2020-05-04T16:26:00+02:00";838.2540958421326
"CPU-Total";"2020-05-04T16:26:05+02:00";852.6107237914916
"CPU-Total";"2020-05-04T16:26:10+02:00";848.9072214441942
"CPU-Total";"2020-05-04T16:26:15+02:00";859.1924497338691
"CPU-Total";"2020-05-04T16:26:20+02:00";865.2880378044506
"CPU-Total";"2020-05-04T16:26:25+02:00";910.4304261112418
"CPU-Total";"2020-05-04T16:26:30+02:00";867.4645358499014
"CPU-Total";"2020-05-04T16:26:35+02:00";838.2453629088735
"CPU-Total";"2020-05-04T16:26:40+02:00";826.6993796278525
"CPU-Total";"2020-05-04T16:26:45+02:00";843.3645438211105
"CPU-Total";"2020-05-04T16:26:50+02:00";849.4689002731683
"CPU-Total";"2020-05-04T16:26:55+02:00";844.8733053389643
"CPU-Total";"2020-05-04T16:27:00+02:00";836.4102087497555
"CPU-Total";"2020-05-04T16:27:05+02:00";841.637777333562
"CPU-Total";"2020-05-04T16:27:10+02:00";854.6773275776962
"CPU-Total";"2020-05-04T16:27:15+02:00";838.0240871771242
"CPU-Total";"2020-05-04T16:27:20+02:00";808.2448892612667
"CPU-Total";"2020-05-04T16:27:25+02:00";860.1051876840241
"CPU-Total";"2020-05-04T16:27:30+02:00";807.1654589398302
"CPU-Total";"2020-05-04T16:27:35+02:00";830.1550093646201
"CPU-Total";"2020-05-04T16:27:40+02:00";851.5492347618246
"CPU-Total";"2020-05-04T16:27:45+02:00";827.2371564113953
"CPU-Total";"2020-05-04T16:27:50+02:00";794.1132677474508
"CPU-Total";"2020-05-04T16:27:55+02:00";808.600000000115
"CPU-Total";"2020-05-04T16:28:00+02:00";750.2374811178502
"CPU-Total";"2020-05-04T16:28:05+02:00";816.4099108794766
"CPU-Total";"2020-05-04T16:28:10+02:00";830.1911653007832
"CPU-Total";"2020-05-04T16:28:15+02:00";719.9519331187785
"CPU-Total";"2020-05-04T16:28:20+02:00";779.0110920015672
"CPU-Total";"2020-05-04T16:28:25+02:00";771.2304440743238
"CPU-Total";"2020-05-04T16:28:30+02:00";751.1724219678812
"CPU-Total";"2020-05-04T16:28:35+02:00";846.2004454744033
"CPU-Total";"2020-05-04T16:28:40+02:00";791.0416828271063
"CPU-Total";"2020-05-04T16:28:45+02:00";718.4054065541663
"CPU-Total";"2020-05-04T16:28:50+02:00";782.4563578934457
"CPU-Total";"2020-05-04T16:28:55+02:00";712.5930323519943
"CPU-Total";"2020-05-04T16:29:00+02:00";824.6884176835687
"CPU-Total";"2020-05-04T16:29:05+02:00";825.101972180474
"CPU-Total";"2020-05-04T16:29:10+02:00";775.3051071135561
"CPU-Total";"2020-05-04T16:29:15+02:00";787.1374525095417
"CPU-Total";"2020-05-04T16:29:20+02:00";811.5336911587494
"CPU-Total";"2020-05-04T16:29:25+02:00";828.5845890576184
"CPU-Total";"2020-05-04T16:29:30+02:00";831.4561394024945
"CPU-Total";"2020-05-04T16:29:35+02:00";799.3450516533185
"CPU-Total";"2020-05-04T16:29:40+02:00";791.7120304173812
"CPU-Total";"2020-05-04T16:29:45+02:00";790.810012981469
"CPU-Total";"2020-05-04T16:29:50+02:00";809.1019422553753
"CPU-Total";"2020-05-04T16:29:55+02:00";837.5557227833475
"CPU-Total";"2020-05-04T16:30:00+02:00";850.5923577189352
"CPU-Total";"2020-05-04T16:30:05+02:00";881.6489645919793
"CPU-Total";"2020-05-04T16:30:10+02:00";862.1498444288443
"CPU-Total";"2020-05-04T16:30:15+02:00";833.7686930515426
"CPU-Total";"2020-05-04T16:30:20+02:00";844.4756268806871
"CPU-Total";"2020-05-04T16:30:25+02:00";862.2646985525838
"CPU-Total";"2020-05-04T16:30:30+02:00";825.0710536325048
"CPU-Total";"2020-05-04T16:30:35+02:00";798.7745885499952
"CPU-Total";"2020-05-04T16:30:40+02:00";801.2856801435069
"CPU-Total";"2020-05-04T16:30:45+02:00";813.2335074326223
"CPU-Total";"2020-05-04T16:30:50+02:00";776.2536480835496
"CPU-Total";"2020-05-04T16:30:55+02:00";835.1711098568055
"CPU-Total";"2020-05-04T16:31:00+02:00";761.030371185538
"CPU-Total";"2020-05-04T16:31:05+02:00";783.9682144989857
"CPU-Total";"2020-05-04T16:31:10+02:00";823.3981104669011
"CPU-Total";"2020-05-04T16:31:15+02:00";746.7859434596654
"CPU-Total";"2020-05-04T16:31:20+02:00";755.4602289346954
"CPU-Total";"2020-05-04T16:31:25+02:00";819.745836572287
"CPU-Total";"2020-05-04T16:31:30+02:00";750.9386279179355
"CPU-Total";"2020-05-04T16:31:35+02:00";782.0394835956531
"CPU-Total";"2020-05-04T16:31:40+02:00";815.150829632517
"CPU-Total";"2020-05-04T16:31:45+02:00";733.6644397034125
"CPU-Total";"2020-05-04T16:31:50+02:00";791.9164988029079
"CPU-Total";"2020-05-04T16:31:55+02:00";777.4089395126239
"CPU-Total";"2020-05-04T16:32:00+02:00";690.9218378779565
"CPU-Total";"2020-05-04T16:32:05+02:00";777.6724360080755
"CPU-Total";"2020-05-04T16:32:10+02:00";802.693140383772
"CPU-Total";"2020-05-04T16:32:15+02:00";762.6167018003355
"CPU-Total";"2020-05-04T16:32:20+02:00";828.3775468780947
"CPU-Total";"2020-05-04T16:32:25+02:00";797.842143107949
"CPU-Total";"2020-05-04T16:32:30+02:00";761.0779153479702
"CPU-Total";"2020-05-04T16:32:35+02:00";800.3031352243422
"CPU-Total";"2020-05-04T16:32:40+02:00";739.3981997948907
"CPU-Total";"2020-05-04T16:32:45+02:00";793.1239552825053
"CPU-Total";"2020-05-04T16:32:50+02:00";789.7797539361491
"CPU-Total";"2020-05-04T16:32:55+02:00";820.8540092237702
"CPU-Total";"2020-05-04T16:33:00+02:00";825.0651408060097
"CPU-Total";"2020-05-04T16:33:05+02:00";819.0556003224712
"CPU-Total";"2020-05-04T16:33:10+02:00";849.7659191864159
"CPU-Total";"2020-05-04T16:33:15+02:00";843.4657720004594
"CPU-Total";"2020-05-04T16:33:20+02:00";797.5368421053081
"CPU-Total";"2020-05-04T16:33:25+02:00";807.9629903781104
"CPU-Total";"2020-05-04T16:33:30+02:00";746.1443943237143
"CPU-Total";"2020-05-04T16:33:35+02:00";758.6961555089586
"CPU-Total";"2020-05-04T16:33:40+02:00";825.7251280950163
"CPU-Total";"2020-05-04T16:33:45+02:00";801.7361453743837
"CPU-Total";"2020-05-04T16:33:50+02:00";781.0534210244546
"CPU-Total";"2020-05-04T16:33:55+02:00";791.0254739208797
"CPU-Total";"2020-05-04T16:34:00+02:00";742.8631265489822
