"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T16:32:55+02:00";9913315328
"Total apps memory used";"2020-05-04T16:33:00+02:00";9934766080
"Total apps memory used";"2020-05-04T16:33:05+02:00";9922416640
"Total apps memory used";"2020-05-04T16:33:10+02:00";9911390208
"Total apps memory used";"2020-05-04T16:33:15+02:00";9931919360
"Total apps memory used";"2020-05-04T16:33:20+02:00";9914290176
"Total apps memory used";"2020-05-04T16:33:25+02:00";9910566912
"Total apps memory used";"2020-05-04T16:33:30+02:00";9903456256
"Total apps memory used";"2020-05-04T16:33:35+02:00";9921101824
"Total apps memory used";"2020-05-04T16:33:40+02:00";9918824448
"Total apps memory used";"2020-05-04T16:33:45+02:00";9920077824
"Total apps memory used";"2020-05-04T16:33:50+02:00";9923899392
"Total apps memory used";"2020-05-04T16:33:55+02:00";9919471616
"Total apps memory used";"2020-05-04T16:34:00+02:00";9922985984
