"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T14:28:25+02:00";8736358400
"Total apps memory used";"2020-05-04T14:28:30+02:00";8764342272
"Total apps memory used";"2020-05-04T14:28:35+02:00";8754708480
"Total apps memory used";"2020-05-04T14:28:40+02:00";8766357504
"Total apps memory used";"2020-05-04T14:28:45+02:00";8742293504
"Total apps memory used";"2020-05-04T14:28:50+02:00";8760737792
"Total apps memory used";"2020-05-04T14:28:55+02:00";8748736512
"Total apps memory used";"2020-05-04T14:29:00+02:00";8764235776
"Total apps memory used";"2020-05-04T14:29:05+02:00";8755503104
"Total apps memory used";"2020-05-04T14:29:10+02:00";8759328768
"Total apps memory used";"2020-05-04T14:29:15+02:00";8735834112
"Total apps memory used";"2020-05-04T14:29:20+02:00";8761786368
"Total apps memory used";"2020-05-04T14:29:25+02:00";8744161280
"Total apps memory used";"2020-05-04T14:29:30+02:00";8807530496
"Total apps memory used";"2020-05-04T14:29:35+02:00";8774373376
"Total apps memory used";"2020-05-04T14:29:40+02:00";8751169536
"Total apps memory used";"2020-05-04T14:29:45+02:00";8766361600
"Total apps memory used";"2020-05-04T14:29:50+02:00";8739893248
"Total apps memory used";"2020-05-04T14:29:55+02:00";8748023808
"Total apps memory used";"2020-05-04T14:30:00+02:00";8762978304
"Total apps memory used";"2020-05-04T14:30:05+02:00";8758759424
"Total apps memory used";"2020-05-04T14:30:10+02:00";8748335104
"Total apps memory used";"2020-05-04T14:30:15+02:00";8753975296
"Total apps memory used";"2020-05-04T14:30:20+02:00";8750088192
"Total apps memory used";"2020-05-04T14:30:25+02:00";8755335168
"Total apps memory used";"2020-05-04T14:30:30+02:00";8752287744
"Total apps memory used";"2020-05-04T14:30:35+02:00";8768299008
"Total apps memory used";"2020-05-04T14:30:40+02:00";8754716672
"Total apps memory used";"2020-05-04T14:30:45+02:00";8759947264
"Total apps memory used";"2020-05-04T14:30:50+02:00";8768847872
"Total apps memory used";"2020-05-04T14:30:55+02:00";8768749568
"Total apps memory used";"2020-05-04T14:31:00+02:00";8778190848
"Total apps memory used";"2020-05-04T14:31:05+02:00";8772747264
"Total apps memory used";"2020-05-04T14:31:10+02:00";8762277888
"Total apps memory used";"2020-05-04T14:31:15+02:00";8786771968
"Total apps memory used";"2020-05-04T14:31:20+02:00";8763101184
"Total apps memory used";"2020-05-04T14:31:25+02:00";8764411904
"Total apps memory used";"2020-05-04T14:31:30+02:00";8776638464
"Total apps memory used";"2020-05-04T14:31:35+02:00";8767041536
"Total apps memory used";"2020-05-04T14:31:40+02:00";8785444864
"Total apps memory used";"2020-05-04T14:31:45+02:00";8772014080
"Total apps memory used";"2020-05-04T14:31:50+02:00";8780910592
"Total apps memory used";"2020-05-04T14:31:55+02:00";8782520320
"Total apps memory used";"2020-05-04T14:32:00+02:00";8778571776
"Total apps memory used";"2020-05-04T14:32:05+02:00";8776171520
"Total apps memory used";"2020-05-04T14:32:10+02:00";8787693568
"Total apps memory used";"2020-05-04T14:32:15+02:00";8776089600
"Total apps memory used";"2020-05-04T14:32:20+02:00";8783593472
"Total apps memory used";"2020-05-04T14:32:25+02:00";8778170368
"Total apps memory used";"2020-05-04T14:32:30+02:00";8773627904
"Total apps memory used";"2020-05-04T14:32:35+02:00";8786874368
"Total apps memory used";"2020-05-04T14:32:40+02:00";8794062848
"Total apps memory used";"2020-05-04T14:32:45+02:00";8788451328
"Total apps memory used";"2020-05-04T14:32:50+02:00";8789831680
"Total apps memory used";"2020-05-04T14:32:55+02:00";8782589952
"Total apps memory used";"2020-05-04T14:33:00+02:00";8832065536
"Total apps memory used";"2020-05-04T14:33:05+02:00";8784220160
"Total apps memory used";"2020-05-04T14:33:10+02:00";8793595904
"Total apps memory used";"2020-05-04T14:33:15+02:00";8796033024
"Total apps memory used";"2020-05-04T14:33:20+02:00";8781688832
"Total apps memory used";"2020-05-04T14:33:25+02:00";8796864512
"Total apps memory used";"2020-05-04T14:33:30+02:00";8780701696
"Total apps memory used";"2020-05-04T14:33:35+02:00";8782856192
"Total apps memory used";"2020-05-04T14:33:40+02:00";8783638528
"Total apps memory used";"2020-05-04T14:33:45+02:00";8784318464
"Total apps memory used";"2020-05-04T14:33:50+02:00";8792403968
"Total apps memory used";"2020-05-04T14:33:55+02:00";8781344768
"Total apps memory used";"2020-05-04T14:34:00+02:00";8789901312
"Total apps memory used";"2020-05-04T14:34:05+02:00";8788975616
"Total apps memory used";"2020-05-04T14:34:10+02:00";8788955136
"Total apps memory used";"2020-05-04T14:34:15+02:00";8786714624
"Total apps memory used";"2020-05-04T14:34:20+02:00";8772165632
"Total apps memory used";"2020-05-04T14:34:25+02:00";8786849792
"Total apps memory used";"2020-05-04T14:34:30+02:00";8794492928
"Total apps memory used";"2020-05-04T14:34:35+02:00";8787521536
"Total apps memory used";"2020-05-04T14:34:40+02:00";8787943424
"Total apps memory used";"2020-05-04T14:34:45+02:00";8793903104
"Total apps memory used";"2020-05-04T14:34:50+02:00";8791285760
"Total apps memory used";"2020-05-04T14:34:55+02:00";8789372928
"Total apps memory used";"2020-05-04T14:35:00+02:00";8792195072
"Total apps memory used";"2020-05-04T14:35:05+02:00";8795398144
"Total apps memory used";"2020-05-04T14:35:10+02:00";8783314944
"Total apps memory used";"2020-05-04T14:35:15+02:00";8791302144
"Total apps memory used";"2020-05-04T14:35:20+02:00";8792104960
"Total apps memory used";"2020-05-04T14:35:25+02:00";8792018944
"Total apps memory used";"2020-05-04T14:35:30+02:00";8801521664
"Total apps memory used";"2020-05-04T14:35:35+02:00";8799670272
"Total apps memory used";"2020-05-04T14:35:40+02:00";8794210304
"Total apps memory used";"2020-05-04T14:35:45+02:00";8803717120
"Total apps memory used";"2020-05-04T14:35:50+02:00";8785457152
"Total apps memory used";"2020-05-04T14:35:55+02:00";8789839872
"Total apps memory used";"2020-05-04T14:36:00+02:00";8793219072
"Total apps memory used";"2020-05-04T14:36:05+02:00";8798150656
"Total apps memory used";"2020-05-04T14:36:10+02:00";8800346112
"Total apps memory used";"2020-05-04T14:36:15+02:00";8794710016
"Total apps memory used";"2020-05-04T14:36:20+02:00";8796991488
"Total apps memory used";"2020-05-04T14:36:25+02:00";8802852864
"Total apps memory used";"2020-05-04T14:36:30+02:00";8795394048
"Total apps memory used";"2020-05-04T14:36:35+02:00";8799236096
"Total apps memory used";"2020-05-04T14:36:40+02:00";8801280000
"Total apps memory used";"2020-05-04T14:36:45+02:00";8800497664
"Total apps memory used";"2020-05-04T14:36:50+02:00";8789606400
"Total apps memory used";"2020-05-04T14:36:55+02:00";8792911872
"Total apps memory used";"2020-05-04T14:37:00+02:00";8799424512
"Total apps memory used";"2020-05-04T14:37:05+02:00";8808525824
"Total apps memory used";"2020-05-04T14:37:10+02:00";8800854016
"Total apps memory used";"2020-05-04T14:37:15+02:00";8821272576
"Total apps memory used";"2020-05-04T14:37:20+02:00";8787193856
"Total apps memory used";"2020-05-04T14:37:25+02:00";8835911680
"Total apps memory used";"2020-05-04T14:37:30+02:00";8807821312
"Total apps memory used";"2020-05-04T14:37:35+02:00";8824688640
"Total apps memory used";"2020-05-04T14:37:40+02:00";8807325696
"Total apps memory used";"2020-05-04T14:37:45+02:00";8802000896
"Total apps memory used";"2020-05-04T14:37:50+02:00";8811433984
"Total apps memory used";"2020-05-04T14:37:55+02:00";8802258944
"Total apps memory used";"2020-05-04T14:38:00+02:00";8837718016
"Total apps memory used";"2020-05-04T14:38:05+02:00";8830226432
"Total apps memory used";"2020-05-04T14:38:10+02:00";8818114560
"Total apps memory used";"2020-05-04T14:38:15+02:00";8806125568
"Total apps memory used";"2020-05-04T14:38:20+02:00";8810622976
"Total apps memory used";"2020-05-04T14:38:25+02:00";8815718400
