"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T14:33:40+02:00";347968417.59999996
"Total Network Transmitted";"2020-05-04T14:33:45+02:00";346713321.6
"Total Network Transmitted";"2020-05-04T14:33:50+02:00";348487257.59999985
"Total Network Transmitted";"2020-05-04T14:33:55+02:00";346108775.6925415
"Total Network Transmitted";"2020-05-04T14:34:00+02:00";352370667.3027405
"Total Network Transmitted";"2020-05-04T14:34:05+02:00";355067073.5999999
"Total Network Transmitted";"2020-05-04T14:34:10+02:00";341178444.8
"Total Network Transmitted";"2020-05-04T14:34:15+02:00";340211598.0359129
"Total Network Transmitted";"2020-05-04T14:34:20+02:00";347726313.61312264
"Total Network Transmitted";"2020-05-04T14:34:25+02:00";348886890.79560435
"Total Network Transmitted";"2020-05-04T14:34:30+02:00";352173306.95015
"Total Network Transmitted";"2020-05-04T14:34:35+02:00";346311803.2
"Total Network Transmitted";"2020-05-04T14:34:40+02:00";351369880.00000006
"Total Network Transmitted";"2020-05-04T14:34:45+02:00";354924660.80000013
"Total Network Transmitted";"2020-05-04T14:34:50+02:00";348973513.59999996
"Total Network Transmitted";"2020-05-04T14:34:55+02:00";346754174.4
"Total Network Transmitted";"2020-05-04T14:35:00+02:00";351842438.4515098
"Total Network Transmitted";"2020-05-04T14:35:05+02:00";346354157.4721344
"Total Network Transmitted";"2020-05-04T14:35:10+02:00";351134459.1999999
"Total Network Transmitted";"2020-05-04T14:35:15+02:00";356855064.3762447
"Total Network Transmitted";"2020-05-04T14:35:20+02:00";348973859.1738772
"Total Network Transmitted";"2020-05-04T14:35:25+02:00";348769931.4172787
"Total Network Transmitted";"2020-05-04T14:35:30+02:00";346281109.65641063
"Total Network Transmitted";"2020-05-04T14:35:35+02:00";344696480.3237752
"Total Network Transmitted";"2020-05-04T14:35:40+02:00";349492935.802801
"Total Network Transmitted";"2020-05-04T14:35:45+02:00";352011368.0000001
"Total Network Transmitted";"2020-05-04T14:35:50+02:00";356618027.2
"Total Network Transmitted";"2020-05-04T14:35:55+02:00";346105924.79999995
"Total Network Transmitted";"2020-05-04T14:36:00+02:00";351279441.0372325
"Total Network Transmitted";"2020-05-04T14:36:05+02:00";348306105.29657924
"Total Network Transmitted";"2020-05-04T14:36:10+02:00";361019593.59999996
"Total Network Transmitted";"2020-05-04T14:36:15+02:00";352719012.79999995
"Total Network Transmitted";"2020-05-04T14:36:20+02:00";343552270.2965682
"Total Network Transmitted";"2020-05-04T14:36:25+02:00";345617752.2386527
"Total Network Transmitted";"2020-05-04T14:36:30+02:00";351805990.40000004
"Total Network Transmitted";"2020-05-04T14:36:35+02:00";348660908.8000001
"Total Network Transmitted";"2020-05-04T14:36:40+02:00";347504342.40000004
"Total Network Transmitted";"2020-05-04T14:36:45+02:00";353619644.2660268
"Total Network Transmitted";"2020-05-04T14:36:50+02:00";344666720
"Total Network Transmitted";"2020-05-04T14:36:55+02:00";346367272.13730747
"Total Network Transmitted";"2020-05-04T14:37:00+02:00";345239616.00000006
"Total Network Transmitted";"2020-05-04T14:37:05+02:00";351009832.00000006
"Total Network Transmitted";"2020-05-04T14:37:10+02:00";350430345.23847234
"Total Network Transmitted";"2020-05-04T14:37:15+02:00";346927148.0702541
"Total Network Transmitted";"2020-05-04T14:37:20+02:00";350976932.79999995
"Total Network Transmitted";"2020-05-04T14:37:25+02:00";350616080.95820844
"Total Network Transmitted";"2020-05-04T14:37:30+02:00";339821589.46029204
"Total Network Transmitted";"2020-05-04T14:37:35+02:00";346957977.35844827
"Total Network Transmitted";"2020-05-04T14:37:40+02:00";337573140.8675336
"Total Network Transmitted";"2020-05-04T14:37:45+02:00";353701728.0000001
"Total Network Transmitted";"2020-05-04T14:37:50+02:00";350304193.59999996
"Total Network Transmitted";"2020-05-04T14:37:55+02:00";347389401.9902439
"Total Network Transmitted";"2020-05-04T14:38:00+02:00";348597009.11788714
"Total Network Transmitted";"2020-05-04T14:38:05+02:00";351826476.79999995
"Total Network Transmitted";"2020-05-04T14:38:10+02:00";353721980.8
"Total Network Transmitted";"2020-05-04T14:38:15+02:00";344466078.3999999
"Total Network Transmitted";"2020-05-04T14:38:20+02:00";345153700.30929065
"Total Network Transmitted";"2020-05-04T14:38:25+02:00";344183365.24204206
