"Series";"Time";"Value"
"CPU-Total";"2020-05-04T14:28:25+02:00";619.5999999999732
"CPU-Total";"2020-05-04T14:28:30+02:00";518.600000000024
"CPU-Total";"2020-05-04T14:28:35+02:00";561.5999999999985
"CPU-Total";"2020-05-04T14:28:40+02:00";566.0000000000036
"CPU-Total";"2020-05-04T14:28:45+02:00";528.7100359855751
"CPU-Total";"2020-05-04T14:28:50+02:00";518.6909163665205
"CPU-Total";"2020-05-04T14:28:55+02:00";655.8000000000357
"CPU-Total";"2020-05-04T14:29:00+02:00";668.600000000024
"CPU-Total";"2020-05-04T14:29:05+02:00";549.868052778884
"CPU-Total";"2020-05-04T14:29:10+02:00";559.399999999987
"CPU-Total";"2020-05-04T14:29:15+02:00";561.3922445282794
"CPU-Total";"2020-05-04T14:29:20+02:00";577.4569486102757
"CPU-Total";"2020-05-04T14:29:25+02:00";555.5999999999949
"CPU-Total";"2020-05-04T14:29:30+02:00";552.0885954382051
"CPU-Total";"2020-05-04T14:29:35+02:00";548.3999999999834
"CPU-Total";"2020-05-04T14:29:40+02:00";559.9999999999818
"CPU-Total";"2020-05-04T14:29:45+02:00";504.05538892223024
"CPU-Total";"2020-05-04T14:29:50+02:00";501.6000000000168
"CPU-Total";"2020-05-04T14:29:55+02:00";635.1455091017883
"CPU-Total";"2020-05-04T14:30:00+02:00";661.5999999999985
"CPU-Total";"2020-05-04T14:30:05+02:00";588.4853721811804
"CPU-Total";"2020-05-04T14:30:10+02:00";519.7453597915821
"CPU-Total";"2020-05-04T14:30:15+02:00";555.7053978408766
"CPU-Total";"2020-05-04T14:30:20+02:00";592.745189037814
"CPU-Total";"2020-05-04T14:30:25+02:00";581.5445089017607
"CPU-Total";"2020-05-04T14:30:30+02:00";549.800000000032
"CPU-Total";"2020-05-04T14:30:35+02:00";559.9999999999636
"CPU-Total";"2020-05-04T14:30:40+02:00";587.400000000016
"CPU-Total";"2020-05-04T14:30:45+02:00";496.05782843429864
"CPU-Total";"2020-05-04T14:30:50+02:00";497.3430286056825
"CPU-Total";"2020-05-04T14:30:55+02:00";567.4000000000525
"CPU-Total";"2020-05-04T14:31:00+02:00";631.2297626171807
"CPU-Total";"2020-05-04T14:31:05+02:00";552.6027270904277
"CPU-Total";"2020-05-04T14:31:10+02:00";547.9999999999927
"CPU-Total";"2020-05-04T14:31:15+02:00";544.8000000000139
"CPU-Total";"2020-05-04T14:31:20+02:00";547.9999999999927
"CPU-Total";"2020-05-04T14:31:25+02:00";548.4529494101196
"CPU-Total";"2020-05-04T14:31:30+02:00";591.5489497899747
"CPU-Total";"2020-05-04T14:31:35+02:00";545.2000000000227
"CPU-Total";"2020-05-04T14:31:40+02:00";498.0430707875985
"CPU-Total";"2020-05-04T14:31:45+02:00";506.75546639921356
"CPU-Total";"2020-05-04T14:31:50+02:00";525.7999999999994
"CPU-Total";"2020-05-04T14:31:55+02:00";513.5999999999696
"CPU-Total";"2020-05-04T14:32:00+02:00";579.6000000000095
"CPU-Total";"2020-05-04T14:32:05+02:00";554.1696981811058
"CPU-Total";"2020-05-04T14:32:10+02:00";510.82781668999945
"CPU-Total";"2020-05-04T14:32:15+02:00";536.4000000000307
"CPU-Total";"2020-05-04T14:32:20+02:00";526.8000000000212
"CPU-Total";"2020-05-04T14:32:25+02:00";503.05758848229624
"CPU-Total";"2020-05-04T14:32:30+02:00";484.4715985814661
"CPU-Total";"2020-05-04T14:32:35+02:00";510.59014599646605
"CPU-Total";"2020-05-04T14:32:40+02:00";517.344028805759
"CPU-Total";"2020-05-04T14:32:45+02:00";490.7999999999992
"CPU-Total";"2020-05-04T14:32:50+02:00";494.2000000000007
"CPU-Total";"2020-05-04T14:32:55+02:00";511.600000000035
"CPU-Total";"2020-05-04T14:33:00+02:00";601.7999999999665
