"Series";"Time";"Value"
"Total Network Received";"2020-05-04T14:36:15+02:00";349550281.6000001
"Total Network Received";"2020-05-04T14:36:20+02:00";340140679.2568236
"Total Network Received";"2020-05-04T14:36:25+02:00";341467038.8850039
"Total Network Received";"2020-05-04T14:36:30+02:00";347123580.8
"Total Network Received";"2020-05-04T14:36:35+02:00";344252139.1999999
"Total Network Received";"2020-05-04T14:36:40+02:00";343804814.40000004
"Total Network Received";"2020-05-04T14:36:45+02:00";347831699.504579
"Total Network Received";"2020-05-04T14:36:50+02:00";339529135.99999994
"Total Network Received";"2020-05-04T14:36:55+02:00";342945988.34390885
"Total Network Received";"2020-05-04T14:37:00+02:00";340017580.8
"Total Network Received";"2020-05-04T14:37:05+02:00";347167052.79999995
"Total Network Received";"2020-05-04T14:37:10+02:00";345561446.62267554
"Total Network Received";"2020-05-04T14:37:15+02:00";343097081.01524305
"Total Network Received";"2020-05-04T14:37:20+02:00";345978212.8000001
"Total Network Received";"2020-05-04T14:37:25+02:00";344890655.4877823
"Total Network Received";"2020-05-04T14:37:30+02:00";334752404.4930587
"Total Network Received";"2020-05-04T14:37:35+02:00";342048299.4178764
"Total Network Received";"2020-05-04T14:37:40+02:00";333668850.51890373
"Total Network Received";"2020-05-04T14:37:45+02:00";349971558.40000004
"Total Network Received";"2020-05-04T14:37:50+02:00";346344505.5999999
"Total Network Received";"2020-05-04T14:37:55+02:00";342811761.47333074
"Total Network Received";"2020-05-04T14:38:00+02:00";344368096.082593
"Total Network Received";"2020-05-04T14:38:05+02:00";345685604.7999999
"Total Network Received";"2020-05-04T14:38:10+02:00";348081552.00000006
"Total Network Received";"2020-05-04T14:38:15+02:00";340730179.2
"Total Network Received";"2020-05-04T14:38:20+02:00";341087536.0575425
"Total Network Received";"2020-05-04T14:38:25+02:00";340492471.0326326
