"Series";"Time";"Value"
"CPU-Total";"2020-05-04T15:04:35+02:00";1082.6599001812517
"CPU-Total";"2020-05-04T15:04:40+02:00";1070.1999999999862
"CPU-Total";"2020-05-04T15:04:45+02:00";1046.7487497499712
"CPU-Total";"2020-05-04T15:04:50+02:00";1060.1800995024878
"CPU-Total";"2020-05-04T15:04:55+02:00";1092.5300683827543
"CPU-Total";"2020-05-04T15:05:00+02:00";1063.7829217823835
"CPU-Total";"2020-05-04T15:05:05+02:00";1068.691101424504
"CPU-Total";"2020-05-04T15:05:10+02:00";1073.5206693705609
"CPU-Total";"2020-05-04T15:05:15+02:00";1061.4199946675346
"CPU-Total";"2020-05-04T15:05:20+02:00";1065.7479257212797
"CPU-Total";"2020-05-04T15:05:25+02:00";1074.7927152567224
"CPU-Total";"2020-05-04T15:05:30+02:00";1075.6958187780901
"CPU-Total";"2020-05-04T15:05:35+02:00";1058.9738693467518
"CPU-Total";"2020-05-04T15:05:40+02:00";1091.0056788642307
"CPU-Total";"2020-05-04T15:05:45+02:00";1085.966878914645
"CPU-Total";"2020-05-04T15:05:50+02:00";1064.1390645026288
"CPU-Total";"2020-05-04T15:05:55+02:00";1067.1729906580958
"CPU-Total";"2020-05-04T15:06:00+02:00";1065.3029587715066
"CPU-Total";"2020-05-04T15:06:05+02:00";1077.915020410623
"CPU-Total";"2020-05-04T15:06:10+02:00";1091.9199941500021
"CPU-Total";"2020-05-04T15:06:15+02:00";1076.7384485585317
"CPU-Total";"2020-05-04T15:06:20+02:00";1064.6438934093935
"CPU-Total";"2020-05-04T15:06:25+02:00";1096.7837545116984
"CPU-Total";"2020-05-04T15:06:30+02:00";1082.99999999992
"CPU-Total";"2020-05-04T15:06:35+02:00";1097.2210187957053
"CPU-Total";"2020-05-04T15:06:40+02:00";1078.3418209202248
"CPU-Total";"2020-05-04T15:06:45+02:00";1081.8455735479117
"CPU-Total";"2020-05-04T15:06:50+02:00";1068.5344783156252
"CPU-Total";"2020-05-04T15:06:55+02:00";1082.3697192039633
"CPU-Total";"2020-05-04T15:07:00+02:00";1100.299395322569
"CPU-Total";"2020-05-04T15:07:05+02:00";1069.0286701027042
"CPU-Total";"2020-05-04T15:07:10+02:00";1079.4422727113376
"CPU-Total";"2020-05-04T15:07:15+02:00";1080.1885554221733
"CPU-Total";"2020-05-04T15:07:20+02:00";1076.1205783570588
"CPU-Total";"2020-05-04T15:07:25+02:00";1071.8481839391623
"CPU-Total";"2020-05-04T15:07:30+02:00";1057.4987908995263
"CPU-Total";"2020-05-04T15:07:35+02:00";1081.7073573295102
"CPU-Total";"2020-05-04T15:07:40+02:00";1078.5810043673985
"CPU-Total";"2020-05-04T15:07:45+02:00";1087.8191595299763
"CPU-Total";"2020-05-04T15:07:50+02:00";1073.3844206665601
"CPU-Total";"2020-05-04T15:07:55+02:00";1067.8434230342261
"CPU-Total";"2020-05-04T15:08:00+02:00";1079.6803035102207
"CPU-Total";"2020-05-04T15:08:05+02:00";1080.6745582203139
"CPU-Total";"2020-05-04T15:08:10+02:00";1084.073316189987
"CPU-Total";"2020-05-04T15:08:15+02:00";1076.7462234697718
"CPU-Total";"2020-05-04T15:08:20+02:00";1055.704324859758
"CPU-Total";"2020-05-04T15:08:25+02:00";1083.9509674982708
"CPU-Total";"2020-05-04T15:08:30+02:00";1051.6361348866196
"CPU-Total";"2020-05-04T15:08:35+02:00";1075.6318932263905
"CPU-Total";"2020-05-04T15:08:40+02:00";1083.9842105979915
"CPU-Total";"2020-05-04T15:08:45+02:00";1053.7696672091365
"CPU-Total";"2020-05-04T15:08:50+02:00";1060.7550015119439
"CPU-Total";"2020-05-04T15:08:55+02:00";1055.842877235286
"CPU-Total";"2020-05-04T15:09:00+02:00";1043.1846259079966
"CPU-Total";"2020-05-04T15:09:05+02:00";1056.5501278369995
"CPU-Total";"2020-05-04T15:09:10+02:00";1072.6409848341807
"CPU-Total";"2020-05-04T15:09:15+02:00";1083.6933463515882
"CPU-Total";"2020-05-04T15:09:20+02:00";1067.961005616628
"CPU-Total";"2020-05-04T15:09:25+02:00";1077.6608761510392
"CPU-Total";"2020-05-04T15:09:30+02:00";1066.5423128571151
"CPU-Total";"2020-05-04T15:09:35+02:00";1060.1368246040672
"CPU-Total";"2020-05-04T15:09:40+02:00";1072.5880776155252
"CPU-Total";"2020-05-04T15:09:45+02:00";1053.0543859004547
"CPU-Total";"2020-05-04T15:09:50+02:00";1069.2883047205837
"CPU-Total";"2020-05-04T15:09:55+02:00";1069.8865118554718
"CPU-Total";"2020-05-04T15:10:00+02:00";1083.810612213591
"CPU-Total";"2020-05-04T15:10:05+02:00";1095.1921378435263
"CPU-Total";"2020-05-04T15:10:10+02:00";1096.6988593720505
"CPU-Total";"2020-05-04T15:10:15+02:00";1055.7632003152657
"CPU-Total";"2020-05-04T15:10:20+02:00";1070.3002000801137
"CPU-Total";"2020-05-04T15:10:25+02:00";1080.2793489418448
"CPU-Total";"2020-05-04T15:10:30+02:00";1070.9052306912138
"CPU-Total";"2020-05-04T15:10:35+02:00";1073.63994109841
"CPU-Total";"2020-05-04T15:10:40+02:00";1065.8030674793192
"CPU-Total";"2020-05-04T15:10:45+02:00";1047.700986044226
