"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T15:07:20+02:00";1134265644.1814106
"Total Network Transmitted";"2020-05-04T15:07:25+02:00";1138913906.753766
"Total Network Transmitted";"2020-05-04T15:07:30+02:00";1158465627.536998
"Total Network Transmitted";"2020-05-04T15:07:35+02:00";1149048699.4519618
"Total Network Transmitted";"2020-05-04T15:07:40+02:00";1162155742.9069297
"Total Network Transmitted";"2020-05-04T15:07:45+02:00";1190670013.7945428
"Total Network Transmitted";"2020-05-04T15:07:50+02:00";1172316592.3892548
"Total Network Transmitted";"2020-05-04T15:07:55+02:00";1151406520.9089818
"Total Network Transmitted";"2020-05-04T15:08:00+02:00";1128219161.947149
"Total Network Transmitted";"2020-05-04T15:08:05+02:00";1143586657.9426637
"Total Network Transmitted";"2020-05-04T15:08:10+02:00";1154181259.7688382
"Total Network Transmitted";"2020-05-04T15:08:15+02:00";1172388453.1799564
"Total Network Transmitted";"2020-05-04T15:08:20+02:00";1177768829.2043455
"Total Network Transmitted";"2020-05-04T15:08:25+02:00";1170864127.5670671
"Total Network Transmitted";"2020-05-04T15:08:30+02:00";1182957136.554931
"Total Network Transmitted";"2020-05-04T15:08:35+02:00";1158239037.0917008
"Total Network Transmitted";"2020-05-04T15:08:40+02:00";1147869357.938217
"Total Network Transmitted";"2020-05-04T15:08:45+02:00";1154850324.6543643
"Total Network Transmitted";"2020-05-04T15:08:50+02:00";1162733512.2773848
"Total Network Transmitted";"2020-05-04T15:08:55+02:00";1143551586.4982119
"Total Network Transmitted";"2020-05-04T15:09:00+02:00";1169631942.8165092
"Total Network Transmitted";"2020-05-04T15:09:05+02:00";1153870059.7807693
"Total Network Transmitted";"2020-05-04T15:09:10+02:00";1170849633.2664578
"Total Network Transmitted";"2020-05-04T15:09:15+02:00";1191280052.7605648
"Total Network Transmitted";"2020-05-04T15:09:20+02:00";1171585981.0074022
"Total Network Transmitted";"2020-05-04T15:09:25+02:00";1159710615.6942034
"Total Network Transmitted";"2020-05-04T15:09:30+02:00";1181326046.1943805
"Total Network Transmitted";"2020-05-04T15:09:35+02:00";1145010611.2339306
"Total Network Transmitted";"2020-05-04T15:09:40+02:00";1193001786.1415482
"Total Network Transmitted";"2020-05-04T15:09:45+02:00";1168574710.8808086
"Total Network Transmitted";"2020-05-04T15:09:50+02:00";1171859884.5788362
"Total Network Transmitted";"2020-05-04T15:09:55+02:00";1183137532.2925909
"Total Network Transmitted";"2020-05-04T15:10:00+02:00";1169591467.7358615
"Total Network Transmitted";"2020-05-04T15:10:05+02:00";1147527286.3244524
"Total Network Transmitted";"2020-05-04T15:10:10+02:00";1144024616.2275853
"Total Network Transmitted";"2020-05-04T15:10:15+02:00";1148056965.181395
"Total Network Transmitted";"2020-05-04T15:10:20+02:00";1160631270.506282
"Total Network Transmitted";"2020-05-04T15:10:25+02:00";1167806500.075169
"Total Network Transmitted";"2020-05-04T15:10:30+02:00";1162449418.3381035
"Total Network Transmitted";"2020-05-04T15:10:35+02:00";1153932748.5095904
"Total Network Transmitted";"2020-05-04T15:10:40+02:00";1154474153.5588937
"Total Network Transmitted";"2020-05-04T15:10:45+02:00";1153924182.7536583
"Total Network Transmitted";"2020-05-04T15:10:50+02:00";1177307244.3762105
"Total Network Transmitted";"2020-05-04T15:10:55+02:00";1142386408.1773422
"Total Network Transmitted";"2020-05-04T15:11:00+02:00";1152290530.7117817
"Total Network Transmitted";"2020-05-04T15:11:05+02:00";1163034709.4003325
"Total Network Transmitted";"2020-05-04T15:11:10+02:00";1174921232.4148495
"Total Network Transmitted";"2020-05-04T15:11:15+02:00";1164533153.1057327
"Total Network Transmitted";"2020-05-04T15:11:20+02:00";1154227416.36385
"Total Network Transmitted";"2020-05-04T15:11:25+02:00";1147925116.2166529
"Total Network Transmitted";"2020-05-04T15:11:30+02:00";1162633483.1303444
"Total Network Transmitted";"2020-05-04T15:11:35+02:00";1159048970.6464987
"Total Network Transmitted";"2020-05-04T15:11:40+02:00";1143033459.2286677
"Total Network Transmitted";"2020-05-04T15:11:45+02:00";1151171409.4407384
"Total Network Transmitted";"2020-05-04T15:11:50+02:00";1161570133.4605687
"Total Network Transmitted";"2020-05-04T15:11:55+02:00";1174577913.4811597
"Total Network Transmitted";"2020-05-04T15:12:00+02:00";1150840495.7178452
"Total Network Transmitted";"2020-05-04T15:12:05+02:00";1148293006.333573
"Total Network Transmitted";"2020-05-04T15:12:10+02:00";1158488182.941085
"Total Network Transmitted";"2020-05-04T15:12:15+02:00";1169365464.675385
"Total Network Transmitted";"2020-05-04T15:12:20+02:00";1135067202.970958
"Total Network Transmitted";"2020-05-04T15:12:25+02:00";1153504701.3073504
"Total Network Transmitted";"2020-05-04T15:12:30+02:00";1164352449.3857868
"Total Network Transmitted";"2020-05-04T15:12:35+02:00";1140348857.2481267
"Total Network Transmitted";"2020-05-04T15:12:40+02:00";1155611264.0730908
"Total Network Transmitted";"2020-05-04T15:12:45+02:00";1147845003.079474
"Total Network Transmitted";"2020-05-04T15:12:50+02:00";1132331097.7894762
"Total Network Transmitted";"2020-05-04T15:12:55+02:00";1140438319.1080184
"Total Network Transmitted";"2020-05-04T15:13:00+02:00";1162360498.0752885
"Total Network Transmitted";"2020-05-04T15:13:05+02:00";1176142219.3117924
"Total Network Transmitted";"2020-05-04T15:13:10+02:00";1167462487.3521643
"Total Network Transmitted";"2020-05-04T15:13:15+02:00";1152996666.7614625
"Total Network Transmitted";"2020-05-04T15:13:20+02:00";1145173502.6371677
"Total Network Transmitted";"2020-05-04T15:13:25+02:00";1157830783.4890764
"Total Network Transmitted";"2020-05-04T15:13:30+02:00";1168773949.8438838
"Total Network Transmitted";"2020-05-04T15:13:35+02:00";1173606030.8814836
"Total Network Transmitted";"2020-05-04T15:13:40+02:00";1166540762.2132416
"Total Network Transmitted";"2020-05-04T15:13:45+02:00";1170016338.456828
"Total Network Transmitted";"2020-05-04T15:13:50+02:00";1171085676.6811745
"Total Network Transmitted";"2020-05-04T15:13:55+02:00";1163604410.9833517
"Total Network Transmitted";"2020-05-04T15:14:00+02:00";1157394032.8862553
"Total Network Transmitted";"2020-05-04T15:14:05+02:00";1168985252.3371959
"Total Network Transmitted";"2020-05-04T15:14:10+02:00";1148367100.6035104
"Total Network Transmitted";"2020-05-04T15:14:15+02:00";1137732637.593961
"Total Network Transmitted";"2020-05-04T15:14:20+02:00";1159711040.6010315
"Total Network Transmitted";"2020-05-04T15:14:25+02:00";1178097355.4889534
"Total Network Transmitted";"2020-05-04T15:14:30+02:00";1190802956.374377
