"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T15:04:35+02:00";9431863296
"Total apps memory used";"2020-05-04T15:04:40+02:00";9437904896
"Total apps memory used";"2020-05-04T15:04:45+02:00";9412009984
"Total apps memory used";"2020-05-04T15:04:50+02:00";9442750464
"Total apps memory used";"2020-05-04T15:04:55+02:00";9423163392
"Total apps memory used";"2020-05-04T15:05:00+02:00";9412833280
"Total apps memory used";"2020-05-04T15:05:05+02:00";9416589312
"Total apps memory used";"2020-05-04T15:05:10+02:00";9410674688
"Total apps memory used";"2020-05-04T15:05:15+02:00";9420099584
"Total apps memory used";"2020-05-04T15:05:20+02:00";9412182016
"Total apps memory used";"2020-05-04T15:05:25+02:00";9426939904
"Total apps memory used";"2020-05-04T15:05:30+02:00";9408299008
"Total apps memory used";"2020-05-04T15:05:35+02:00";9415970816
"Total apps memory used";"2020-05-04T15:05:40+02:00";9416794112
"Total apps memory used";"2020-05-04T15:05:45+02:00";9416142848
"Total apps memory used";"2020-05-04T15:05:50+02:00";9408065536
"Total apps memory used";"2020-05-04T15:05:55+02:00";9399517184
"Total apps memory used";"2020-05-04T15:06:00+02:00";9408806912
"Total apps memory used";"2020-05-04T15:06:05+02:00";9406447616
"Total apps memory used";"2020-05-04T15:06:10+02:00";9442713600
"Total apps memory used";"2020-05-04T15:06:15+02:00";9411928064
"Total apps memory used";"2020-05-04T15:06:20+02:00";9412956160
"Total apps memory used";"2020-05-04T15:06:25+02:00";9417203712
"Total apps memory used";"2020-05-04T15:06:30+02:00";9401499648
"Total apps memory used";"2020-05-04T15:06:35+02:00";9409712128
"Total apps memory used";"2020-05-04T15:06:40+02:00";9404305408
"Total apps memory used";"2020-05-04T15:06:45+02:00";9421516800
"Total apps memory used";"2020-05-04T15:06:50+02:00";9427496960
"Total apps memory used";"2020-05-04T15:06:55+02:00";9418960896
"Total apps memory used";"2020-05-04T15:07:00+02:00";9428336640
"Total apps memory used";"2020-05-04T15:07:05+02:00";9405923328
"Total apps memory used";"2020-05-04T15:07:10+02:00";9408462848
"Total apps memory used";"2020-05-04T15:07:15+02:00";9426092032
"Total apps memory used";"2020-05-04T15:07:20+02:00";9420279808
"Total apps memory used";"2020-05-04T15:07:25+02:00";9420881920
"Total apps memory used";"2020-05-04T15:07:30+02:00";9429811200
"Total apps memory used";"2020-05-04T15:07:35+02:00";9429364736
"Total apps memory used";"2020-05-04T15:07:40+02:00";9430552576
"Total apps memory used";"2020-05-04T15:07:45+02:00";9428668416
"Total apps memory used";"2020-05-04T15:07:50+02:00";9440473088
"Total apps memory used";"2020-05-04T15:07:55+02:00";9419599872
"Total apps memory used";"2020-05-04T15:08:00+02:00";9429553152
"Total apps memory used";"2020-05-04T15:08:05+02:00";9431674880
"Total apps memory used";"2020-05-04T15:08:10+02:00";9439313920
"Total apps memory used";"2020-05-04T15:08:15+02:00";9424646144
"Total apps memory used";"2020-05-04T15:08:20+02:00";9425866752
"Total apps memory used";"2020-05-04T15:08:25+02:00";9422299136
"Total apps memory used";"2020-05-04T15:08:30+02:00";9421221888
"Total apps memory used";"2020-05-04T15:08:35+02:00";9433972736
"Total apps memory used";"2020-05-04T15:08:40+02:00";9416556544
"Total apps memory used";"2020-05-04T15:08:45+02:00";9430691840
"Total apps memory used";"2020-05-04T15:08:50+02:00";9440854016
"Total apps memory used";"2020-05-04T15:08:55+02:00";9438048256
"Total apps memory used";"2020-05-04T15:09:00+02:00";9431773184
"Total apps memory used";"2020-05-04T15:09:05+02:00";9431379968
"Total apps memory used";"2020-05-04T15:09:10+02:00";9427861504
"Total apps memory used";"2020-05-04T15:09:15+02:00";9430982656
"Total apps memory used";"2020-05-04T15:09:20+02:00";9419378688
"Total apps memory used";"2020-05-04T15:09:25+02:00";9422405632
"Total apps memory used";"2020-05-04T15:09:30+02:00";9422336000
"Total apps memory used";"2020-05-04T15:09:35+02:00";9441173504
"Total apps memory used";"2020-05-04T15:09:40+02:00";9438162944
"Total apps memory used";"2020-05-04T15:09:45+02:00";9425641472
"Total apps memory used";"2020-05-04T15:09:50+02:00";9431367680
"Total apps memory used";"2020-05-04T15:09:55+02:00";9431158784
"Total apps memory used";"2020-05-04T15:10:00+02:00";9433178112
"Total apps memory used";"2020-05-04T15:10:05+02:00";9426579456
"Total apps memory used";"2020-05-04T15:10:10+02:00";9433120768
"Total apps memory used";"2020-05-04T15:10:15+02:00";9426452480
"Total apps memory used";"2020-05-04T15:10:20+02:00";9439076352
"Total apps memory used";"2020-05-04T15:10:25+02:00";9436045312
"Total apps memory used";"2020-05-04T15:10:30+02:00";9435500544
"Total apps memory used";"2020-05-04T15:10:35+02:00";9421971456
"Total apps memory used";"2020-05-04T15:10:40+02:00";9431547904
"Total apps memory used";"2020-05-04T15:10:45+02:00";9434112000
"Total apps memory used";"2020-05-04T15:10:50+02:00";9442635776
"Total apps memory used";"2020-05-04T15:10:55+02:00";9436168192
"Total apps memory used";"2020-05-04T15:11:00+02:00";9423568896
"Total apps memory used";"2020-05-04T15:11:05+02:00";9435222016
"Total apps memory used";"2020-05-04T15:11:10+02:00";9443524608
"Total apps memory used";"2020-05-04T15:11:15+02:00";9429016576
"Total apps memory used";"2020-05-04T15:11:20+02:00";9441976320
"Total apps memory used";"2020-05-04T15:11:25+02:00";9437097984
"Total apps memory used";"2020-05-04T15:11:30+02:00";9434136576
"Total apps memory used";"2020-05-04T15:11:35+02:00";9448894464
"Total apps memory used";"2020-05-04T15:11:40+02:00";9433595904
"Total apps memory used";"2020-05-04T15:11:45+02:00";9444327424
"Total apps memory used";"2020-05-04T15:11:50+02:00";9432375296
"Total apps memory used";"2020-05-04T15:11:55+02:00";9428017152
"Total apps memory used";"2020-05-04T15:12:00+02:00";9442693120
"Total apps memory used";"2020-05-04T15:12:05+02:00";9442562048
"Total apps memory used";"2020-05-04T15:12:10+02:00";9437192192
"Total apps memory used";"2020-05-04T15:12:15+02:00";9441017856
"Total apps memory used";"2020-05-04T15:12:20+02:00";9454391296
"Total apps memory used";"2020-05-04T15:12:25+02:00";9444913152
"Total apps memory used";"2020-05-04T15:12:30+02:00";9439944704
"Total apps memory used";"2020-05-04T15:12:35+02:00";9441218560
"Total apps memory used";"2020-05-04T15:12:40+02:00";9468145664
"Total apps memory used";"2020-05-04T15:12:45+02:00";9452314624
"Total apps memory used";"2020-05-04T15:12:50+02:00";9446793216
"Total apps memory used";"2020-05-04T15:12:55+02:00";9468489728
"Total apps memory used";"2020-05-04T15:13:00+02:00";9464754176
"Total apps memory used";"2020-05-04T15:13:05+02:00";9449517056
"Total apps memory used";"2020-05-04T15:13:10+02:00";9450442752
"Total apps memory used";"2020-05-04T15:13:15+02:00";9458458624
"Total apps memory used";"2020-05-04T15:13:20+02:00";9455153152
"Total apps memory used";"2020-05-04T15:13:25+02:00";9472196608
"Total apps memory used";"2020-05-04T15:13:30+02:00";9445851136
"Total apps memory used";"2020-05-04T15:13:35+02:00";9449005056
"Total apps memory used";"2020-05-04T15:13:40+02:00";9448898560
"Total apps memory used";"2020-05-04T15:13:45+02:00";9455824896
