"Series";"Time";"Value"
"Total Network Received";"2020-05-04T16:40:30+02:00";1134256495.1852236
"Total Network Received";"2020-05-04T16:40:35+02:00";1147390521.7558243
"Total Network Received";"2020-05-04T16:40:40+02:00";1117820459.586428
"Total Network Received";"2020-05-04T16:40:45+02:00";1124074982.0763497
"Total Network Received";"2020-05-04T16:40:50+02:00";1132325848.781843
"Total Network Received";"2020-05-04T16:40:55+02:00";1125598585.0622804
"Total Network Received";"2020-05-04T16:41:00+02:00";1123733335.4024487
"Total Network Received";"2020-05-04T16:41:05+02:00";1138754275.1513789
"Total Network Received";"2020-05-04T16:41:10+02:00";1129625902.944634
"Total Network Received";"2020-05-04T16:41:15+02:00";1126831747.4398015
"Total Network Received";"2020-05-04T16:41:20+02:00";1129866422.779794
"Total Network Received";"2020-05-04T16:41:25+02:00";1129162154.581843
"Total Network Received";"2020-05-04T16:41:30+02:00";1125887836.6936738
"Total Network Received";"2020-05-04T16:41:35+02:00";1144351701.563681
"Total Network Received";"2020-05-04T16:41:40+02:00";1129460806.2092447
"Total Network Received";"2020-05-04T16:41:45+02:00";1132264299.2941756
"Total Network Received";"2020-05-04T16:41:50+02:00";1128432086.6450992
"Total Network Received";"2020-05-04T16:41:55+02:00";1128881115.7389627
"Total Network Received";"2020-05-04T16:42:00+02:00";1148363691.2888958
"Total Network Received";"2020-05-04T16:42:05+02:00";1110673144.5318716
"Total Network Received";"2020-05-04T16:42:10+02:00";1149488314.4284468
"Total Network Received";"2020-05-04T16:42:15+02:00";1147719834.2270133
"Total Network Received";"2020-05-04T16:42:20+02:00";1130555297.9909887
"Total Network Received";"2020-05-04T16:42:25+02:00";1121770821.319382
"Total Network Received";"2020-05-04T16:42:30+02:00";1126107895.0151713
"Total Network Received";"2020-05-04T16:42:35+02:00";1136693806.615015
"Total Network Received";"2020-05-04T16:42:40+02:00";1128287320.0918002
"Total Network Received";"2020-05-04T16:42:45+02:00";1143078269.6802375
"Total Network Received";"2020-05-04T16:42:50+02:00";1151975064.1715107
"Total Network Received";"2020-05-04T16:42:55+02:00";1156735600.3130987
"Total Network Received";"2020-05-04T16:43:00+02:00";1131673077.4042509
"Total Network Received";"2020-05-04T16:43:05+02:00";1134861686.8853858
"Total Network Received";"2020-05-04T16:43:10+02:00";1136859333.5607293
"Total Network Received";"2020-05-04T16:43:15+02:00";1133872899.0671754
"Total Network Received";"2020-05-04T16:43:20+02:00";1140410557.7351356
"Total Network Received";"2020-05-04T16:43:25+02:00";1131326465.2897005
"Total Network Received";"2020-05-04T16:43:30+02:00";1126227296.677503
"Total Network Received";"2020-05-04T16:43:35+02:00";1141759651.2624185
"Total Network Received";"2020-05-04T16:43:40+02:00";1128875842.0589683
"Total Network Received";"2020-05-04T16:43:45+02:00";1112515896.6439168
"Total Network Received";"2020-05-04T16:43:50+02:00";1118141698.0191457
"Total Network Received";"2020-05-04T16:43:55+02:00";1131613818.297054
"Total Network Received";"2020-05-04T16:44:00+02:00";1145290637.82522
"Total Network Received";"2020-05-04T16:44:05+02:00";1140306093.9995258
"Total Network Received";"2020-05-04T16:44:10+02:00";1133906475.097882
"Total Network Received";"2020-05-04T16:44:15+02:00";1135587185.5533233
"Total Network Received";"2020-05-04T16:44:20+02:00";1125964090.769375
"Total Network Received";"2020-05-04T16:44:25+02:00";1122294126.866864
"Total Network Received";"2020-05-04T16:44:30+02:00";1139639978.228621
"Total Network Received";"2020-05-04T16:44:35+02:00";1149403764.3569365
"Total Network Received";"2020-05-04T16:44:40+02:00";1129769057.735237
"Total Network Received";"2020-05-04T16:44:45+02:00";1137142288.4539006
"Total Network Received";"2020-05-04T16:44:50+02:00";1140744585.0214286
"Total Network Received";"2020-05-04T16:44:55+02:00";1123520348.0593495
"Total Network Received";"2020-05-04T16:45:00+02:00";1136815802.7776449
"Total Network Received";"2020-05-04T16:45:05+02:00";1144707303.7351983
"Total Network Received";"2020-05-04T16:45:10+02:00";1143484564.6902294
"Total Network Received";"2020-05-04T16:45:15+02:00";1136817216.796818
"Total Network Received";"2020-05-04T16:45:20+02:00";1129694026.9914107
"Total Network Received";"2020-05-04T16:45:25+02:00";1146217142.0688527
"Total Network Received";"2020-05-04T16:45:30+02:00";1118305656.4537222
"Total Network Received";"2020-05-04T16:45:35+02:00";1130666854.7011275
"Total Network Received";"2020-05-04T16:45:40+02:00";1134987169.086228
"Total Network Received";"2020-05-04T16:45:45+02:00";1145166520.0505924
"Total Network Received";"2020-05-04T16:45:50+02:00";1136719561.7104716
"Total Network Received";"2020-05-04T16:45:55+02:00";1153134207.7126327
"Total Network Received";"2020-05-04T16:46:00+02:00";1125724312.2998927
"Total Network Received";"2020-05-04T16:46:05+02:00";1138696604.7018912
