"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T16:42:05+02:00";1110804531.019946
"Total Network Transmitted";"2020-05-04T16:42:10+02:00";1151525285.0712166
"Total Network Transmitted";"2020-05-04T16:42:15+02:00";1150769963.4613223
"Total Network Transmitted";"2020-05-04T16:42:20+02:00";1134779455.928943
"Total Network Transmitted";"2020-05-04T16:42:25+02:00";1124816976.025079
"Total Network Transmitted";"2020-05-04T16:42:30+02:00";1129895758.5019746
"Total Network Transmitted";"2020-05-04T16:42:35+02:00";1140744428.9628038
"Total Network Transmitted";"2020-05-04T16:42:40+02:00";1129783190.2922435
"Total Network Transmitted";"2020-05-04T16:42:45+02:00";1143628965.7314556
"Total Network Transmitted";"2020-05-04T16:42:50+02:00";1153814442.8938727
"Total Network Transmitted";"2020-05-04T16:42:55+02:00";1165036673.479549
"Total Network Transmitted";"2020-05-04T16:43:00+02:00";1129052273.9678512
"Total Network Transmitted";"2020-05-04T16:43:05+02:00";1140864133.3266275
"Total Network Transmitted";"2020-05-04T16:43:10+02:00";1141021947.482645
"Total Network Transmitted";"2020-05-04T16:43:15+02:00";1136404669.7056746
"Total Network Transmitted";"2020-05-04T16:43:20+02:00";1142959721.5284348
"Total Network Transmitted";"2020-05-04T16:43:25+02:00";1132280381.0609
"Total Network Transmitted";"2020-05-04T16:43:30+02:00";1131699575.0909023
"Total Network Transmitted";"2020-05-04T16:43:35+02:00";1142024973.1106658
"Total Network Transmitted";"2020-05-04T16:43:40+02:00";1129561200.4124925
"Total Network Transmitted";"2020-05-04T16:43:45+02:00";1117518031.501506
"Total Network Transmitted";"2020-05-04T16:43:50+02:00";1120192936.337046
"Total Network Transmitted";"2020-05-04T16:43:55+02:00";1140844335.1825476
"Total Network Transmitted";"2020-05-04T16:44:00+02:00";1143655505.445866
"Total Network Transmitted";"2020-05-04T16:44:05+02:00";1146410992.1772752
"Total Network Transmitted";"2020-05-04T16:44:10+02:00";1132974924.103819
"Total Network Transmitted";"2020-05-04T16:44:15+02:00";1138361991.2220857
"Total Network Transmitted";"2020-05-04T16:44:20+02:00";1130030947.5542097
"Total Network Transmitted";"2020-05-04T16:44:25+02:00";1122094683.1209407
"Total Network Transmitted";"2020-05-04T16:44:30+02:00";1146779767.003428
"Total Network Transmitted";"2020-05-04T16:44:35+02:00";1150775869.4281228
"Total Network Transmitted";"2020-05-04T16:44:40+02:00";1135068585.0682487
"Total Network Transmitted";"2020-05-04T16:44:45+02:00";1138315947.1171095
"Total Network Transmitted";"2020-05-04T16:44:50+02:00";1143495245.5975556
"Total Network Transmitted";"2020-05-04T16:44:55+02:00";1126758954.7436938
"Total Network Transmitted";"2020-05-04T16:45:00+02:00";1135752566.4544644
"Total Network Transmitted";"2020-05-04T16:45:05+02:00";1148324707.0730546
"Total Network Transmitted";"2020-05-04T16:45:10+02:00";1145317195.3435297
"Total Network Transmitted";"2020-05-04T16:45:15+02:00";1145001913.4736533
"Total Network Transmitted";"2020-05-04T16:45:20+02:00";1130988978.2762825
"Total Network Transmitted";"2020-05-04T16:45:25+02:00";1151042439.0007546
"Total Network Transmitted";"2020-05-04T16:45:30+02:00";1125014808.7998824
"Total Network Transmitted";"2020-05-04T16:45:35+02:00";1127706059.2137818
"Total Network Transmitted";"2020-05-04T16:45:40+02:00";1135228357.799363
"Total Network Transmitted";"2020-05-04T16:45:45+02:00";1149213817.3976119
"Total Network Transmitted";"2020-05-04T16:45:50+02:00";1138416589.3049726
"Total Network Transmitted";"2020-05-04T16:45:55+02:00";1159729587.2341375
"Total Network Transmitted";"2020-05-04T16:46:00+02:00";1127631913.1381829
"Total Network Transmitted";"2020-05-04T16:46:05+02:00";1143777372.8642614
