"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T14:52:30+02:00";9236353024
"Total apps memory used";"2020-05-04T14:52:35+02:00";9231429632
"Total apps memory used";"2020-05-04T14:52:40+02:00";9244430336
"Total apps memory used";"2020-05-04T14:52:45+02:00";9237639168
"Total apps memory used";"2020-05-04T14:52:50+02:00";9264545792
"Total apps memory used";"2020-05-04T14:52:55+02:00";9242857472
"Total apps memory used";"2020-05-04T14:53:00+02:00";9273331712
"Total apps memory used";"2020-05-04T14:53:05+02:00";9250451456
"Total apps memory used";"2020-05-04T14:53:10+02:00";9254543360
"Total apps memory used";"2020-05-04T14:53:15+02:00";9236570112
"Total apps memory used";"2020-05-04T14:53:20+02:00";9247117312
"Total apps memory used";"2020-05-04T14:53:25+02:00";9254985728
"Total apps memory used";"2020-05-04T14:53:30+02:00";9243398144
"Total apps memory used";"2020-05-04T14:53:35+02:00";9231671296
"Total apps memory used";"2020-05-04T14:53:40+02:00";9252057088
"Total apps memory used";"2020-05-04T14:53:45+02:00";9265815552
"Total apps memory used";"2020-05-04T14:53:50+02:00";9242714112
"Total apps memory used";"2020-05-04T14:53:55+02:00";9252147200
"Total apps memory used";"2020-05-04T14:54:00+02:00";9249288192
"Total apps memory used";"2020-05-04T14:54:05+02:00";9240907776
"Total apps memory used";"2020-05-04T14:54:10+02:00";9281228800
"Total apps memory used";"2020-05-04T14:54:15+02:00";9246855168
"Total apps memory used";"2020-05-04T14:54:20+02:00";9251483648
"Total apps memory used";"2020-05-04T14:54:25+02:00";9249206272
"Total apps memory used";"2020-05-04T14:54:30+02:00";9252933632
"Total apps memory used";"2020-05-04T14:54:35+02:00";9236271104
"Total apps memory used";"2020-05-04T14:54:40+02:00";9242427392
"Total apps memory used";"2020-05-04T14:54:45+02:00";9239859200
"Total apps memory used";"2020-05-04T14:54:50+02:00";9266155520
"Total apps memory used";"2020-05-04T14:54:55+02:00";9269137408
"Total apps memory used";"2020-05-04T14:55:00+02:00";9248817152
"Total apps memory used";"2020-05-04T14:55:05+02:00";9259577344
"Total apps memory used";"2020-05-04T14:55:10+02:00";9260961792
"Total apps memory used";"2020-05-04T14:55:15+02:00";9263644672
"Total apps memory used";"2020-05-04T14:55:20+02:00";9259364352
"Total apps memory used";"2020-05-04T14:55:25+02:00";9262559232
"Total apps memory used";"2020-05-04T14:55:30+02:00";9260531712
"Total apps memory used";"2020-05-04T14:55:35+02:00";9267609600
"Total apps memory used";"2020-05-04T14:55:40+02:00";9250762752
"Total apps memory used";"2020-05-04T14:55:45+02:00";9247137792
"Total apps memory used";"2020-05-04T14:55:50+02:00";9263243264
"Total apps memory used";"2020-05-04T14:55:55+02:00";9255374848
"Total apps memory used";"2020-05-04T14:56:00+02:00";9276874752
"Total apps memory used";"2020-05-04T14:56:05+02:00";9269436416
"Total apps memory used";"2020-05-04T14:56:10+02:00";9273929728
"Total apps memory used";"2020-05-04T14:56:15+02:00";9276604416
"Total apps memory used";"2020-05-04T14:56:20+02:00";9284239360
"Total apps memory used";"2020-05-04T14:56:25+02:00";9272307712
"Total apps memory used";"2020-05-04T14:56:30+02:00";9286123520
"Total apps memory used";"2020-05-04T14:56:35+02:00";9281531904
"Total apps memory used";"2020-05-04T14:56:40+02:00";9289863168
"Total apps memory used";"2020-05-04T14:56:45+02:00";9270947840
"Total apps memory used";"2020-05-04T14:56:50+02:00";9285251072
"Total apps memory used";"2020-05-04T14:56:55+02:00";9287323648
"Total apps memory used";"2020-05-04T14:57:00+02:00";9278504960
"Total apps memory used";"2020-05-04T14:57:05+02:00";9286955008
"Total apps memory used";"2020-05-04T14:57:10+02:00";9270177792
"Total apps memory used";"2020-05-04T14:57:15+02:00";9273294848
"Total apps memory used";"2020-05-04T14:57:20+02:00";9283829760
"Total apps memory used";"2020-05-04T14:57:25+02:00";9297244160
"Total apps memory used";"2020-05-04T14:57:30+02:00";9285820416
"Total apps memory used";"2020-05-04T14:57:35+02:00";9285586944
"Total apps memory used";"2020-05-04T14:57:40+02:00";9282269184
"Total apps memory used";"2020-05-04T14:57:45+02:00";9269510144
"Total apps memory used";"2020-05-04T14:57:50+02:00";9284313088
"Total apps memory used";"2020-05-04T14:57:55+02:00";9283837952
"Total apps memory used";"2020-05-04T14:58:00+02:00";9314324480
"Total apps memory used";"2020-05-04T14:58:05+02:00";9295028224
"Total apps memory used";"2020-05-04T14:58:10+02:00";9282973696
"Total apps memory used";"2020-05-04T14:58:15+02:00";9273581568
"Total apps memory used";"2020-05-04T14:58:20+02:00";9293668352
"Total apps memory used";"2020-05-04T14:58:25+02:00";9293742080
"Total apps memory used";"2020-05-04T14:58:30+02:00";9296261120
"Total apps memory used";"2020-05-04T14:58:35+02:00";9312620544
"Total apps memory used";"2020-05-04T14:58:40+02:00";9288765440
"Total apps memory used";"2020-05-04T14:58:45+02:00";9297666048
"Total apps memory used";"2020-05-04T14:58:50+02:00";9294983168
"Total apps memory used";"2020-05-04T14:58:55+02:00";9296285696
"Total apps memory used";"2020-05-04T14:59:00+02:00";9295925248
"Total apps memory used";"2020-05-04T14:59:05+02:00";9277337600
"Total apps memory used";"2020-05-04T14:59:10+02:00";9287712768
"Total apps memory used";"2020-05-04T14:59:15+02:00";9310441472
"Total apps memory used";"2020-05-04T14:59:20+02:00";9295667200
"Total apps memory used";"2020-05-04T14:59:25+02:00";9313730560
"Total apps memory used";"2020-05-04T14:59:30+02:00";9319768064
"Total apps memory used";"2020-05-04T14:59:35+02:00";9319649280
"Total apps memory used";"2020-05-04T14:59:40+02:00";9313308672
"Total apps memory used";"2020-05-04T14:59:45+02:00";9318199296
"Total apps memory used";"2020-05-04T14:59:50+02:00";9329152000
"Total apps memory used";"2020-05-04T14:59:55+02:00";9322713088
"Total apps memory used";"2020-05-04T15:00:00+02:00";9325936640
"Total apps memory used";"2020-05-04T15:00:05+02:00";9334620160
"Total apps memory used";"2020-05-04T15:00:10+02:00";9326444544
"Total apps memory used";"2020-05-04T15:00:15+02:00";9331642368
"Total apps memory used";"2020-05-04T15:00:20+02:00";9325510656
"Total apps memory used";"2020-05-04T15:00:25+02:00";9328504832
"Total apps memory used";"2020-05-04T15:00:30+02:00";9334308864
"Total apps memory used";"2020-05-04T15:00:35+02:00";9332756480
"Total apps memory used";"2020-05-04T15:00:40+02:00";9323716608
"Total apps memory used";"2020-05-04T15:00:45+02:00";9318408192
"Total apps memory used";"2020-05-04T15:00:50+02:00";9332285440
"Total apps memory used";"2020-05-04T15:00:55+02:00";9331318784
"Total apps memory used";"2020-05-04T15:01:00+02:00";9336524800
"Total apps memory used";"2020-05-04T15:01:05+02:00";9321152512
"Total apps memory used";"2020-05-04T15:01:10+02:00";9322995712
"Total apps memory used";"2020-05-04T15:01:15+02:00";9325064192
"Total apps memory used";"2020-05-04T15:01:20+02:00";9331724288
"Total apps memory used";"2020-05-04T15:01:25+02:00";9329025024
"Total apps memory used";"2020-05-04T15:01:30+02:00";9329950720
"Total apps memory used";"2020-05-04T15:01:35+02:00";9340739584
"Total apps memory used";"2020-05-04T15:01:40+02:00";9324105728
"Total apps memory used";"2020-05-04T15:01:45+02:00";9333432320
"Total apps memory used";"2020-05-04T15:01:50+02:00";9332699136
"Total apps memory used";"2020-05-04T15:01:55+02:00";9341255680
"Total apps memory used";"2020-05-04T15:02:00+02:00";9337655296
"Total apps memory used";"2020-05-04T15:02:05+02:00";9337368576
"Total apps memory used";"2020-05-04T15:02:10+02:00";9338601472
"Total apps memory used";"2020-05-04T15:02:15+02:00";9342332928
"Total apps memory used";"2020-05-04T15:02:20+02:00";9346768896
"Total apps memory used";"2020-05-04T15:02:25+02:00";9338732544
"Total apps memory used";"2020-05-04T15:02:30+02:00";9333469184
