"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T14:59:40+02:00";895187093.1088619
"Total Network Transmitted";"2020-05-04T14:59:45+02:00";914210475.2
"Total Network Transmitted";"2020-05-04T14:59:50+02:00";894043690.8774451
"Total Network Transmitted";"2020-05-04T14:59:55+02:00";909383191.9134269
"Total Network Transmitted";"2020-05-04T15:00:00+02:00";914764160.2939037
"Total Network Transmitted";"2020-05-04T15:00:05+02:00";867840158.5021259
"Total Network Transmitted";"2020-05-04T15:00:10+02:00";902646082.2997401
"Total Network Transmitted";"2020-05-04T15:00:15+02:00";877117825.4636526
"Total Network Transmitted";"2020-05-04T15:00:20+02:00";906127951.879656
"Total Network Transmitted";"2020-05-04T15:00:25+02:00";895890155.2719855
"Total Network Transmitted";"2020-05-04T15:00:30+02:00";884816420.6863773
"Total Network Transmitted";"2020-05-04T15:00:35+02:00";894250838.7210242
"Total Network Transmitted";"2020-05-04T15:00:40+02:00";896475206.3648068
"Total Network Transmitted";"2020-05-04T15:00:45+02:00";903585840.6942862
"Total Network Transmitted";"2020-05-04T15:00:50+02:00";906378664.7586349
"Total Network Transmitted";"2020-05-04T15:00:55+02:00";908865181.0141882
"Total Network Transmitted";"2020-05-04T15:01:00+02:00";900471517.8971485
"Total Network Transmitted";"2020-05-04T15:01:05+02:00";884805086.2335122
"Total Network Transmitted";"2020-05-04T15:01:10+02:00";890913315.5916845
"Total Network Transmitted";"2020-05-04T15:01:15+02:00";896555944.2826447
"Total Network Transmitted";"2020-05-04T15:01:20+02:00";873591363.2000002
"Total Network Transmitted";"2020-05-04T15:01:25+02:00";909963519.3338009
"Total Network Transmitted";"2020-05-04T15:01:30+02:00";892561403.6042737
"Total Network Transmitted";"2020-05-04T15:01:35+02:00";901942217.8492309
"Total Network Transmitted";"2020-05-04T15:01:40+02:00";881259476.8224046
"Total Network Transmitted";"2020-05-04T15:01:45+02:00";898579190.4700662
"Total Network Transmitted";"2020-05-04T15:01:50+02:00";872407822.2703741
"Total Network Transmitted";"2020-05-04T15:01:55+02:00";897031752.1577288
"Total Network Transmitted";"2020-05-04T15:02:00+02:00";912031045.0698327
"Total Network Transmitted";"2020-05-04T15:02:05+02:00";887586448.5568647
"Total Network Transmitted";"2020-05-04T15:02:10+02:00";888931565.135247
"Total Network Transmitted";"2020-05-04T15:02:15+02:00";876827904.8375185
"Total Network Transmitted";"2020-05-04T15:02:20+02:00";873610913.3576145
"Total Network Transmitted";"2020-05-04T15:02:25+02:00";877349619.8000108
"Total Network Transmitted";"2020-05-04T15:02:30+02:00";898766758.2757556
