"Series";"Time";"Value"
"Total Network Received";"2020-05-04T14:40:30+02:00";651421505.6
"Total Network Received";"2020-05-04T14:40:35+02:00";666141111.5274545
"Total Network Received";"2020-05-04T14:40:40+02:00";660017247.3504311
"Total Network Received";"2020-05-04T14:40:45+02:00";663197169.169834
"Total Network Received";"2020-05-04T14:40:50+02:00";658611552.6161968
"Total Network Received";"2020-05-04T14:40:55+02:00";658496046.4
"Total Network Received";"2020-05-04T14:41:00+02:00";643303171.5220466
"Total Network Received";"2020-05-04T14:41:05+02:00";660507727.7312835
"Total Network Received";"2020-05-04T14:41:10+02:00";644867650.4334469
"Total Network Received";"2020-05-04T14:41:15+02:00";633862463.8934613
"Total Network Received";"2020-05-04T14:41:20+02:00";656408912
"Total Network Received";"2020-05-04T14:41:25+02:00";665704052.8975804
"Total Network Received";"2020-05-04T14:41:30+02:00";658255017.6963394
"Total Network Received";"2020-05-04T14:41:35+02:00";657145942.5633233
"Total Network Received";"2020-05-04T14:41:40+02:00";647657033.5677994
"Total Network Received";"2020-05-04T14:41:45+02:00";665928640.9588636
"Total Network Received";"2020-05-04T14:41:50+02:00";642571393.0075032
"Total Network Received";"2020-05-04T14:41:55+02:00";635528835.7943604
"Total Network Received";"2020-05-04T14:42:00+02:00";652940936.7888044
"Total Network Received";"2020-05-04T14:42:05+02:00";625252058.5168359
"Total Network Received";"2020-05-04T14:42:10+02:00";645822410.6511246
"Total Network Received";"2020-05-04T14:42:15+02:00";629160845.9679135
"Total Network Received";"2020-05-04T14:42:20+02:00";662207602.1959494
"Total Network Received";"2020-05-04T14:42:25+02:00";663762102.1007817
"Total Network Received";"2020-05-04T14:42:30+02:00";628659897.6000001
"Total Network Received";"2020-05-04T14:42:35+02:00";618449844.9714857
"Total Network Received";"2020-05-04T14:42:40+02:00";630748357.7293322
"Total Network Received";"2020-05-04T14:42:45+02:00";627091786.423534
"Total Network Received";"2020-05-04T14:42:50+02:00";649127648.0000002
"Total Network Received";"2020-05-04T14:42:55+02:00";629589800.5740619
"Total Network Received";"2020-05-04T14:43:00+02:00";652606267.6272678
"Total Network Received";"2020-05-04T14:43:05+02:00";643213123.3344779
"Total Network Received";"2020-05-04T14:43:10+02:00";623298825.7603207
"Total Network Received";"2020-05-04T14:43:15+02:00";631137814.4000001
"Total Network Received";"2020-05-04T14:43:20+02:00";643799707.3311738
"Total Network Received";"2020-05-04T14:43:25+02:00";648882743.9999999
"Total Network Received";"2020-05-04T14:43:30+02:00";667622911.45067
"Total Network Received";"2020-05-04T14:43:35+02:00";622725342.9394643
"Total Network Received";"2020-05-04T14:43:40+02:00";643851123.2
"Total Network Received";"2020-05-04T14:43:45+02:00";668710243.1833568
"Total Network Received";"2020-05-04T14:43:50+02:00";638445873.6
"Total Network Received";"2020-05-04T14:43:55+02:00";625158960.3608156
"Total Network Received";"2020-05-04T14:44:00+02:00";621648409.4386878
"Total Network Received";"2020-05-04T14:44:05+02:00";609404732.6344439
"Total Network Received";"2020-05-04T14:44:10+02:00";624211302.9610293
"Total Network Received";"2020-05-04T14:44:15+02:00";613526381.2871374
"Total Network Received";"2020-05-04T14:44:20+02:00";603831545.5999999
"Total Network Received";"2020-05-04T14:44:25+02:00";611943920.074895
"Total Network Received";"2020-05-04T14:44:30+02:00";656705510.8040789
"Total Network Received";"2020-05-04T14:44:35+02:00";646611290.8172292
"Total Network Received";"2020-05-04T14:44:40+02:00";631368085.0378681
"Total Network Received";"2020-05-04T14:44:45+02:00";642584716.8
"Total Network Received";"2020-05-04T14:44:50+02:00";647495282.4243906
"Total Network Received";"2020-05-04T14:44:55+02:00";650384800.0367104
"Total Network Received";"2020-05-04T14:45:00+02:00";633862750.6810043
"Total Network Received";"2020-05-04T14:45:05+02:00";629428363.6191502
"Total Network Received";"2020-05-04T14:45:10+02:00";646910131.2000002
"Total Network Received";"2020-05-04T14:45:15+02:00";628373151.9999999
"Total Network Received";"2020-05-04T14:45:20+02:00";625494410.8638725
"Total Network Received";"2020-05-04T14:45:25+02:00";625621616.4211798
"Total Network Received";"2020-05-04T14:45:30+02:00";629599621.0109223
"Total Network Received";"2020-05-04T14:45:35+02:00";641950603.009996
"Total Network Received";"2020-05-04T14:45:40+02:00";639503211.0829068
"Total Network Received";"2020-05-04T14:45:45+02:00";631807835.8485839
"Total Network Received";"2020-05-04T14:45:50+02:00";643708792.8148769
"Total Network Received";"2020-05-04T14:45:55+02:00";638238135.0978792
"Total Network Received";"2020-05-04T14:46:00+02:00";669044466.6586685
"Total Network Received";"2020-05-04T14:46:05+02:00";641223440
"Total Network Received";"2020-05-04T14:46:10+02:00";651503848.7211043
"Total Network Received";"2020-05-04T14:46:15+02:00";661581669.8248701
"Total Network Received";"2020-05-04T14:46:20+02:00";638836281.7719156
"Total Network Received";"2020-05-04T14:46:25+02:00";655104829.0743101
"Total Network Received";"2020-05-04T14:46:30+02:00";670190041.7202959
"Total Network Received";"2020-05-04T14:46:35+02:00";636008072
"Total Network Received";"2020-05-04T14:46:40+02:00";631135579.0422083
"Total Network Received";"2020-05-04T14:46:45+02:00";631926116.8
"Total Network Received";"2020-05-04T14:46:50+02:00";624777601.7936305
"Total Network Received";"2020-05-04T14:46:55+02:00";649667639.1662844
"Total Network Received";"2020-05-04T14:47:00+02:00";643358240.963458
"Total Network Received";"2020-05-04T14:47:05+02:00";626666346.5176535
"Total Network Received";"2020-05-04T14:47:10+02:00";647450584.0179802
"Total Network Received";"2020-05-04T14:47:15+02:00";623918561.3828503
"Total Network Received";"2020-05-04T14:47:20+02:00";631880296.1146288
"Total Network Received";"2020-05-04T14:47:25+02:00";635598948.7555289
"Total Network Received";"2020-05-04T14:47:30+02:00";655057057.6
"Total Network Received";"2020-05-04T14:47:35+02:00";662706107.0111624
"Total Network Received";"2020-05-04T14:47:40+02:00";630629231.9999999
"Total Network Received";"2020-05-04T14:47:45+02:00";635024532.3114885
"Total Network Received";"2020-05-04T14:47:50+02:00";644752564.5667237
"Total Network Received";"2020-05-04T14:47:55+02:00";627487551.0898262
"Total Network Received";"2020-05-04T14:48:00+02:00";631460428.0805283
"Total Network Received";"2020-05-04T14:48:05+02:00";622338141.284383
"Total Network Received";"2020-05-04T14:48:10+02:00";621529832.2534907
"Total Network Received";"2020-05-04T14:48:15+02:00";635192931.1999999
"Total Network Received";"2020-05-04T14:48:20+02:00";654723974.4
"Total Network Received";"2020-05-04T14:48:25+02:00";624840279.9625674
"Total Network Received";"2020-05-04T14:48:30+02:00";647849129.6000001
"Total Network Received";"2020-05-04T14:48:35+02:00";632630340.669734
"Total Network Received";"2020-05-04T14:48:40+02:00";648127857.9884025
"Total Network Received";"2020-05-04T14:48:45+02:00";648564391.724105
"Total Network Received";"2020-05-04T14:48:50+02:00";629178966.4000001
"Total Network Received";"2020-05-04T14:48:55+02:00";622445728
"Total Network Received";"2020-05-04T14:49:00+02:00";617665102.4
"Total Network Received";"2020-05-04T14:49:05+02:00";632553128.474145
"Total Network Received";"2020-05-04T14:49:10+02:00";643203147.7808038
"Total Network Received";"2020-05-04T14:49:15+02:00";627754885.3939952
"Total Network Received";"2020-05-04T14:49:20+02:00";626866196.8641663
"Total Network Received";"2020-05-04T14:49:25+02:00";609778768.9782498
"Total Network Received";"2020-05-04T14:49:30+02:00";614941998.6795874
"Total Network Received";"2020-05-04T14:49:35+02:00";638037381.0840899
"Total Network Received";"2020-05-04T14:49:40+02:00";626682701.2739503
"Total Network Received";"2020-05-04T14:49:45+02:00";634310263.1591918
"Total Network Received";"2020-05-04T14:49:50+02:00";637983593.5258934
"Total Network Received";"2020-05-04T14:49:55+02:00";635494529.0912039
"Total Network Received";"2020-05-04T14:50:00+02:00";625772774.4
"Total Network Received";"2020-05-04T14:50:05+02:00";640018041.4889377
"Total Network Received";"2020-05-04T14:50:10+02:00";644889796.1872478
