"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T14:40:30+02:00";659418238.3999999
"Total Network Transmitted";"2020-05-04T14:40:35+02:00";673759830.5420517
"Total Network Transmitted";"2020-05-04T14:40:40+02:00";665979439.9605125
"Total Network Transmitted";"2020-05-04T14:40:45+02:00";671815907.0486097
"Total Network Transmitted";"2020-05-04T14:40:50+02:00";664769371.5004197
"Total Network Transmitted";"2020-05-04T14:40:55+02:00";666019983.9999999
"Total Network Transmitted";"2020-05-04T14:41:00+02:00";650076502.4201479
"Total Network Transmitted";"2020-05-04T14:41:05+02:00";670082429.4583163
"Total Network Transmitted";"2020-05-04T14:41:10+02:00";653272463.7433088
"Total Network Transmitted";"2020-05-04T14:41:15+02:00";640240469.2789443
"Total Network Transmitted";"2020-05-04T14:41:20+02:00";661790899.1999998
"Total Network Transmitted";"2020-05-04T14:41:25+02:00";675265453.5902419
"Total Network Transmitted";"2020-05-04T14:41:30+02:00";662768164.5266654
"Total Network Transmitted";"2020-05-04T14:41:35+02:00";667622984.1957134
"Total Network Transmitted";"2020-05-04T14:41:40+02:00";652351710.913446
"Total Network Transmitted";"2020-05-04T14:41:45+02:00";674846925.3858408
"Total Network Transmitted";"2020-05-04T14:41:50+02:00";652497885.4635687
"Total Network Transmitted";"2020-05-04T14:41:55+02:00";639697671.3475997
"Total Network Transmitted";"2020-05-04T14:42:00+02:00";662608874.8609357
"Total Network Transmitted";"2020-05-04T14:42:05+02:00";630067440.827894
"Total Network Transmitted";"2020-05-04T14:42:10+02:00";652085932.658163
"Total Network Transmitted";"2020-05-04T14:42:15+02:00";637418423.5605521
"Total Network Transmitted";"2020-05-04T14:42:20+02:00";665950890.2041751
"Total Network Transmitted";"2020-05-04T14:42:25+02:00";675392828.9751052
"Total Network Transmitted";"2020-05-04T14:42:30+02:00";636100692.8000001
"Total Network Transmitted";"2020-05-04T14:42:35+02:00";625318501.269986
"Total Network Transmitted";"2020-05-04T14:42:40+02:00";637374125.9310228
"Total Network Transmitted";"2020-05-04T14:42:45+02:00";632954214.3814287
"Total Network Transmitted";"2020-05-04T14:42:50+02:00";655183494.3999999
"Total Network Transmitted";"2020-05-04T14:42:55+02:00";639486129.0010386
"Total Network Transmitted";"2020-05-04T14:43:00+02:00";655640524.7486428
"Total Network Transmitted";"2020-05-04T14:43:05+02:00";653394222.0029546
"Total Network Transmitted";"2020-05-04T14:43:10+02:00";632080607.9807614
"Total Network Transmitted";"2020-05-04T14:43:15+02:00";635859668.8
"Total Network Transmitted";"2020-05-04T14:43:20+02:00";651804689.4246751
"Total Network Transmitted";"2020-05-04T14:43:25+02:00";655432123.2
"Total Network Transmitted";"2020-05-04T14:43:30+02:00";675546033.4307538
"Total Network Transmitted";"2020-05-04T14:43:35+02:00";628971750.6687124
"Total Network Transmitted";"2020-05-04T14:43:40+02:00";648713014.4000001
"Total Network Transmitted";"2020-05-04T14:43:45+02:00";678530394.9077815
"Total Network Transmitted";"2020-05-04T14:43:50+02:00";646945518.4000001
"Total Network Transmitted";"2020-05-04T14:43:55+02:00";631028975.3532187
"Total Network Transmitted";"2020-05-04T14:44:00+02:00";628881970.9308262
"Total Network Transmitted";"2020-05-04T14:44:05+02:00";615305468.8788518
"Total Network Transmitted";"2020-05-04T14:44:10+02:00";630515071.1544445
"Total Network Transmitted";"2020-05-04T14:44:15+02:00";620135030.8192837
"Total Network Transmitted";"2020-05-04T14:44:20+02:00";608593771.2000002
"Total Network Transmitted";"2020-05-04T14:44:25+02:00";618800122.3281456
"Total Network Transmitted";"2020-05-04T14:44:30+02:00";666183119.6912616
"Total Network Transmitted";"2020-05-04T14:44:35+02:00";652142349.5496911
"Total Network Transmitted";"2020-05-04T14:44:40+02:00";639635496.0843118
"Total Network Transmitted";"2020-05-04T14:44:45+02:00";647603531.1999999
"Total Network Transmitted";"2020-05-04T14:44:50+02:00";654798581.7858255
"Total Network Transmitted";"2020-05-04T14:44:55+02:00";657154132.4421524
"Total Network Transmitted";"2020-05-04T14:45:00+02:00";640839432.3888962
"Total Network Transmitted";"2020-05-04T14:45:05+02:00";637485238.5604163
"Total Network Transmitted";"2020-05-04T14:45:10+02:00";654456241.6000001
"Total Network Transmitted";"2020-05-04T14:45:15+02:00";637050184
"Total Network Transmitted";"2020-05-04T14:45:20+02:00";631064029.1131372
"Total Network Transmitted";"2020-05-04T14:45:25+02:00";631565247.9218869
"Total Network Transmitted";"2020-05-04T14:45:30+02:00";638268675.8282857
"Total Network Transmitted";"2020-05-04T14:45:35+02:00";647955359.2598162
"Total Network Transmitted";"2020-05-04T14:45:40+02:00";644210569.9360957
"Total Network Transmitted";"2020-05-04T14:45:45+02:00";638996080.543163
"Total Network Transmitted";"2020-05-04T14:45:50+02:00";653297157.209838
"Total Network Transmitted";"2020-05-04T14:45:55+02:00";643209824.3169267
"Total Network Transmitted";"2020-05-04T14:46:00+02:00";678055752.259468
"Total Network Transmitted";"2020-05-04T14:46:05+02:00";646999024
"Total Network Transmitted";"2020-05-04T14:46:10+02:00";657545890.2574116
"Total Network Transmitted";"2020-05-04T14:46:15+02:00";670404326.2394242
"Total Network Transmitted";"2020-05-04T14:46:20+02:00";644770343.1375908
"Total Network Transmitted";"2020-05-04T14:46:25+02:00";663161974.7711436
"Total Network Transmitted";"2020-05-04T14:46:30+02:00";679899034.8026395
"Total Network Transmitted";"2020-05-04T14:46:35+02:00";641910104
"Total Network Transmitted";"2020-05-04T14:46:40+02:00";638605451.0028405
"Total Network Transmitted";"2020-05-04T14:46:45+02:00";638534283.2
"Total Network Transmitted";"2020-05-04T14:46:50+02:00";630734062.1783441
"Total Network Transmitted";"2020-05-04T14:46:55+02:00";654992634.1515753
"Total Network Transmitted";"2020-05-04T14:47:00+02:00";650474410.5941966
"Total Network Transmitted";"2020-05-04T14:47:05+02:00";634863668.5441953
"Total Network Transmitted";"2020-05-04T14:47:10+02:00";655531857.9433595
"Total Network Transmitted";"2020-05-04T14:47:15+02:00";630385527.9904059
"Total Network Transmitted";"2020-05-04T14:47:20+02:00";639327124.7305185
"Total Network Transmitted";"2020-05-04T14:47:25+02:00";639388461.4728255
"Total Network Transmitted";"2020-05-04T14:47:30+02:00";663768145.5999999
"Total Network Transmitted";"2020-05-04T14:47:35+02:00";670936946.0301661
"Total Network Transmitted";"2020-05-04T14:47:40+02:00";636208167.9999999
"Total Network Transmitted";"2020-05-04T14:47:45+02:00";643103224.3763629
"Total Network Transmitted";"2020-05-04T14:47:50+02:00";653053915.5966988
"Total Network Transmitted";"2020-05-04T14:47:55+02:00";633844283.594643
"Total Network Transmitted";"2020-05-04T14:48:00+02:00";639254619.0642385
"Total Network Transmitted";"2020-05-04T14:48:05+02:00";629011413.9319338
"Total Network Transmitted";"2020-05-04T14:48:10+02:00";626963327.8313264
"Total Network Transmitted";"2020-05-04T14:48:15+02:00";641403121.5999998
"Total Network Transmitted";"2020-05-04T14:48:20+02:00";661454945.5999999
"Total Network Transmitted";"2020-05-04T14:48:25+02:00";632856826.9219755
"Total Network Transmitted";"2020-05-04T14:48:30+02:00";655587638.4000001
"Total Network Transmitted";"2020-05-04T14:48:35+02:00";639052932.5877975
"Total Network Transmitted";"2020-05-04T14:48:40+02:00";654846984.3858428
"Total Network Transmitted";"2020-05-04T14:48:45+02:00";656429513.0069213
"Total Network Transmitted";"2020-05-04T14:48:50+02:00";635210659.1999999
"Total Network Transmitted";"2020-05-04T14:48:55+02:00";629272319.9999998
"Total Network Transmitted";"2020-05-04T14:49:00+02:00";622898838.4000001
"Total Network Transmitted";"2020-05-04T14:49:05+02:00";638326649.6883024
"Total Network Transmitted";"2020-05-04T14:49:10+02:00";652899703.7287234
"Total Network Transmitted";"2020-05-04T14:49:15+02:00";634541136.8694774
"Total Network Transmitted";"2020-05-04T14:49:20+02:00";634932468.5238856
"Total Network Transmitted";"2020-05-04T14:49:25+02:00";615857647.2713813
"Total Network Transmitted";"2020-05-04T14:49:30+02:00";622055821.4873319
"Total Network Transmitted";"2020-05-04T14:49:35+02:00";642686011.1021882
"Total Network Transmitted";"2020-05-04T14:49:40+02:00";632293726.0918753
"Total Network Transmitted";"2020-05-04T14:49:45+02:00";642635099.9371074
"Total Network Transmitted";"2020-05-04T14:49:50+02:00";645643470.1374326
"Total Network Transmitted";"2020-05-04T14:49:55+02:00";642054957.5342423
"Total Network Transmitted";"2020-05-04T14:50:00+02:00";632446876.7999998
"Total Network Transmitted";"2020-05-04T14:50:05+02:00";648458739.3779557
"Total Network Transmitted";"2020-05-04T14:50:10+02:00";649915489.353108
"Total Network Transmitted";"2020-05-04T14:50:15+02:00";666905472.803449
"Total Network Transmitted";"2020-05-04T14:50:20+02:00";634204015.2238446
"Total Network Transmitted";"2020-05-04T14:50:25+02:00";640311368.0000001
