"Series";"Time";"Value"
"Total Network Received";"2020-05-04T13:19:55+02:00";518399635.1999999
"Total Network Received";"2020-05-04T13:20:00+02:00";511798329.59999996
"Total Network Received";"2020-05-04T13:20:05+02:00";506262540.80000013
"Total Network Received";"2020-05-04T13:20:10+02:00";512848019.2000001
"Total Network Received";"2020-05-04T13:20:15+02:00";517505364.8
"Total Network Received";"2020-05-04T13:20:20+02:00";519242268.8387122
"Total Network Received";"2020-05-04T13:20:25+02:00";519019773.66225255
"Total Network Received";"2020-05-04T13:20:30+02:00";508231640.2059975
"Total Network Received";"2020-05-04T13:20:35+02:00";519451900.19046575
"Total Network Received";"2020-05-04T13:20:40+02:00";521147605.5931186
"Total Network Received";"2020-05-04T13:20:45+02:00";515514027.2
"Total Network Received";"2020-05-04T13:20:50+02:00";525358734.4
"Total Network Received";"2020-05-04T13:20:55+02:00";508586971.2
"Total Network Received";"2020-05-04T13:21:00+02:00";518470006.82935417
"Total Network Received";"2020-05-04T13:21:05+02:00";511173690.61396277
"Total Network Received";"2020-05-04T13:21:10+02:00";509293708.7904365
"Total Network Received";"2020-05-04T13:21:15+02:00";511500197.89866924
"Total Network Received";"2020-05-04T13:21:20+02:00";504365249.25698555
"Total Network Received";"2020-05-04T13:21:25+02:00";504525758.31617665
"Total Network Received";"2020-05-04T13:21:30+02:00";515194124.90692294
"Total Network Received";"2020-05-04T13:21:35+02:00";520050496.55892825
"Total Network Received";"2020-05-04T13:21:40+02:00";511476787.58431137
"Total Network Received";"2020-05-04T13:21:45+02:00";508908199.5211028
"Total Network Received";"2020-05-04T13:21:50+02:00";512431233.18756276
"Total Network Received";"2020-05-04T13:21:55+02:00";518928313.18952215
"Total Network Received";"2020-05-04T13:22:00+02:00";509701799.5369721
