"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T13:15:35+02:00";7771602944
"Total apps memory used";"2020-05-04T13:15:40+02:00";7766245376
"Total apps memory used";"2020-05-04T13:15:45+02:00";7762542592
"Total apps memory used";"2020-05-04T13:15:50+02:00";7765295104
"Total apps memory used";"2020-05-04T13:15:55+02:00";7764307968
"Total apps memory used";"2020-05-04T13:16:00+02:00";7769509888
"Total apps memory used";"2020-05-04T13:16:05+02:00";7759413248
"Total apps memory used";"2020-05-04T13:16:10+02:00";7764897792
"Total apps memory used";"2020-05-04T13:16:15+02:00";7752032256
"Total apps memory used";"2020-05-04T13:16:20+02:00";7777062912
"Total apps memory used";"2020-05-04T13:16:25+02:00";7759233024
"Total apps memory used";"2020-05-04T13:16:30+02:00";7788916736
"Total apps memory used";"2020-05-04T13:16:35+02:00";7772069888
"Total apps memory used";"2020-05-04T13:16:40+02:00";7767322624
"Total apps memory used";"2020-05-04T13:16:45+02:00";7755915264
"Total apps memory used";"2020-05-04T13:16:50+02:00";7782154240
"Total apps memory used";"2020-05-04T13:16:55+02:00";7759081472
"Total apps memory used";"2020-05-04T13:17:00+02:00";7768907776
"Total apps memory used";"2020-05-04T13:17:05+02:00";7763873792
"Total apps memory used";"2020-05-04T13:17:10+02:00";7767838720
"Total apps memory used";"2020-05-04T13:17:15+02:00";7774552064
"Total apps memory used";"2020-05-04T13:17:20+02:00";7769296896
"Total apps memory used";"2020-05-04T13:17:25+02:00";7793131520
"Total apps memory used";"2020-05-04T13:17:30+02:00";7776907264
"Total apps memory used";"2020-05-04T13:17:35+02:00";7764180992
"Total apps memory used";"2020-05-04T13:17:40+02:00";7784755200
"Total apps memory used";"2020-05-04T13:17:45+02:00";7763992576
"Total apps memory used";"2020-05-04T13:17:50+02:00";7772061696
"Total apps memory used";"2020-05-04T13:17:55+02:00";7771279360
"Total apps memory used";"2020-05-04T13:18:00+02:00";7789170688
"Total apps memory used";"2020-05-04T13:18:05+02:00";7775911936
"Total apps memory used";"2020-05-04T13:18:10+02:00";7774711808
"Total apps memory used";"2020-05-04T13:18:15+02:00";7787257856
"Total apps memory used";"2020-05-04T13:18:20+02:00";7802298368
"Total apps memory used";"2020-05-04T13:18:25+02:00";7789543424
"Total apps memory used";"2020-05-04T13:18:30+02:00";7793704960
"Total apps memory used";"2020-05-04T13:18:35+02:00";7788699648
"Total apps memory used";"2020-05-04T13:18:40+02:00";7796629504
"Total apps memory used";"2020-05-04T13:18:45+02:00";7798149120
"Total apps memory used";"2020-05-04T13:18:50+02:00";7797972992
"Total apps memory used";"2020-05-04T13:18:55+02:00";7801929728
"Total apps memory used";"2020-05-04T13:19:00+02:00";7786496000
"Total apps memory used";"2020-05-04T13:19:05+02:00";7788896256
"Total apps memory used";"2020-05-04T13:19:10+02:00";7791226880
"Total apps memory used";"2020-05-04T13:19:15+02:00";7794860032
"Total apps memory used";"2020-05-04T13:19:20+02:00";7781314560
"Total apps memory used";"2020-05-04T13:19:25+02:00";7796125696
"Total apps memory used";"2020-05-04T13:19:30+02:00";7795429376
"Total apps memory used";"2020-05-04T13:19:35+02:00";7792066560
"Total apps memory used";"2020-05-04T13:19:40+02:00";7784751104
"Total apps memory used";"2020-05-04T13:19:45+02:00";7789367296
"Total apps memory used";"2020-05-04T13:19:50+02:00";7797755904
"Total apps memory used";"2020-05-04T13:19:55+02:00";7808876544
"Total apps memory used";"2020-05-04T13:20:00+02:00";7791742976
"Total apps memory used";"2020-05-04T13:20:05+02:00";7796555776
"Total apps memory used";"2020-05-04T13:20:10+02:00";7794819072
"Total apps memory used";"2020-05-04T13:20:15+02:00";7822401536
"Total apps memory used";"2020-05-04T13:20:20+02:00";7813177344
"Total apps memory used";"2020-05-04T13:20:25+02:00";7795212288
"Total apps memory used";"2020-05-04T13:20:30+02:00";7794413568
"Total apps memory used";"2020-05-04T13:20:35+02:00";7807115264
"Total apps memory used";"2020-05-04T13:20:40+02:00";7798640640
"Total apps memory used";"2020-05-04T13:20:45+02:00";7808626688
"Total apps memory used";"2020-05-04T13:20:50+02:00";7807016960
"Total apps memory used";"2020-05-04T13:20:55+02:00";7794216960
"Total apps memory used";"2020-05-04T13:21:00+02:00";7805980672
"Total apps memory used";"2020-05-04T13:21:05+02:00";7806967808
"Total apps memory used";"2020-05-04T13:21:10+02:00";7807598592
"Total apps memory used";"2020-05-04T13:21:15+02:00";7799599104
"Total apps memory used";"2020-05-04T13:21:20+02:00";7808622592
"Total apps memory used";"2020-05-04T13:21:25+02:00";7810068480
"Total apps memory used";"2020-05-04T13:21:30+02:00";7798788096
"Total apps memory used";"2020-05-04T13:21:35+02:00";7808495616
"Total apps memory used";"2020-05-04T13:21:40+02:00";7802068992
"Total apps memory used";"2020-05-04T13:21:45+02:00";7804739584
"Total apps memory used";"2020-05-04T13:21:50+02:00";7808413696
"Total apps memory used";"2020-05-04T13:21:55+02:00";7823351808
"Total apps memory used";"2020-05-04T13:22:00+02:00";7815344128
