"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T13:16:50+02:00";507804203.5527054
"Total Network Transmitted";"2020-05-04T13:16:55+02:00";514261348.7999999
"Total Network Transmitted";"2020-05-04T13:17:00+02:00";528084482.15717435
"Total Network Transmitted";"2020-05-04T13:17:05+02:00";510178817.92086995
"Total Network Transmitted";"2020-05-04T13:17:10+02:00";523785835.0985146
"Total Network Transmitted";"2020-05-04T13:17:15+02:00";517263233.60000014
"Total Network Transmitted";"2020-05-04T13:17:20+02:00";508285193.6000001
"Total Network Transmitted";"2020-05-04T13:17:25+02:00";525346401.5558576
"Total Network Transmitted";"2020-05-04T13:17:30+02:00";511196214.92501
"Total Network Transmitted";"2020-05-04T13:17:35+02:00";515902344.0671865
"Total Network Transmitted";"2020-05-04T13:17:40+02:00";517666474.4712142
"Total Network Transmitted";"2020-05-04T13:17:45+02:00";511984300.2637872
"Total Network Transmitted";"2020-05-04T13:17:50+02:00";512756371.1516704
"Total Network Transmitted";"2020-05-04T13:17:55+02:00";514900123.5034054
"Total Network Transmitted";"2020-05-04T13:18:00+02:00";510034157.3295416
"Total Network Transmitted";"2020-05-04T13:18:05+02:00";527334855.4738147
"Total Network Transmitted";"2020-05-04T13:18:10+02:00";517338244.03631264
"Total Network Transmitted";"2020-05-04T13:18:15+02:00";518572209.61824363
"Total Network Transmitted";"2020-05-04T13:18:20+02:00";507445003.0297939
"Total Network Transmitted";"2020-05-04T13:18:25+02:00";513244458.59429246
"Total Network Transmitted";"2020-05-04T13:18:30+02:00";509415011.7454753
"Total Network Transmitted";"2020-05-04T13:18:35+02:00";519528552.06046796
"Total Network Transmitted";"2020-05-04T13:18:40+02:00";515956958.3151829
"Total Network Transmitted";"2020-05-04T13:18:45+02:00";525602982.45470905
"Total Network Transmitted";"2020-05-04T13:18:50+02:00";516291701.89639086
"Total Network Transmitted";"2020-05-04T13:18:55+02:00";513901936.2611723
"Total Network Transmitted";"2020-05-04T13:19:00+02:00";523794259.2
"Total Network Transmitted";"2020-05-04T13:19:05+02:00";505294705.6
"Total Network Transmitted";"2020-05-04T13:19:10+02:00";503125055.99999994
"Total Network Transmitted";"2020-05-04T13:19:15+02:00";504879411.3833233
"Total Network Transmitted";"2020-05-04T13:19:20+02:00";514326261.88565713
"Total Network Transmitted";"2020-05-04T13:19:25+02:00";513044648.00000006
"Total Network Transmitted";"2020-05-04T13:19:30+02:00";514337984.00000006
"Total Network Transmitted";"2020-05-04T13:19:35+02:00";523755225.1728854
"Total Network Transmitted";"2020-05-04T13:19:40+02:00";520108525.88885766
"Total Network Transmitted";"2020-05-04T13:19:45+02:00";511488456.06715673
"Total Network Transmitted";"2020-05-04T13:19:50+02:00";518588682.5893157
"Total Network Transmitted";"2020-05-04T13:19:55+02:00";520625793.59999996
"Total Network Transmitted";"2020-05-04T13:20:00+02:00";512963979.1999999
"Total Network Transmitted";"2020-05-04T13:20:05+02:00";507068353.59999996
"Total Network Transmitted";"2020-05-04T13:20:10+02:00";514157601.60000014
"Total Network Transmitted";"2020-05-04T13:20:15+02:00";519908252.8000001
"Total Network Transmitted";"2020-05-04T13:20:20+02:00";521320773.2111177
"Total Network Transmitted";"2020-05-04T13:20:25+02:00";521308089.3135428
"Total Network Transmitted";"2020-05-04T13:20:30+02:00";511732959.0646941
"Total Network Transmitted";"2020-05-04T13:20:35+02:00";522141074.8723683
"Total Network Transmitted";"2020-05-04T13:20:40+02:00";521754240.8254451
"Total Network Transmitted";"2020-05-04T13:20:45+02:00";515953217.6000001
"Total Network Transmitted";"2020-05-04T13:20:50+02:00";525785851.1999998
"Total Network Transmitted";"2020-05-04T13:20:55+02:00";510935998.3999999
"Total Network Transmitted";"2020-05-04T13:21:00+02:00";521506875.4261947
"Total Network Transmitted";"2020-05-04T13:21:05+02:00";513807886.7069414
"Total Network Transmitted";"2020-05-04T13:21:10+02:00";511778182.8728443
"Total Network Transmitted";"2020-05-04T13:21:15+02:00";513654335.92757916
"Total Network Transmitted";"2020-05-04T13:21:20+02:00";505468542.7948087
"Total Network Transmitted";"2020-05-04T13:21:25+02:00";505403191.66886616
"Total Network Transmitted";"2020-05-04T13:21:30+02:00";516422796.2442576
"Total Network Transmitted";"2020-05-04T13:21:35+02:00";522415748.10765845
"Total Network Transmitted";"2020-05-04T13:21:40+02:00";514076542.5621789
"Total Network Transmitted";"2020-05-04T13:21:45+02:00";510874878.5479855
"Total Network Transmitted";"2020-05-04T13:21:50+02:00";514692127.1237714
"Total Network Transmitted";"2020-05-04T13:21:55+02:00";521994279.4471506
"Total Network Transmitted";"2020-05-04T13:22:00+02:00";510906313.9010692
