"Series";"Time";"Value"
"CPU-Total";"2020-05-04T15:16:35+02:00";1148.588377142138
"CPU-Total";"2020-05-04T15:16:40+02:00";1170.8405614509825
"CPU-Total";"2020-05-04T15:16:45+02:00";1165.2909785221038
"CPU-Total";"2020-05-04T15:16:50+02:00";1159.99371395869
"CPU-Total";"2020-05-04T15:16:55+02:00";1159.4855884048427
"CPU-Total";"2020-05-04T15:17:00+02:00";1144.3462472790006
"CPU-Total";"2020-05-04T15:17:05+02:00";1171.131094395201
"CPU-Total";"2020-05-04T15:17:10+02:00";1168.0024028460489
"CPU-Total";"2020-05-04T15:17:15+02:00";1153.3671819340664
"CPU-Total";"2020-05-04T15:17:20+02:00";1162.5931718752802
"CPU-Total";"2020-05-04T15:17:25+02:00";1174.9175349056768
"CPU-Total";"2020-05-04T15:17:30+02:00";1191.0000702613613
"CPU-Total";"2020-05-04T15:17:35+02:00";1144.0344120042773
"CPU-Total";"2020-05-04T15:17:40+02:00";1170.5837596218844
"CPU-Total";"2020-05-04T15:17:45+02:00";1183.2661623736592
"CPU-Total";"2020-05-04T15:17:50+02:00";1145.8489537819698
"CPU-Total";"2020-05-04T15:17:55+02:00";1141.102389286516
"CPU-Total";"2020-05-04T15:18:00+02:00";1185.845668198635
"CPU-Total";"2020-05-04T15:18:05+02:00";1192.9685412466154
"CPU-Total";"2020-05-04T15:18:10+02:00";1162.97766410347
"CPU-Total";"2020-05-04T15:18:15+02:00";1149.2686719685923
"CPU-Total";"2020-05-04T15:18:20+02:00";1175.854351192924
"CPU-Total";"2020-05-04T15:18:25+02:00";1179.1963310385393
"CPU-Total";"2020-05-04T15:18:30+02:00";1163.0595437722404
"CPU-Total";"2020-05-04T15:18:35+02:00";1149.443751296837
"CPU-Total";"2020-05-04T15:18:40+02:00";1153.774126301269
"CPU-Total";"2020-05-04T15:18:45+02:00";1155.7275310058096
"CPU-Total";"2020-05-04T15:18:50+02:00";1166.401341385626
"CPU-Total";"2020-05-04T15:18:55+02:00";1153.5618514286814
"CPU-Total";"2020-05-04T15:19:00+02:00";1151.929721080287
"CPU-Total";"2020-05-04T15:19:05+02:00";1174.8886339707128
"CPU-Total";"2020-05-04T15:19:10+02:00";1177.0527214680926
"CPU-Total";"2020-05-04T15:19:15+02:00";1159.8623294493925
