"Series";"Time";"Value"
"Total Network Received";"2020-05-04T15:16:35+02:00";1380061333.6588826
"Total Network Received";"2020-05-04T15:16:40+02:00";1412424689.1201434
"Total Network Received";"2020-05-04T15:16:45+02:00";1414777572.7575703
"Total Network Received";"2020-05-04T15:16:50+02:00";1394975911.068749
"Total Network Received";"2020-05-04T15:16:55+02:00";1394825751.4163046
"Total Network Received";"2020-05-04T15:17:00+02:00";1371400986.0767188
"Total Network Received";"2020-05-04T15:17:05+02:00";1374610891.3313272
"Total Network Received";"2020-05-04T15:17:10+02:00";1394456093.6798103
"Total Network Received";"2020-05-04T15:17:15+02:00";1400055605.6794677
"Total Network Received";"2020-05-04T15:17:20+02:00";1362968552.1237862
"Total Network Received";"2020-05-04T15:17:25+02:00";1377692888.7415156
"Total Network Received";"2020-05-04T15:17:30+02:00";1399069381.7843835
"Total Network Received";"2020-05-04T15:17:35+02:00";1410458270.141775
"Total Network Received";"2020-05-04T15:17:40+02:00";1363921673.5799465
"Total Network Received";"2020-05-04T15:17:45+02:00";1376771979.4500527
"Total Network Received";"2020-05-04T15:17:50+02:00";1387178535.3292851
"Total Network Received";"2020-05-04T15:17:55+02:00";1347378613.3505435
"Total Network Received";"2020-05-04T15:18:00+02:00";1402961223.2851024
"Total Network Received";"2020-05-04T15:18:05+02:00";1382677994.7389104
"Total Network Received";"2020-05-04T15:18:10+02:00";1369126644.4476557
"Total Network Received";"2020-05-04T15:18:15+02:00";1358523916.2852833
"Total Network Received";"2020-05-04T15:18:20+02:00";1380354932.1997995
"Total Network Received";"2020-05-04T15:18:25+02:00";1392574392.7545083
"Total Network Received";"2020-05-04T15:18:30+02:00";1381093102.8662703
"Total Network Received";"2020-05-04T15:18:35+02:00";1385587699.613433
"Total Network Received";"2020-05-04T15:18:40+02:00";1367662148.590067
"Total Network Received";"2020-05-04T15:18:45+02:00";1356550705.103711
"Total Network Received";"2020-05-04T15:18:50+02:00";1398248112.5985982
"Total Network Received";"2020-05-04T15:18:55+02:00";1406705773.312744
"Total Network Received";"2020-05-04T15:19:00+02:00";1390269755.102461
"Total Network Received";"2020-05-04T15:19:05+02:00";1376607672.7893808
"Total Network Received";"2020-05-04T15:19:10+02:00";1376191013.0582826
"Total Network Received";"2020-05-04T15:19:15+02:00";1366310040.0982792
"Total Network Received";"2020-05-04T15:19:20+02:00";1366052183.6244724
"Total Network Received";"2020-05-04T15:19:25+02:00";1375377875.8459787
"Total Network Received";"2020-05-04T15:19:30+02:00";1359047039.7742934
"Total Network Received";"2020-05-04T15:19:35+02:00";1375576652.8934548
"Total Network Received";"2020-05-04T15:19:40+02:00";1350336748.6082826
"Total Network Received";"2020-05-04T15:19:45+02:00";1380072183.1614516
"Total Network Received";"2020-05-04T15:19:50+02:00";1407858855.603962
"Total Network Received";"2020-05-04T15:19:55+02:00";1366017487.6824994
"Total Network Received";"2020-05-04T15:20:00+02:00";1360016145.6489553
"Total Network Received";"2020-05-04T15:20:05+02:00";1368141610.4098995
"Total Network Received";"2020-05-04T15:20:10+02:00";1371964378.933336
"Total Network Received";"2020-05-04T15:20:15+02:00";1383144458.9364643
"Total Network Received";"2020-05-04T15:20:20+02:00";1385665581.6855955
"Total Network Received";"2020-05-04T15:20:25+02:00";1377317009.188156
"Total Network Received";"2020-05-04T15:20:30+02:00";1360300758.8457384
"Total Network Received";"2020-05-04T15:20:35+02:00";1375523230.2112389
"Total Network Received";"2020-05-04T15:20:40+02:00";1379607026.086103
"Total Network Received";"2020-05-04T15:20:45+02:00";1382592340.627143
"Total Network Received";"2020-05-04T15:20:50+02:00";1360263822.9927893
"Total Network Received";"2020-05-04T15:20:55+02:00";1367958479.121965
"Total Network Received";"2020-05-04T15:21:00+02:00";1366682631.2269185
"Total Network Received";"2020-05-04T15:21:05+02:00";1376627211.0868688
"Total Network Received";"2020-05-04T15:21:10+02:00";1354765381.090696
"Total Network Received";"2020-05-04T15:21:15+02:00";1385645833.5338576
"Total Network Received";"2020-05-04T15:21:20+02:00";1381305778.829607
"Total Network Received";"2020-05-04T15:21:25+02:00";1368389114.5286002
"Total Network Received";"2020-05-04T15:21:30+02:00";1398550242.9552934
"Total Network Received";"2020-05-04T15:21:35+02:00";1380104697.8666058
"Total Network Received";"2020-05-04T15:21:40+02:00";1361813009.0025125
"Total Network Received";"2020-05-04T15:21:45+02:00";1377775278.3264768
"Total Network Received";"2020-05-04T15:21:50+02:00";1375254981.7425067
"Total Network Received";"2020-05-04T15:21:55+02:00";1370970013.497054
"Total Network Received";"2020-05-04T15:22:00+02:00";1383236224.78673
"Total Network Received";"2020-05-04T15:22:05+02:00";1386032406.5877082
"Total Network Received";"2020-05-04T15:22:10+02:00";1413929319.484214
"Total Network Received";"2020-05-04T15:22:15+02:00";1414080298.3911273
"Total Network Received";"2020-05-04T15:22:20+02:00";1411072257.8491037
"Total Network Received";"2020-05-04T15:22:25+02:00";1401805742.7920527
"Total Network Received";"2020-05-04T15:22:30+02:00";1425538475.539587
"Total Network Received";"2020-05-04T15:22:35+02:00";1403448582.685692
"Total Network Received";"2020-05-04T15:22:40+02:00";1377774029.566835
"Total Network Received";"2020-05-04T15:22:45+02:00";1408562479.59659
"Total Network Received";"2020-05-04T15:22:50+02:00";1350585908.061276
"Total Network Received";"2020-05-04T15:22:55+02:00";1358161660.7349153
"Total Network Received";"2020-05-04T15:23:00+02:00";1417279568.5110362
"Total Network Received";"2020-05-04T15:23:05+02:00";1376390898.9292016
"Total Network Received";"2020-05-04T15:23:10+02:00";1358798196.953458
"Total Network Received";"2020-05-04T15:23:15+02:00";1383857902.854431
"Total Network Received";"2020-05-04T15:23:20+02:00";1405566110.1028988
"Total Network Received";"2020-05-04T15:23:25+02:00";1398767639.8444402
"Total Network Received";"2020-05-04T15:23:30+02:00";1404003893.815977
"Total Network Received";"2020-05-04T15:23:35+02:00";1403438288.3112805
"Total Network Received";"2020-05-04T15:23:40+02:00";1418771942.3024704
"Total Network Received";"2020-05-04T15:23:45+02:00";1424394029.2156231
"Total Network Received";"2020-05-04T15:23:50+02:00";1409978012.554044
"Total Network Received";"2020-05-04T15:23:55+02:00";1355024374.5576375
"Total Network Received";"2020-05-04T15:24:00+02:00";1390454399.1310081
"Total Network Received";"2020-05-04T15:24:05+02:00";1381450945.2526836
"Total Network Received";"2020-05-04T15:24:10+02:00";1392992326.5493217
"Total Network Received";"2020-05-04T15:24:15+02:00";1384984900.5198164
"Total Network Received";"2020-05-04T15:24:20+02:00";1385185438.6150715
"Total Network Received";"2020-05-04T15:24:25+02:00";1344335434.2552066
"Total Network Received";"2020-05-04T15:24:30+02:00";1378639622.9907546
"Total Network Received";"2020-05-04T15:24:35+02:00";1362837335.4356902
"Total Network Received";"2020-05-04T15:24:40+02:00";1362923299.9433255
"Total Network Received";"2020-05-04T15:24:45+02:00";1392319402.7532866
"Total Network Received";"2020-05-04T15:24:50+02:00";1378592714.945892
"Total Network Received";"2020-05-04T15:24:55+02:00";1355229865.29192
"Total Network Received";"2020-05-04T15:25:00+02:00";1373040078.4821267
"Total Network Received";"2020-05-04T15:25:05+02:00";1362609759.157477
"Total Network Received";"2020-05-04T15:25:10+02:00";1338500646.1407793
"Total Network Received";"2020-05-04T15:25:15+02:00";1402951127.6359005
"Total Network Received";"2020-05-04T15:25:20+02:00";1372834423.0452042
"Total Network Received";"2020-05-04T15:25:25+02:00";1368626643.7064004
"Total Network Received";"2020-05-04T15:25:30+02:00";1381315087.2217343
"Total Network Received";"2020-05-04T15:25:35+02:00";1391832209.6907294
"Total Network Received";"2020-05-04T15:25:40+02:00";1407060058.9303977
