"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T15:24:50+02:00";9580986368
"Total apps memory used";"2020-05-04T15:24:55+02:00";9584246784
"Total apps memory used";"2020-05-04T15:25:00+02:00";9584525312
"Total apps memory used";"2020-05-04T15:25:05+02:00";9581838336
"Total apps memory used";"2020-05-04T15:25:10+02:00";9592840192
"Total apps memory used";"2020-05-04T15:25:15+02:00";9594703872
"Total apps memory used";"2020-05-04T15:25:20+02:00";9593741312
"Total apps memory used";"2020-05-04T15:25:25+02:00";9593409536
"Total apps memory used";"2020-05-04T15:25:30+02:00";9563439104
"Total apps memory used";"2020-05-04T15:25:35+02:00";9571450880
"Total apps memory used";"2020-05-04T15:25:40+02:00";9590996992
"Total apps memory used";"2020-05-04T15:25:45+02:00";9580765184
"Total apps memory used";"2020-05-04T15:25:50+02:00";9571164160
"Total apps memory used";"2020-05-04T15:25:55+02:00";9594490880
"Total apps memory used";"2020-05-04T15:26:00+02:00";9593425920
"Total apps memory used";"2020-05-04T15:26:05+02:00";9586589696
"Total apps memory used";"2020-05-04T15:26:10+02:00";9585582080
"Total apps memory used";"2020-05-04T15:26:15+02:00";9581228032
"Total apps memory used";"2020-05-04T15:26:20+02:00";9589387264
"Total apps memory used";"2020-05-04T15:26:25+02:00";9592979456
"Total apps memory used";"2020-05-04T15:26:30+02:00";9594556416
"Total apps memory used";"2020-05-04T15:26:35+02:00";9584537600
