"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T15:16:35+02:00";1396062086.6945689
"Total Network Transmitted";"2020-05-04T15:16:40+02:00";1422838775.2403088
"Total Network Transmitted";"2020-05-04T15:16:45+02:00";1427461115.5311434
"Total Network Transmitted";"2020-05-04T15:16:50+02:00";1404294360.0744367
"Total Network Transmitted";"2020-05-04T15:16:55+02:00";1407446676.8947864
"Total Network Transmitted";"2020-05-04T15:17:00+02:00";1380644299.4912205
"Total Network Transmitted";"2020-05-04T15:17:05+02:00";1382971303.1624928
"Total Network Transmitted";"2020-05-04T15:17:10+02:00";1410378075.6313457
"Total Network Transmitted";"2020-05-04T15:17:15+02:00";1409373087.4805942
"Total Network Transmitted";"2020-05-04T15:17:20+02:00";1373095483.5542164
"Total Network Transmitted";"2020-05-04T15:17:25+02:00";1388737774.7410254
"Total Network Transmitted";"2020-05-04T15:17:30+02:00";1409970553.1207385
"Total Network Transmitted";"2020-05-04T15:17:35+02:00";1426454130.104859
"Total Network Transmitted";"2020-05-04T15:17:40+02:00";1370787405.6947768
"Total Network Transmitted";"2020-05-04T15:17:45+02:00";1387805578.8685822
"Total Network Transmitted";"2020-05-04T15:17:50+02:00";1400650954.4379318
"Total Network Transmitted";"2020-05-04T15:17:55+02:00";1354519387.511726
"Total Network Transmitted";"2020-05-04T15:18:00+02:00";1417508567.7758079
"Total Network Transmitted";"2020-05-04T15:18:05+02:00";1389930471.5860102
"Total Network Transmitted";"2020-05-04T15:18:10+02:00";1385094641.4404647
"Total Network Transmitted";"2020-05-04T15:18:15+02:00";1369152375.9699624
"Total Network Transmitted";"2020-05-04T15:18:20+02:00";1390626331.1637135
"Total Network Transmitted";"2020-05-04T15:18:25+02:00";1405099565.623916
"Total Network Transmitted";"2020-05-04T15:18:30+02:00";1391247606.7973635
"Total Network Transmitted";"2020-05-04T15:18:35+02:00";1396522586.8969123
"Total Network Transmitted";"2020-05-04T15:18:40+02:00";1380257099.713435
"Total Network Transmitted";"2020-05-04T15:18:45+02:00";1367623277.442826
"Total Network Transmitted";"2020-05-04T15:18:50+02:00";1410112283.9600444
"Total Network Transmitted";"2020-05-04T15:18:55+02:00";1415639680.308802
"Total Network Transmitted";"2020-05-04T15:19:00+02:00";1406548957.2256277
"Total Network Transmitted";"2020-05-04T15:19:05+02:00";1387404314.4044967
"Total Network Transmitted";"2020-05-04T15:19:10+02:00";1385820370.0671175
"Total Network Transmitted";"2020-05-04T15:19:15+02:00";1374123103.065432
"Total Network Transmitted";"2020-05-04T15:19:20+02:00";1377411174.754765
"Total Network Transmitted";"2020-05-04T15:19:25+02:00";1387042007.0772674
"Total Network Transmitted";"2020-05-04T15:19:30+02:00";1370269546.7487814
"Total Network Transmitted";"2020-05-04T15:19:35+02:00";1384495717.6369593
"Total Network Transmitted";"2020-05-04T15:19:40+02:00";1361899082.2047713
"Total Network Transmitted";"2020-05-04T15:19:45+02:00";1392562608.26657
"Total Network Transmitted";"2020-05-04T15:19:50+02:00";1420090882.679984
"Total Network Transmitted";"2020-05-04T15:19:55+02:00";1373573145.0777798
"Total Network Transmitted";"2020-05-04T15:20:00+02:00";1375336152.1373706
"Total Network Transmitted";"2020-05-04T15:20:05+02:00";1378207071.4693227
"Total Network Transmitted";"2020-05-04T15:20:10+02:00";1382951939.8576639
"Total Network Transmitted";"2020-05-04T15:20:15+02:00";1391613670.2073212
"Total Network Transmitted";"2020-05-04T15:20:20+02:00";1402500896.0853646
"Total Network Transmitted";"2020-05-04T15:20:25+02:00";1382248666.7117386
"Total Network Transmitted";"2020-05-04T15:20:30+02:00";1374418727.561109
"Total Network Transmitted";"2020-05-04T15:20:35+02:00";1385616702.1415582
"Total Network Transmitted";"2020-05-04T15:20:40+02:00";1392137371.7617254
