timeStamp,elapsed,label,success,Latency
1588600385811,195,Add Product 2 to Cart,true,46
1588600385868,155,Add Product 2 to Cart,true,24
1588600385826,205,Add Product 2 to Cart,true,35
1588600385983,50,Logout,true,11
1588600386020,19,Home,true,19
1588600386008,33,Home,true,32
1588600385968,74,Logout,true,12
1588600386011,34,Logout,true,11
1588600385950,97,List Products with different page,true,95
1588600385973,84,List Products with different page,true,80
1588600386032,30,Logout,true,12
1588600386036,29,Logout,true,8
1588600385972,95,List Products with different page,true,93
1588600386052,20,Home,true,20
1588600386046,29,Logout,true,9
1588600386071,17,Home,true,17
1588600386079,16,Home,true,16
1588600386068,28,Logout,true,7
1588600386117,54,Login,true,22
1588600386116,56,Login,true,26
1588600386135,61,Login,true,22
1588600386168,33,Home,true,33
1588600386140,64,List Products,true,61
1588600386155,54,Login,true,31
1588600386183,29,Home,true,29
1588600386232,33,Home,true,33
1588600386235,39,Home,true,39
1588600386211,65,Home,true,64
1588600386208,72,Login,true,38
1588600386150,131,Add Product 2 to Cart,true,18
1588600386268,27,Home,true,27
1588600386246,50,Home,true,50
1588600386220,79,Login,true,48
1588600386173,133,Add Product 2 to Cart,true,17
1588600386252,60,Login,true,32
1588600386171,142,Add Product 2 to Cart,true,13
1588600386279,54,Login,true,31
1588600386270,64,Login,true,42
1588600386317,65,List Products,true,61
1588600386351,32,Logout,true,10
1588600386371,40,Logout,true,19
1588600386374,43,Logout,true,9
1588600386317,115,List Products,true,113
1588600386335,101,List Products,true,98
1588600386356,98,List Products,true,93
1588600386383,78,Login,true,51
1588600386369,98,Login,true,49
1588600386408,82,List Products,true,68
1588600386420,84,List Products,true,81
1588600386338,171,Look at Product,true,170
1588600386452,60,List Products,true,58
1588600386433,81,Login,true,49
1588600386446,75,Login,true,39
1588600386411,113,Login,true,73
1588600386435,94,Login,true,54
1588600386471,94,List Products,true,87
1588600386468,96,Login,true,57
1588600386488,80,List Products,true,71
1588600386550,26,Home,true,26
1588600386573,23,Home,true,23
1588600386570,26,Home,true,26
1588600386568,68,List Products,true,64
1588600386583,54,List Products,true,51
1588600386517,147,Look at Product,true,146
1588600386534,136,Look at Product,true,135
1588600386516,163,Look at Product,true,162
1588600386611,70,List Products,true,67
1588600386537,148,Add Product to Cart,true,29
1588600386555,130,Look at Product,true,118
1588600386633,74,List Products,true,70
1588600386609,114,Look at Product,true,112
1588600386647,76,List Products,true,63
1588600386635,89,List Products,true,77
1588600386668,59,List Products,true,56
1588600386620,117,Look at Product,true,115
1588600386653,98,Look at Product,true,94
1588600386679,84,Look at Product,true,83
1588600386671,93,Look at Product,true,92
1588600386737,80,List Products with different page,true,77
1588600386750,71,Login,true,28
1588600386771,54,Login,true,31
1588600386716,126,Add Product to Cart,true,26
1588600386734,124,Add Product to Cart,true,14
1588600386773,86,Login,true,51
1588600386755,128,Add Product to Cart,true,17
1588600386717,170,Add Product to Cart,true,30
1588600386784,142,Look at Product,true,142
1588600386808,121,Add Product to Cart,true,20
1588600386768,179,Look at Product,true,179
1588600386836,123,Look at Product,true,122
1588600386811,160,Look at Product,true,158
1588600386820,155,Add Product to Cart,true,25
1588600386879,152,Add Product to Cart,true,20
1588600386852,193,Add Product to Cart,true,31
1588600386871,185,Add Product to Cart,true,24
1588600386868,199,Look at Product,true,198
1588600386847,232,Look at Product,true,231
1588600386832,279,Look at Product,true,277
1588600386972,159,List Products,true,153
1588600386917,216,List Products with different page,true,212
1588600386950,188,List Products,true,184
1588600387008,139,List Products with different page,true,137
1588600386955,219,List Products with different page,true,218
1588600387052,121,List Products with different page,true,90
1588600386973,203,List Products,true,202
1588600387020,157,List Products with different page,true,122
1588600387079,99,List Products with different page,true,91
1588600386937,259,Add Product 2 to Cart,true,16
1588600387197,30,Logout,true,9
1588600386968,279,Add Product to Cart,true,167
1588600387177,134,Look at Product,true,128
1588600387111,201,Add Product to Cart,true,60
1588600387248,77,List Products with different page,true,72
1588600386984,356,Add Product to Cart,true,154
1588600387068,280,Add Product to Cart,true,107
1588600387035,313,Add Product to Cart,true,137
1588600387134,219,Add Product 2 to Cart,true,36
1588600387011,343,Add Product to Cart,true,160
1588600387079,276,Add Product to Cart,true,94
1588600387175,183,Add Product 2 to Cart,true,27
1588600387171,238,Look at Product,true,236
1588600387375,36,Logout,true,9
1588600387279,137,Add Product 2 to Cart,true,18
1588600387220,203,Add Product 2 to Cart,true,28
1588600387354,70,Logout,true,29
1588600387397,30,Home,true,30
1588600387172,259,Look at Product,true,256
1588600387313,118,List Products with different page,true,115
1588600387208,230,Add Product 2 to Cart,true,27
1588600387252,202,Add Product 2 to Cart,true,15
1588600387348,139,List Products with different page,true,138
1588600387424,68,Logout,true,31
1588600387439,53,Logout,true,13
1588600387455,53,Logout,true,11
1588600387378,152,Add Product to Cart,true,12
1588600387431,114,Add Product to Cart,true,27
1588600387448,102,Add Product 2 to Cart,true,15
1588600387479,82,Logout,true,17
1588600387410,153,Add Product to Cart,true,17
1588600387554,25,Home,true,25
1588600386916,668,List Products with different page,true,665
1588600387575,14,Home,true,14
1588600387515,169,Add Product 2 to Cart,true,13
1588600387640,68,Home,true,68
1588600387597,112,Login,true,34
1588600387355,369,List Products with different page,true,366
1588600387679,48,Home,true,48
1588600387624,117,Home,true,117
1588600387713,30,Logout,true,8
1588600386934,808,List Products with different page,true,805
1588600387656,88,Home,true,88
1588600387549,210,Add Product 2 to Cart,true,13
1588600387648,111,Logout,true,10
1588600387587,174,Add Product 2 to Cart,true,18
1588600387615,154,List Products with different page,true,129
1588600387632,142,List Products with different page,true,140
1588600387754,39,Login,true,22
1588600387760,33,Logout,true,11
1588600387071,745,List Products with different page,true,743
1588600387775,43,Login,true,24
1588600387726,102,Add Product 2 to Cart,true,18
1588600387787,43,Logout,true,8
1588600387797,59,List Products,true,52
1588600387848,31,Home,true,31
1588600387824,55,Login,true,26
1588600387744,137,Add Product 2 to Cart,true,24
1588600387839,43,Login,true,25
1588600387348,544,List Products with different page,true,542
1588600387810,85,Add Product 2 to Cart,true,14
1588600387855,56,Login,true,26
1588600387880,50,Login,true,22
1588600387818,117,Add Product 2 to Cart,true,14
1588600387913,38,Home,true,38
1588600387341,634,List Products with different page,true,630
1588600387926,51,Logout,true,19
1588600387833,147,Add Product 2 to Cart,true,24
1588600387945,42,Logout,true,13
1588600387356,634,List Products with different page,true,632
1588600387894,110,Add Product 2 to Cart,true,12
1588600387961,44,Home,true,44
1588600387987,24,Home,true,24
1588600387954,62,List Products,true,58
1588600387976,67,List Products,true,59
1588600388018,32,Logout,true,10
1588600388013,39,Logout,true,8
1588600388024,55,List Products,true,53
1588600387978,114,Add Product 2 to Cart,true,14
1588600388048,47,Login,true,22
1588600387991,112,Add Product 2 to Cart,true,15
1588600388031,92,Logout,true,7
1588600387576,552,List Products with different page,true,548
1588600388094,37,Logout,true,9
1588600388079,57,List Products,true,54
1588600388040,101,List Products,true,97
1588600388126,29,Home,true,29
1588600387996,159,Look at Product,true,139
1588600388055,99,List Products,true,81
1588600388113,44,Login,true,23
1588600388144,17,Home,true,17
1588600388160,58,Login,true,35
1588600388187,36,Login,true,19
1588600388183,41,Logout,true,7
1588600388210,14,Home,true,14
1588600388232,26,Home,true,26
1588600388192,71,Logout,true,12
1588600388218,46,Home,true,46
1588600388130,143,Add Product 2 to Cart,true,15
1588600388155,147,Look at Product,true,145
1588600388248,59,List Products,true,55
1588600388294,19,Home,true,19
1588600388239,82,Look at Product,true,81
1588600388255,68,Look at Product,true,67
1588600388175,150,Look at Product,true,149
1588600388197,142,Add Product to Cart,true,17
1588600388314,35,List Products,true,33
1588600388279,72,Look at Product,true,71
1588600388224,127,Look at Product,true,126
1588600388331,27,Logout,true,7
1588600388327,38,Login,true,20
1588600388344,39,Login,true,20
1588600388378,14,Home,true,14
1588600388360,42,List Products,true,38
1588600388392,19,Home,true,18
1588600388387,39,List Products,true,37
1588600388354,77,Add Product to Cart,true,13
1588600388410,57,Login,true,28
1588600388398,70,List Products with different page,true,66
1588600388418,52,Login,true,33
1588600388375,100,Add Product to Cart,true,11
1588600388432,44,Login,true,27
1588600388424,73,Add Product to Cart,true,17
1588600388439,82,Add Product to Cart,true,23
1588600388448,80,Look at Product,true,77
1588600388455,78,Add Product to Cart,true,17
1588600388496,40,Login,true,22
1588600388478,77,Add Product to Cart,true,15
