timeStamp,elapsed,label,success,Latency
1588019658195,142,Logout,true,68
1588019657038,1324,Add Product 2 to Cart,true,180
1588019657777,620,List Products,true,574
1588019658235,185,Logout,true,60
1588019657790,632,List Products,true,583
1588019658314,112,Home,true,110
1588019658302,130,Home,true,130
1588019656880,1579,Add Product 2 to Cart,true,81
1588019658291,199,Logout,true,32
1588019658338,227,Home,true,227
1588019658271,328,Logout,true,49
1588019657700,910,List Products,true,863
1588019658363,252,Logout,true,39
1588019658083,544,List Products,true,476
1588019658177,459,Login,true,273
1588019658491,158,Home,true,158
1588019658459,190,Logout,true,37
1588019657215,1442,Look at Product,true,1421
1588019656982,1691,Add Product 2 to Cart,true,73
1588019658421,255,Home,true,255
1588019658083,602,List Products,true,537
1588019658600,125,Home,true,125
1588019658616,121,Home,true,121
1588019657559,1193,Look at Product,true,1171
1588019658426,371,Login,true,236
1588019658650,215,Home,true,215
1588019658674,197,Logout,true,54
1588019657865,1151,Look at Product,true,1126
1588019658872,269,Home,true,267
1588019658432,730,Login,true,573
1588019658677,507,Login,true,383
1588019658565,628,Login,true,435
1588019658636,567,List Products,true,499
1588019658737,478,Login,true,316
1588019658726,497,Login,true,334
1588019658650,573,Login,true,423
1588019658866,437,Login,true,263
1588019658308,1076,Look at Product,true,1050
1588019658797,605,List Products,true,536
1588019659141,607,Login,true,228
1588019658423,1354,Look at Product,true,1326
1588019658312,1468,Look at Product,true,1436
1588019659163,642,List Products,true,586
1588019659224,583,List Products,true,525
1588019658398,1417,Look at Product,true,1393
1588019659194,681,List Products,true,605
1588019659224,658,List Products,true,593
1588019658688,1195,Look at Product,true,1174
1588019659216,709,List Products,true,640
1588019659185,867,List Products,true,818
1588019658611,1513,Look at Product,true,1490
1588019659304,881,List Products,true,824
1588019659750,576,List Products,true,505
1588019658753,1578,Add Product to Cart,true,97
1588019658658,1687,Add Product to Cart,true,167
1588019658629,1803,Look at Product,true,1783
1588019659206,1311,Look at Product,true,1283
1588019660346,417,List Products with different page,true,374
1588019659816,969,Add Product to Cart,true,66
1588019659016,1772,Add Product to Cart,true,196
1588019660331,537,List Products with different page,true,496
1588019659926,970,Look at Product,true,944
1588019659405,1555,Look at Product,true,1530
1588019659778,1186,Add Product to Cart,true,187
1588019659780,1216,Add Product to Cart,true,180
1588019659884,1125,Add Product to Cart,true,69
1588019659876,1160,Look at Product,true,1136
1588019659808,1358,Look at Product,true,1333
1588019659385,1785,Add Product to Cart,true,363
1588019659809,1494,Look at Product,true,1469
1588019660187,1125,Look at Product,true,1098
1588019659883,1530,Look at Product,true,1505
1588019660054,1364,Look at Product,true,1341
1588019660124,1344,Add Product to Cart,true,216
1588019660328,1152,Look at Product,true,1127
1588019660433,1062,Add Product to Cart,true,126
1588019660897,637,Add Product to Cart,true,103
